gene_name,gene_group,chromosome,start,end,gene_length,flank_length,snp_count_1000genomes,snp_density_1000genomes,flank_count_1000genomes,flank_density_1000genomes,enrichment_1000genomes,snp_count_gnomad,snp_density_gnomad,flank_count_gnomad,flank_density_gnomad,enrichment_gnomad,snp_count_pangenome,snp_density_pangenome,flank_count_pangenome,flank_density_pangenome,enrichment_pangenome,snp_count_dbsnp,snp_density_dbsnp,flank_count_dbsnp,flank_density_dbsnp,enrichment_dbsnp,intergenic_density_1000genomes,enrichment_intergenic_1000genomes,intergenic_density_gnomad,enrichment_intergenic_gnomad,intergenic_density_pangenome,enrichment_intergenic_pangenome,intergenic_density_dbsnp,enrichment_intergenic_dbsnp,locus_type,gene_type,Max_TPM,Max_FPKM,Median_Conservation,Max_Conservation,category
RNY5P2,RNY,chr2,197543376,197543435,60,6000,1,0.01666666666666666,11,0.00183333333333333,9.090909090909092,20,0.3333333333333333,134,0.02233333333333333,14.925373134328357,0,0,38,0.00633333333333333,0,19,0.31666666666666665,1379,0.2298333333333333,1.3778100072516315,0.0213713703515028,0.7798595219933893,0.2118689081338088,1.573299906387453,0.00710133333333333,0,0.2879,1.0999189533402802,pseudogene,pseudogene,-Inf,-Inf,0.211999997496605,0.50900000333786,Pseudogene
MARS2,TRNA,chr2,197705369,197708395,3027,302699,70,0.02312520647505781,600,0.00198216710329403,11.666628124655874,639,0.21110009910802777,7707,0.02546093644181183,8.291136486298285,9,0.00297324083250743,1772,0.00585400017839503,0.5078989992997559,966,0.3191278493557978,68129,0.22507177096719844,1.4178937144556745,0.0213713703515028,1.0820647480582208,0.2118689081338088,0.9963712984951264,0.00710133333333333,0.4186876876418653,0.2879,1.1084676948794645,gene with protein product,functional,0,0,NA,NA,Functional
RNU7-147P,RNU7,chr2,199191059,199191120,62,6200,1,0.01612903225806451,12,0.00193548387096774,8.333333333333334,16,0.25806451612903225,145,0.02338709677419355,11.034482758620689,0,0,50,0.00806451612903225,0,12,0.1935483870967742,1463,0.2359677419354839,0.8202323991797676,0.0213713703515028,0.7547027632194089,0.2118689081338088,1.2180386372031895,0.00710133333333333,0,0.2879,0.6722764400721577,pseudogene,pseudogene,0,0,-0.10249999910593,1.8860000371933,Pseudogene
RN7SL717P,RN7SL,chr2,199901081,199901377,297,29699,6,0.0202020202020202,702,0.02363715950031987,0.8546720768942991,56,0.18855218855218855,7064,0.2378531263678912,0.7927252898940328,0,0,186,0.00626283713256338,0,46,0.15488215488215487,6668,0.22451934408565943,0.6898387999167842,0.0213713703515028,0.945284269082896,0.2118689081338088,0.8899474217949231,0.00710133333333333,0,0.2879,0.5379720558602115,pseudogene,pseudogene,0.46,0.37,0.30799999833107,0.617999970912933,Pseudogene
TYW5,TRNA,chr2,199928913,199955491,26579,2657899,606,0.02279995485157455,5787,0.00217728363643614,10.47174307932351,6012,0.226193611497799,54325,0.02043907612742244,11.066723862059614,136,0.00511682155084841,16652,0.00626509886192063,0.8167184051872718,6188,0.23281538056360285,592463,0.22290651375390863,1.0444530159429692,0.0213713703515028,1.066845713521187,0.2118689081338088,1.0676111633847816,0.00710133333333333,0.7205437782831976,0.2879,0.8086675254032749,gene with protein product,functional,0,0,NA,NA,Functional
RNY4P34,RNY,chr2,200373175,200373269,95,9499,2,0.02105263157894736,21,0.00221075902726602,9.52280701754386,54,0.5684210526315789,233,0.02452889777871355,23.173526089902868,1,0.01052631578947368,54,0.0056848089272555,1.851656920077973,31,0.3263157894736842,1933,0.2034951047478682,1.603555966999755,0.0213713703515028,0.9850857119916496,0.2118689081338088,2.6828903666817627,0.00710133333333333,1.4823013222127792,0.2879,1.1334344893146375,pseudogene,pseudogene,0,0,-0.0790000036358833,1.33500003814697,Pseudogene
RNU1-133P,RNU1,chr2,200775584,200775750,167,16699,2,0.01197604790419161,25,0.00149709563446913,7.999520958083832,40,0.2395209580838323,272,0.01628840050302413,14.705001761183514,0,0,139,0.00832385172764836,0,37,0.2215568862275449,3515,0.21049164620635968,1.0525685471162938,0.0213713703515028,0.5603780996359683,0.2118689081338088,1.1305149027933796,0.00710133333333333,0,0.2879,0.7695619528570508,pseudogene,pseudogene,0,0,0.26800000667572,1.53299999237061,Pseudogene
RNU6-31P,RNU6,chr2,200830009,200830116,108,10800,3,0.02777777777777777,31,0.00287037037037037,9.67741935483871,28,0.25925925925925924,383,0.03546296296296296,7.310704960835509,0,0,89,0.00824074074074074,0,30,0.2777777777777778,2867,0.26546296296296296,1.0463899546564357,0.0213713703515028,1.299765869988982,0.2118689081338088,1.2236777049680192,0.00710133333333333,0,0.2879,0.9648411871405967,pseudogene,pseudogene,0,0,0.152999997138977,0.395000010728836,Pseudogene
RNU6-312P,RNU6,chr2,200881715,200881821,107,10699,1,0.00934579439252336,21,0.0019628002617067,4.761459724076546,13,0.12149532710280374,196,0.01831946910926255,6.632033187106618,1,0.00934579439252336,53,0.00495373399383119,1.8866161170869336,13,0.12149532710280374,2521,0.23562949808393308,0.5156201922542234,0.0213713703515028,0.43730440485610605,0.2118689081338088,0.5734457602720624,0.00710133333333333,1.3160619215907854,0.2879,0.42200530428205535,pseudogene,pseudogene,19.81,11.55,0.0109999999403954,1.73300004005432,Pseudogene
RNU6-762P,RNU6,chr2,200899020,200899121,102,10200,3,0.02941176470588235,31,0.00303921568627451,9.67741935483871,27,0.2647058823529412,192,0.0188235294117647,14.062500000000002,0,0,37,0.00362745098039215,0,28,0.27450980392156865,2150,0.2107843137254902,1.302325581395349,0.0213713703515028,1.3762226858706867,0.2118689081338088,1.2493852197782718,0.00710133333333333,0,0.2879,0.9534901143507074,pseudogene,pseudogene,3.34,1.95,0.0149999996647239,1.42499995231628,Pseudogene
RNU6-1206P,RNU6,chr2,201079842,201079944,103,10299,1,0.00970873786407766,23,0.00223322652684726,4.347403967918953,15,0.14563106796116504,191,0.01854548985338382,7.852640675036852,0,0,66,0.0064083891639965,0,15,0.14563106796116504,2355,0.2286629769880571,0.6368808360645599,0.0213713703515028,0.45428710019032376,0.2118689081338088,0.6873640367712175,0.00710133333333333,0,0.2879,0.5058390689863322,pseudogene,pseudogene,0.57,0.32,0.277999997138977,0.589999973773956,Pseudogene
RNU7-45P,RNU7,chr2,201141904,201141966,63,6299,2,0.03174603174603174,15,0.00238133036989998,13.33121693121693,16,0.25396825396825395,126,0.02000317510715986,12.696397077349458,1,0.01587301587301587,38,0.00603270360374662,2.631161236424394,12,0.1904761904761905,1605,0.2548023495792983,0.7475448746476783,0.0213713703515028,1.4854467085588363,0.2118689081338088,1.1987046905809169,0.00710133333333333,2.235216279527207,0.2879,0.6616053854678376,pseudogene,pseudogene,0,0,0.305000007152557,1.45899999141693,Pseudogene
RNU6-651P,RNU6,chr2,201646716,201646820,105,10499,1,0.00952380952380952,23,0.00219068482712639,4.347412008281574,21,0.2,165,0.01571578245547195,12.726060606060608,0,0,64,0.00609581864939518,0,19,0.18095238095238095,2491,0.23726069149442805,0.7626732427214161,0.0213713703515028,0.445634012567651,0.2118689081338088,0.943979943832472,0.00710133333333333,0,0.2879,0.6285251161944458,pseudogene,pseudogene,0,0,0.104000002145767,2.38499999046326,Pseudogene
RNU6-440P,RNU6,chr2,201927439,201927543,105,10499,4,0.0380952380952381,26,0.00247642632631679,15.383150183150184,18,0.17142857142857143,357,0.03400323840365749,5.041536614645858,0,0,68,0.00647680731498237,0,18,0.17142857142857143,2250,0.2143061243927993,0.7999238095238096,0.0213713703515028,1.782536050270604,0.2118689081338088,0.8091256661421189,0.00710133333333333,0,0.2879,0.5954448469210539,pseudogene,pseudogene,0,0,-0.123000003397465,1.24000000953674,Pseudogene
RN7SL753P,RN7SL,chr2,202333439,202333728,290,29000,5,0.01724137931034482,73,0.00251724137931034,6.8493150684931505,63,0.2172413793103448,887,0.03058620689655172,7.1025930101465615,0,0,227,0.00782758620689655,0,52,0.1793103448275862,6694,0.23082758620689656,0.7768150582611293,0.0213713703515028,0.8067512296483337,0.2118689081338088,1.0253575251973404,0.00710133333333333,0,0.2879,0.6228216214921369,pseudogene,pseudogene,0.77,0.49,0.230000004172325,0.45100000500679,Pseudogene
RN7SL40P,RN7SL,chr2,202357076,202357417,342,34200,12,0.03508771929824561,68,0.00198830409356725,17.647058823529413,85,0.2485380116959064,1046,0.03058479532163742,8.126195028680687,1,0.00292397660818713,327,0.00956140350877193,0.3058103975535168,68,0.1988304093567251,8216,0.24023391812865497,0.8276533592989289,0.0213713703515028,1.6418095199860825,0.2118689081338088,1.17307449160468,0.00710133333333333,0.4117503672813276,0.2879,0.6906231655322166,pseudogene,pseudogene,0.95,0.55,0.28999999165535,0.347000002861023,Pseudogene
RN7SL670P,RN7SL,chr2,203259604,203259897,294,29400,7,0.0238095238095238,60,0.00204081632653061,11.666666666666664,123,0.41836734693877553,653,0.02221088435374149,18.83614088820827,1,0.00340136054421768,202,0.00687074829931972,0.495049504950495,77,0.2619047619047619,7022,0.23884353741496597,1.096553688407861,0.0213713703515028,1.1140850314191273,0.2118689081338088,1.9746519233230284,0.00710133333333333,0.4789749170415443,0.2879,0.909707405018277,pseudogene,pseudogene,0.13,0.07,0.272000014781952,0.324000000953674,Pseudogene
TRE-TTC9-1,TRNA,chr2,203364408,203364478,71,7099,1,0.01408450704225352,15,0.00211297365826172,6.665727699530517,20,0.28169014084507044,228,0.03211719960557825,8.770694341487522,0,0,40,0.00563459642203127,0,22,0.30985915492957744,1751,0.24665445837441893,1.256247938803581,0.0213713703515028,0.6590362157690614,0.2118689081338088,1.3295492166654537,0.00710133333333333,0,0.2879,1.076273549599088,pseudogene,pseudogene,-Inf,-Inf,0.207000002264977,1.23699998855591,Pseudogene
RNU6-474P,RNU6,chr2,203782037,203782143,107,10699,4,0.03738317757009345,21,0.0019628002617067,19.045838896306183,21,0.19626168224299065,177,0.01654360220581362,11.863297956597496,0,0,90,0.00841200112160014,0,25,0.2336448598130841,2717,0.25394896719319565,0.9200465053883646,0.0213713703515028,1.7492176194244242,0.2118689081338088,0.926335458901024,0.00710133333333333,0,0.2879,0.8115486620808757,pseudogene,pseudogene,0,0,0.30799999833107,0.85699999332428,Pseudogene
RN7SKP178,RN7SK,chr2,205900630,205900958,329,32899,6,0.0182370820668693,97,0.00294841788504209,6.185378999153949,87,0.26443768996960487,659,0.02003100398188394,13.201419669666208,0,0,273,0.00829812456305662,0,82,0.24924012158054712,7662,0.23289461685765525,1.0701841242336751,0.0213713703515028,0.8533417261933742,0.2118689081338088,1.2481193786234812,0.00710133333333333,0,0.2879,0.8657176852398303,pseudogene,pseudogene,0,0,0.30799999833107,0.365000009536743,Pseudogene
SNORD51,RNU5,chr2,206161878,206161957,80,8000,3,0.0375,13,0.001625,23.076923076923077,20,0.25,199,0.024875,10.050251256281406,0,0,83,0.010375,0,29,0.3625,2332,0.2915,1.2435677530017153,0.0213713703515028,1.7546839244851258,0.2118689081338088,1.17997492979059,0.00710133333333333,0,0.2879,1.2591177492184786,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
RN7SKP200,RN7SK,chr2,206221315,206221634,320,32000,13,0.040625,89,0.00278125,14.606741573033707,79,0.246875,759,0.02371875,10.408432147562582,4,0.0125,282,0.0088125,1.418439716312057,71,0.221875,7294,0.2279375,0.9734027968193036,0.0213713703515028,1.9009075848588863,0.2118689081338088,1.1652252431682075,0.00710133333333333,1.7602328201276756,0.2879,0.7706668982285516,pseudogene,pseudogene,0,0,-0.214000001549721,0.762000024318695,Pseudogene
RN7SKP260,RN7SK,chr2,206260066,206260214,149,14899,5,0.03355704697986577,31,0.00208067655547352,16.12794977267807,31,0.2080536912751678,301,0.02020269816766226,10.298312113982474,0,0,157,0.01053761997449493,0,26,0.174496644295302,3663,0.24585542653869388,0.7097530721691795,0.0213713703515028,1.5701869570336695,0.2118689081338088,0.9819925590203568,0.00710133333333333,0,0.2879,0.6061015779621466,pseudogene,pseudogene,0,0,-0.00300000002607703,1.35699999332428,Pseudogene
RNU6-664P,RNU6,chr2,207680533,207680639,107,10699,7,0.06542056074766354,22,0.00205626694083559,31.815208156329653,23,0.21495327102803735,227,0.02121693616225815,10.131211659598996,1,0.00934579439252336,137,0.012804935040658,0.7298587898219524,22,0.205607476635514,2706,0.25292083372277785,0.8129321480130688,0.0213713703515028,3.0611308339927423,0.2118689081338088,1.0145578835582645,0.00710133333333333,1.3160619215907854,0.2879,0.7141628226311706,pseudogene,pseudogene,0,0,0.303000003099442,1.25100004673004,Pseudogene
RNU6-360P,RNU6,chr2,208019638,208019741,104,10400,5,0.04807692307692308,21,0.00201923076923076,23.80952380952381,20,0.19230769230769232,172,0.01653846153846154,11.627906976744184,3,0.02884615384615384,77,0.00740384615384615,3.896103896103896,23,0.22115384615384617,2250,0.21634615384615383,1.022222222222222,0.0213713703515028,2.24959477498093,0.2118689081338088,0.9076730229158384,0.00710133333333333,4.062075738756175,0.2879,0.7681620220696289,pseudogene,pseudogene,0,0,0.0549999997019768,1.03799998760223,Pseudogene
RN7SKP43,RN7SK,chr2,217251556,217251875,320,32000,9,0.028125,96,0.003,9.375,60,0.1875,632,0.01975,9.493670886075948,2,0.00625,322,0.0100625,0.6211180124223603,66,0.20625,7577,0.23678125,0.871057146627953,0.0213713703515028,1.3160129433638443,0.2118689081338088,0.8849811973429426,0.00710133333333333,0.8801164100638378,0.2879,0.716394581451893,pseudogene,pseudogene,1.58,2,0.0560000017285347,3.02999997138977,Pseudogene
TRY-ATA1-1,TRNA,chr2,218245826,218245918,93,9299,10,0.10752688172043012,21,0.00225830734487579,47.61392729134665,28,0.3010752688172043,230,0.02473384234863964,12.17260402057036,3,0.03225806451612903,56,0.00602215291966878,5.356566820276497,25,0.26881720430107525,2193,0.23583180987202929,1.1398683004084351,0.0213713703515028,5.031351754796059,0.2118689081338088,1.4210450767370548,0.00710133333333333,4.542536310006905,0.2879,0.9337172778779969,"RNA, transfer",functional,-Inf,-Inf,0.194999992847443,0.671999990940094,Functional
RN7SKP38,RN7SK,chr2,218500729,218501037,309,30899,9,0.02912621359223301,69,0.002233081976763,13.043056141831997,112,0.3624595469255664,671,0.02171591313634745,16.690965037933047,3,0.00970873786407766,209,0.00676397294410822,1.4353602452733774,87,0.2815533980582524,7077,0.22903653839930097,1.229294679468976,0.0213713703515028,1.3628613005709715,0.2118689081338088,1.710772713741697,0.00710133333333333,1.3671711224292624,0.2879,0.9779555333735755,pseudogene,pseudogene,0.73,2.26,0.30799999833107,0.365000009536743,Pseudogene
RNU6-136P,RNU6,chr2,218589214,218589320,107,10699,2,0.01869158878504672,16,0.00149546686606224,12.498831775700934,26,0.24299065420560748,241,0.02252546967006262,10.787373482762632,0,0,78,0.00729040097205346,0,23,0.21495327102803735,2407,0.22497429666323956,0.9554570198292364,0.0213713703515028,0.8746088097122121,0.2118689081338088,1.1468915205441248,0.00710133333333333,0,0.2879,0.7466247691144057,pseudogene,pseudogene,0.47,0.28,0.284000009298325,0.658999979496002,Pseudogene
TRQ-CTG16-1,TRNA,chr2,218626409,218626484,76,7600,2,0.02631578947368421,12,0.00157894736842105,16.666666666666668,14,0.18421052631578944,169,0.02223684210526316,8.284023668639053,0,0,40,0.00526315789473684,0,12,0.15789473684210523,1683,0.22144736842105264,0.71301247771836,0.0213713703515028,1.2313571399895618,0.2118689081338088,0.8694552114246452,0.00710133333333333,0,0.2879,0.5484360432167602,pseudogene,pseudogene,-Inf,-Inf,0.0945000015199184,2.59200000762939,Pseudogene
RNU6-642P,RNU6,chr2,218916184,218916287,104,10400,5,0.04807692307692308,21,0.00201923076923076,23.80952380952381,25,0.2403846153846154,204,0.01961538461538461,12.254901960784316,2,0.01923076923076923,69,0.00663461538461538,2.898550724637681,25,0.2403846153846154,2133,0.20509615384615384,1.1720581340834506,0.0213713703515028,2.24959477498093,0.2118689081338088,1.1345912786447985,0.00710133333333333,2.708050492504116,0.2879,0.834958719640901,pseudogene,pseudogene,0,0,NA,NA,Pseudogene
RN7SL764P,RN7SL,chr2,219102434,219102719,286,28600,7,0.02447552447552447,57,0.00199300699300699,12.280701754385966,74,0.25874125874125875,904,0.03160839160839161,8.185840707964603,4,0.01398601398601398,200,0.00699300699300699,2,80,0.27972027972027974,6112,0.2137062937062937,1.3089005235602096,0.0213713703515028,1.145248249081201,0.2118689081338088,1.2212327944685828,0.00710133333333333,1.9694912672757208,0.2879,0.971588328309412,pseudogene,pseudogene,0.04,0.02,0.291000008583069,0.34400001168251,Pseudogene
ANKZF1,TRNA,chr2,219229806,219236679,6874,687400,225,0.03273203375036369,1850,0.00269130055280768,12.162162162162163,1575,0.22912423625254583,17758,0.02583357579284259,8.869242031760333,35,0.00509164969450101,5212,0.0075821937736398,0.671527244819647,2191,0.31873727087576376,174701,0.254147512365435,1.2541427925426871,0.0213713703515028,1.5315832916658063,0.2118689081338088,1.0814434183416812,0.00710133333333333,0.7169991120682996,0.2879,1.107111048543813,gene with protein product,functional,0,0,NA,NA,Functional
RN7SKP213,RN7SK,chr2,219590687,219590984,298,29800,14,0.04697986577181208,95,0.00318791946308724,14.73684210526316,68,0.22818791946308725,793,0.02661073825503356,8.575031525851198,1,0.00335570469798657,188,0.00630872483221476,0.5319148936170213,76,0.2550335570469799,7289,0.2445973154362416,1.0426670325147482,0.0213713703515028,2.198261739847138,0.2118689081338088,1.0770240969900688,0.00710133333333333,0.47254572352420815,0.2879,0.8858407677908298,pseudogene,pseudogene,0.01,0.01,0.214000001549721,0.486999988555908,Pseudogene
RNU6-619P,RNU6,chr2,222498291,222498398,108,10800,4,0.03703703703703703,296,0.0274074074074074,1.351351351351351,18,0.16666666666666666,2352,0.21777777777777776,0.7653061224489796,0,0,77,0.00712962962962963,0,19,0.17592592592592593,2312,0.21407407407407408,0.8217993079584774,0.0213713703515028,1.7330211599853094,0.2118689081338088,0.7866499531937267,0.00710133333333333,0,0.2879,0.6110660851890446,pseudogene,pseudogene,2.78,3.06,0.0425000004470348,1.10599994659424,Pseudogene
FARSB,TRNA,chr2,222566899,222656092,89194,8919400,2189,0.02454200955221203,25175,0.00282249927125142,8.695134061569018,19210,0.2153732313832769,228428,0.02561024284144673,8.409652056665559,654,0.00733233177119537,73289,0.0082168083054914,0.8923576525808784,18741,0.2101150301589793,2099130,0.23534430567078504,0.8927984450701004,0.0213713703515028,1.148359190288716,0.2118689081338088,1.0165400543210188,0.00710133333333333,1.0325288825378387,0.2879,0.7298194864848188,gene with protein product,functional,0,0,NA,NA,Functional
RN7SL807P,RN7SL,chr2,223248498,223248794,297,29699,9,0.0303030303030303,70,0.00235698171655611,12.856709956709958,64,0.21548821548821548,605,0.02037105626452069,10.578156217825638,4,0.01346801346801346,234,0.00787905316677329,1.7093441537885985,74,0.24915824915824916,7099,0.2390316172261692,1.0423652404213046,0.0213713703515028,1.417926403624344,0.2118689081338088,1.0170827677656264,0.00710133333333333,1.8965471462655088,0.2879,0.8654333072533837,pseudogene,pseudogene,0,0,0.0549999997019768,1.192999958992,Pseudogene
TRK-TTT15-1,TRNA,chr2,223321597,223321669,73,7299,5,0.0684931506849315,29,0.00397314700643923,17.23901747756259,17,0.2328767123287671,141,0.01931771475544595,12.055085980763623,1,0.0136986301369863,104,0.01424852719550623,0.9614067439409903,23,0.3150684931506849,1847,0.2530483627894232,1.2450920040643472,0.0213713703515028,3.2049021451783117,0.2118689081338088,1.0991547291200017,0.00710133333333333,1.929022268633069,0.2879,1.094367812263581,pseudogene,pseudogene,-Inf,-Inf,0.26800000667572,0.31700000166893,Pseudogene
RNU6-624P,RNU6,chr2,228169743,228169849,107,10699,4,0.03738317757009345,35,0.00327133376951116,11.427503337783712,21,0.19626168224299065,227,0.02121693616225815,9.250236732677344,0,0,118,0.01102906813720908,0,23,0.21495327102803735,2431,0.22721749696233293,0.9460242890699184,0.0213713703515028,1.7492176194244242,0.2118689081338088,0.926335458901024,0.00710133333333333,0,0.2879,0.7466247691144057,pseudogene,pseudogene,0,0,0.282999992370605,0.33500000834465,Pseudogene
RN7SKP283,RN7SK,chr2,229236340,229236609,270,27000,7,0.02592592592592592,83,0.00307407407407407,8.433734939759036,58,0.2148148148148148,624,0.02311111111111111,9.294871794871796,0,0,192,0.00711111111111111,0,53,0.1962962962962963,6031,0.22337037037037036,0.8787929033327807,0.0213713703515028,1.2131148119897166,0.2118689081338088,1.0139043841163589,0.00710133333333333,0,0.2879,0.681821105579355,pseudogene,pseudogene,2.52,3.95,-0.046000000089407,2.62700009346008,Pseudogene
RNU7-9P,RNU7,chr2,229606238,229606299,62,6200,0,0,21,0.00338709677419354,0,8,0.12903225806451613,138,0.02225806451612903,5.797101449275362,0,0,74,0.01193548387096774,0,13,0.20967741935483872,1421,0.22919354838709677,0.9148486980999296,0.0213713703515028,0,0.2118689081338088,0.6090193186015949,0.00710133333333333,0,0.2879,0.7282994767448375,pseudogene,pseudogene,0,0,-0.0399999991059303,2.80900001525879,Pseudogene
RNU6-613P,RNU6,chr2,229894346,229894453,108,10800,3,0.02777777777777777,41,0.00379629629629629,7.317073170731707,27,0.25,248,0.02296296296296296,10.887096774193548,0,0,62,0.00574074074074074,0,28,0.25925925925925924,2489,0.23046296296296295,1.124949779027722,0.0213713703515028,1.299765869988982,0.2118689081338088,1.17997492979059,0.00710133333333333,0,0.2879,0.9005184413312235,pseudogene,pseudogene,0,0,0.214000001549721,1,Pseudogene
RNU6-964P,RNU6,chr2,229937814,229937882,69,6899,0,0,32,0.00463835338454848,0,16,0.2318840579710145,233,0.03377301058124365,6.865957579150339,0,0,45,0.0065226844470213,0,21,0.30434782608695654,1911,0.2769966661835049,1.0987418378722726,0.0213713703515028,0,0.2118689081338088,1.0944695000956195,0.00710133333333333,0,0.2879,1.0571303441714364,pseudogene,pseudogene,0,0,0.284000009298325,0.783999979496002,Pseudogene
RNU6-1027P,RNU6,chr2,229973315,229973421,107,10699,0,0,23,0.00214973361996448,0,22,0.205607476635514,321,0.03000280400037386,6.8529420327830675,0,0,67,0.00626226750163566,0,23,0.21495327102803735,2481,0.23189083091877744,0.9269589063800772,0.0213713703515028,0,0.2118689081338088,0.970446671229644,0.00710133333333333,0,0.2879,0.7466247691144057,pseudogene,pseudogene,0,0,0.204999998211861,0.24099999666214,Pseudogene
RNY4P19,RNY,chr2,230058229,230058324,96,9600,4,0.04166666666666666,32,0.00333333333333333,12.499999999999998,28,0.2916666666666667,234,0.024375,11.965811965811966,0,0,125,0.01302083333333333,0,23,0.23958333333333337,2101,0.21885416666666663,1.0947168015230844,0.0213713703515028,1.949648804983473,0.2118689081338088,1.3766374180890215,0.00710133333333333,0,0.2879,0.8321755239087647,pseudogene,pseudogene,0,0,0.12049999833107,0.857999980449677,Pseudogene
RN7SL834P,RN7SL,chr2,230507101,230507386,286,28600,9,0.03146853146853147,97,0.00339160839160839,9.278350515463918,53,0.1853146853146853,660,0.02307692307692307,8.03030303030303,0,0,259,0.00905594405594405,0,63,0.2202797202797203,6689,0.23388111888111887,0.9418448198534908,0.0213713703515028,1.4724620345329729,0.2118689081338088,0.8746667311734444,0.00710133333333333,0,0.2879,0.765125808543662,pseudogene,pseudogene,2.6,7.06,-0.171499997377396,1.38100004196167,Pseudogene
RNU6-451P,RNU6,chr2,230587121,230587227,107,10699,5,0.04672897196261682,20,0.00186933358257781,24.997663551401867,29,0.27102803738317754,476,0.0444901392653519,6.091867588156757,1,0.00934579439252336,155,0.01448733526497803,0.6451009948748869,29,0.27102803738317754,2430,0.22712403028320405,1.1933041036883194,0.0213713703515028,2.1865220242805306,0.2118689081338088,1.2792251575299851,0.00710133333333333,1.3160619215907854,0.2879,0.9413964480138156,pseudogene,pseudogene,0,0,-0.0860000029206276,0.916999995708466,Pseudogene
RNU6-268P,RNU6,chr2,230752141,230752247,107,10699,3,0.02803738317757009,17,0.00158893354519113,17.645409565695438,45,0.4205607476635514,397,0.03710627161416955,11.333953247486992,1,0.00934579439252336,106,0.00990746798766239,0.9433080585434668,31,0.2897196261682243,2786,0.2603981680530891,1.112602397836982,0.0213713703515028,1.3119132145683183,0.2118689081338088,1.9850045547879085,0.00710133333333333,1.3160619215907854,0.2879,1.006320340980286,pseudogene,pseudogene,0,0,-0.0219999998807907,1.14499998092651,Pseudogene
RNU1-93P,RNU1,chr2,231133462,231133630,169,16899,9,0.05325443786982249,39,0.00230782886561334,23.07555757851616,31,0.1834319526627219,299,0.01769335463636901,10.367279491797117,0,0,90,0.00532575892064619,0,32,0.1893491124260355,3674,0.2174093141606012,0.8709337645311851,0.0213713703515028,2.4918588276711846,0.2118689081338088,0.8657804218581844,0.00710133333333333,0,0.2879,0.6576905607017558,pseudogene,pseudogene,1.07,1.08,-0.0790000036358833,1.307000041008,Pseudogene
SNORD20,RNU2,chr2,231456444,231456523,80,8000,1,0.0125,27,0.003375,3.703703703703704,20,0.25,178,0.02225,11.235955056179776,0,0,61,0.007625,0,37,0.4625,2910,0.36375,1.2714776632302405,0.0213713703515028,0.584894641495042,0.2118689081338088,1.17997492979059,0.00710133333333333,0,0.2879,1.6064605765890936,"RNA, small nucleolar",functional,0,0,NA,NA,Functional
RNU2-22P,RNU2,chr2,231501990,231502201,212,21200,5,0.02358490566037736,42,0.00198113207547169,11.904761904761909,45,0.21226415094339623,400,0.01886792452830188,11.25,1,0.00471698113207547,152,0.00716981132075471,0.6578947368421052,40,0.18867924528301888,4851,0.22882075471698113,0.8245722531436818,0.0213713703515028,1.103574795273664,0.2118689081338088,1.0018655064259727,0.00710133333333333,0.6642388000481794,0.2879,0.6553638252275752,pseudogene,pseudogene,1.26,1.25,0.30799999833107,1.39499998092651,Pseudogene
RN7SL499P,RN7SL,chr2,231645998,231646273,276,27600,10,0.03623188405797101,76,0.00275362318840579,13.157894736842104,68,0.2463768115942029,832,0.03014492753623188,8.173076923076923,1,0.0036231884057971,385,0.01394927536231884,0.25974025974025977,64,0.2318840579710145,7107,0.2575,0.9005206134796679,0.0213713703515028,1.6953467869421506,0.2118689081338088,1.162873843851596,0.00710133333333333,0.5102124116312103,0.2879,0.8054326431782373,pseudogene,pseudogene,0.22,0.23,0.284000009298325,0.505999982357025,Pseudogene
RNU6-1342P,RNU6,chr2,231757887,231757950,64,6400,0,0,12,0.001875,0,11,0.171875,146,0.0228125,7.534246575342466,0,0,40,0.00625,0,11,0.171875,1277,0.19953125,0.8613938919342209,0.0213713703515028,0,0.2118689081338088,0.8112327642310306,0.00710133333333333,0,0.2879,0.5969954845432442,pseudogene,pseudogene,-Inf,-Inf,0.469999998807907,0.741999983787537,Pseudogene
RN7SL359P,RN7SL,chr2,232649849,232650136,288,28800,13,0.04513888888888889,77,0.00267361111111111,16.883116883116884,69,0.23958333333333337,823,0.02857638888888888,8.383961117861483,3,0.01041666666666666,246,0.00854166666666666,1.2195121951219512,77,0.2673611111111111,7097,0.2464236111111111,1.0849654783711429,0.0213713703515028,2.1121195387320957,0.2118689081338088,1.1308093077159822,0.00710133333333333,1.4668606834397295,0.2879,0.9286596426228244,pseudogene,pseudogene,28.47,42.08,0.305000007152557,1.63100004196167,Pseudogene
RNU6-107P,RNU6,chr2,232782665,232782766,102,10200,5,0.04901960784313725,24,0.00235294117647058,20.833333333333336,29,0.28431372549019607,197,0.01931372549019608,14.720812182741115,2,0.0196078431372549,96,0.00941176470588235,2.0833333333333335,25,0.24509803921568624,2480,0.2431372549019608,1.0080645161290325,0.0213713703515028,2.2937044764511447,0.2118689081338088,1.3419322730951808,0.00710133333333333,2.761149521768903,0.2879,0.8513304592417029,pseudogene,pseudogene,12.88,13.92,-0.12049999833107,1.22800004482269,Pseudogene
