gene_name,Gene_Type,Max_TPM,Median_Conservation,enrichment_intergenic_dbsnp,category
TRC-GCA25-1,Pseudogene,0,0.66100001335144,0.9040429753481756,Pseudogene
TRC-GCA3-1,Functional,0,3.00849997997284,1.6884720774960442,Functional
TRC-GCA4-1,Functional,0,3.21549999713898,3.859364748562387,Functional
TRC-GCA5-1,Functional,0,0.806999981403351,3.806496738308107,Functional
TRC-GCA6-1,Functional,0,2.85899996757507,1.9779244336382231,Functional
TRC-GCA7-1,Functional,0,0.0610000006854534,1.7605047414675,Functional
TRC-GCA8-1,Functional,0,0.915000021457672,2.315618849137432,Functional
TRC-GCA9-1,Functional,0,3.17499995231628,2.412102967851492,Functional
TRC-GCA9-2,Functional,0,1.58500003814697,2.94276562077882,Functional
TRC-GCA9-3,Functional,0,1.08649998903275,2.363860908494462,Functional
TRC-GCA9-4,Functional,0,1.43599998950958,2.363860908494462,Functional
TRD-GTC1-1,Functional,0,2.63599991798401,4.004090926633476,Functional
TRD-GTC10-1,Functional,0,0.132500000298023,1.0613253058546563,Functional
TRD-GTC2-1,Functional,0,0.0894999988377094,2.1708926710663428,Functional
TRD-GTC2-10,Functional,0,1.34599995613098,4.727721816988924,Functional
TRD-GTC2-11,Functional,0,3.05299997329712,4.148817104704566,Functional
TRD-GTC2-2,Functional,0,-0.0214999997988343,0,Functional
TRD-GTC2-3,Functional,0,-0.190000005066395,0.0482420593570298,Functional
TRD-GTC2-4,Functional,0,-0.201999999582767,0,Functional
TRD-GTC2-5,Functional,0,-0.114000000059605,0.0964841187140596,Functional
TRD-GTC2-6,Functional,0,3.06699991226196,3.5699123924202074,Functional
TRD-GTC2-7,Functional,0,2.125,4.004090926633476,Functional
TRD-GTC2-8,Functional,0,3.06699991226196,3.666396511134268,Functional
TRD-GTC2-9,Functional,0,2.125,3.762880629848327,Functional
TRD-GTC3-1,Functional,0,0.374500006437302,3.714638570491297,Functional
TRE-CTC1-1,Functional,0,1.74699997901917,3.811122689205357,Functional
TRE-CTC1-2,Functional,0,0.0580000001937151,0,Functional
TRE-CTC1-3,Functional,0,-0.0905000008642673,0.578904712284358,Functional
TRE-CTC1-4,Functional,0,-0.0635000020265579,0,Functional
TRE-CTC1-5,Functional,0,0.0449999999254942,0.1929682374281193,Functional
TRE-CTC1-6,Functional,0,1.7849999666214,4.293543282775656,Functional
TRE-CTC1-7,Functional,0,2.89400005340576,4.052332985990506,Functional
TRE-CTC10-1,Functional,0,0.30799999833107,1.1095673652116862,Functional
TRE-CTC11-1,Functional,0,0.144999995827675,2.363860908494462,Functional
TRE-CTC12-1,Functional,0,0.118000000715256,2.1226506117093127,Functional
TRE-CTC13-1,Functional,0,0.0719999969005585,2.074408552352283,Functional
TRE-CTC14-1,Functional,0,0.0149999996647239,0.8799351626722243,Functional
TRE-CTC15-1,Functional,0,0.112999998033047,2.521804089129122,Functional
TRE-CTC16-1,Pseudogene,0,-0.216000005602837,1.808085950696351,Pseudogene
TRE-CTC18-1,Functional,0,0.282000005245209,1.206051483925746,Functional
TRE-CTC2-1,Functional,0,1.64199995994568,4.004090926633476,Functional
TRE-CTC4-1,Functional,0,0.118000000715256,1.7849561962101037,Functional
TRE-CTC7-1,Pseudogene,0,0.145999997854233,1.399019721353865,Pseudogene
TRE-CTC9-1,Functional,0,0.146999999880791,1.2371114399501348,Functional
TRE-TTC1-1,Functional,0,3.62800002098083,2.412102967851492,Functional
TRE-TTC1-2,Functional,0,3.62800002098083,3.521670333063178,Functional
TRE-TTC10-1,Pseudogene,0,-0.0109999999403954,1.2341485075073126,Pseudogene
TRE-TTC14-1,Functional,0,0.0599999986588955,1.5437458994249549,Functional
TRE-TTC15-1,Functional,0,-0.180999994277954,1.6108652863564743,Functional
TRE-TTC2-1,Functional,0,3.58200001716614,3.666396511134268,Functional
TRE-TTC2-2,Functional,0,2.43300008773804,3.9076068079194166,Functional
TRE-TTC3-1,Functional,0,0.30799999833107,3.328702095635059,Functional
TRE-TTC4-1,Functional,0,0.455000013113022,3.183975917563969,Functional
TRE-TTC4-2,Functional,0,0.152000002563,3.811122689205357,Functional
TRE-TTC6-1,Pseudogene,0,0.027500000782311,2.315618849137432,Pseudogene
TRE-TTC7-1,Pseudogene,0,-0.133500002324581,2.2191347304233724,Pseudogene
TRE-TTC9-1,Pseudogene,0,0.207000002264977,1.076273549599088,Pseudogene
TRF-GAA1-1,Functional,0,1.97599995136261,3.6637531106215535,Functional
TRF-GAA1-2,Functional,0,2.24000000953674,3.473428273706148,Functional
TRF-GAA1-3,Functional,0,1.97599995136261,3.6637531106215535,Functional
TRF-GAA1-4,Functional,0,2.24000000953674,3.854077947536959,Functional
TRF-GAA1-5,Functional,0,2.49300003051758,3.806496738308107,Functional
TRF-GAA1-6,Functional,0,1.49199998378754,3.092778599875337,Functional
TRF-GAA10-1,Pseudogene,0,-0.266000002622604,1.6984042661871974,Pseudogene
TRF-GAA11-1,Pseudogene,0,0.33899998664856,1.5225986953232429,Pseudogene
TRF-GAA12-1,Pseudogene,0,0.104999996721745,1.094367812263581,Pseudogene
TRF-GAA2-1,Functional,0,1.22300004959106,3.616171901392702,Functional
TRF-GAA3-1,Functional,0,1.28199994564056,4.091983993681216,Functional
TRF-GAA4-1,Functional,0,1,2.581602095322137,Functional
TRF-GAA5-1,Functional,0,0.458999991416931,2.210363446903912,Functional
TRF-GAA6-1,Functional,0,1.16499996185303,1.4550848173633864,Functional
TRF-GAA8-1,Pseudogene,0,-0.307000011205673,1.3322738584078375,Pseudogene
TRF-GAA9-1,Pseudogene,0,-0.160500004887581,0.9832866804241668,Pseudogene
TRG-CCC1-1,Functional,0,0.444000005722046,3.7180358986150313,Functional
TRG-CCC1-2,Functional,0,0.444000005722046,3.3755852237425947,Functional
TRG-CCC2-1,Functional,0,3.47699999809265,3.130977598833711,Functional
TRG-CCC2-2,Functional,0,3.47699999809265,3.5712713236697016,Functional
TRG-CCC3-1,Functional,0,0.266999989748001,1.859017949307516,Functional
TRG-CCC4-1,Functional,0,0.158000007271767,3.913721998542139,Functional
TRG-CCC5-1,Functional,0,0.446999996900558,3.277742173779041,Functional
TRG-CCC6-1,Functional,0,0.29899999499321,4.060486573487469,Functional
TRG-CCC7-1,Functional,0,-0.489999994635582,1.6402300181390144,Functional
TRG-GCC1-1,Functional,0,0.391000002622604,0.4892152498177674,Functional
TRG-GCC1-2,Functional,0,0.745999991893768,0.0978430499635534,Functional
TRG-GCC1-3,Functional,0,0.649999976158142,0.4892152498177674,Functional
TRG-GCC1-4,Functional,0,0.180000007152557,0,Functional
TRG-GCC1-5,Functional,0,0.214000001549721,4.207251148432799,Functional
TRG-GCC2-1,Functional,0,2.76399993896484,3.766957423596809,Functional
TRG-GCC2-2,Functional,0,2.13000011444092,3.3755852237425947,Functional
TRG-GCC2-3,Functional,0,3.60700011253357,3.8648004735603614,Functional
TRG-GCC2-4,Functional,0,2.13000011444092,2.641762349015944,Functional
TRG-GCC2-5,Functional,0,3.60700011253357,2.592840824034167,Functional
TRG-GCC2-6,Functional,0,1.59599995613098,3.766957423596809,Functional
TRG-GCC3-1,Functional,0,1.41499996185303,2.2993116741435067,Functional
TRG-GCC4-1,Functional,0,0.485000014305115,0.8805874496719812,Functional
TRG-TCC1-1,Functional,0,2.41449999809265,4.293543282775656,Functional
TRG-TCC2-1,Functional,0,2.21099996566772,3.328702095635059,Functional
TRG-TCC2-2,Functional,0,-0.0740000009536743,0,Functional
TRG-TCC2-3,Functional,0,-0.271000012755394,0,Functional
TRG-TCC2-4,Functional,0,-0.251000002026558,0,Functional
TRG-TCC2-5,Functional,0,-0.0209999997168779,0,Functional
TRG-TCC2-6,Functional,0,2.60700011253357,3.9076068079194166,Functional
TRG-TCC3-1,Functional,0,1.49000000953674,4.245301223418625,Functional
TRG-TCC4-1,Functional,0,0.18299999833107,2.1708926710663428,Functional
TRG-TCC5-1,Pseudogene,0,NA,1.1095673652116862,Pseudogene
TRG-TCC6-1,Pseudogene,0,0.118000000715256,1.157809424568716,Pseudogene
TRH-GTG1-1,Functional,0,2.27800011634827,2.363860908494462,Functional
TRH-GTG1-2,Functional,0,0.660000026226044,2.1708926710663428,Functional
TRH-GTG1-3,Functional,0,0.823000013828278,0.6271467716413879,Functional
TRH-GTG1-4,Functional,0,0.80799999833107,2.363860908494462,Functional
TRH-GTG1-5,Functional,0,3.68899989128113,2.8462815020647603,Functional
TRH-GTG1-6,Functional,0,3.63749992847443,1.8331982555671336,Functional
TRH-GTG1-7,Functional,0,3.68899989128113,3.0874917988499093,Functional
TRH-GTG1-8,Functional,0,3.63749992847443,2.99100768013585,Functional
TRH-GTG1-9,Functional,0,3.35599994659424,2.8462815020647603,Functional
TRI-AAT1-1,Functional,0,NA,3.66118115336594,Functional
TRI-AAT10-1,Pseudogene,0,0.207000002264977,1.2203937177886468,Pseudogene
TRI-AAT11-1,Pseudogene,0,-0.120999999344349,1.3893713094824591,Pseudogene
TRI-AAT12-1,Functional,0,1.02799999713898,1.1132782928545348,Functional
TRI-AAT2-1,Functional,0,0.72299998998642,4.318316232175211,Functional
TRI-AAT3-1,Functional,0,1.23000001907349,2.4407874355772936,Functional
TRI-AAT4-1,Functional,0,3.06699991226196,4.13056335251542,Functional
TRI-AAT5-1,Functional,0,2.85800004005432,3.755057593195836,Functional
TRI-AAT5-2,Functional,0,2.73300004005432,3.2387371741314084,Functional
TRI-AAT5-3,Functional,0,3.08800005912781,3.3326136139613043,Functional
TRI-AAT5-4,Functional,0,2.85800004005432,3.755057593195836,Functional
TRI-AAT5-5,Functional,0,2.73300004005432,3.801995813110784,Functional
TRI-AAT6-1,Functional,0,0.99099999666214,3.755057593195836,Functional
TRI-AAT7-1,Functional,0,0.431000009179115,0.0469382199149479,Functional
TRI-AAT7-2,Functional,0,1.18400001525879,0.0938764398298959,Functional
TRI-AAT8-1,Functional,0,1.51999998092651,3.5203664936210965,Functional
TRI-AAT9-1,Functional,0,0.561999976634979,1.4550848173633864,Functional
TRI-GAT1-1,Functional,0,0.277999997138977,2.769354974981929,Functional
TRI-GAT1-2,Functional,0,0.277500003576279,0.0469382199149479,Functional
TRI-GAT1-3,Functional,0,0.275000005960464,0,Functional
TRI-TAT1-1,Functional,0,2.99200010299683,2.689105760288631,Functional
TRI-TAT2-1,Functional,0,2.02300000190735,2.7638031425188703,Functional
TRI-TAT2-2,Functional,0,1.31200003623962,1.8106168660808648,Functional
TRI-TAT2-3,Functional,0,1.91100001335144,3.436476909092253,Functional
TRI-TAT3-1,Functional,0,1.7389999628067,2.882206439883825,Functional
TRK-CTT1-1,Functional,0,2.86800003051758,3.806496738308107,Functional
TRK-CTT1-2,Functional,0,2.20900011062622,3.9016591567658105,Functional
TRK-CTT12-1,Pseudogene,0,0.188999995589256,1.808085950696351,Pseudogene
TRK-CTT13-1,Pseudogene,0,0.0089999996125698,1.094367812263581,Pseudogene
TRK-CTT14-1,Pseudogene,0,0.136000007390976,2.4266416706714184,Pseudogene
TRK-CTT16-1,Pseudogene,0,-0.156499996781349,0.7979497385541151,Pseudogene
TRK-CTT2-1,Functional,0,1.89300000667572,3.235522227561891,Functional
TRK-CTT2-2,Functional,0,0.644999980926514,3.616171901392702,Functional
TRK-CTT2-3,Functional,0,2.29999995231628,3.9492403659946618,Functional
TRK-CTT2-4,Functional,0,0.685999989509583,4.425052458283175,Functional
TRK-CTT2-5,Functional,0,0.644999980926514,3.616171901392702,Functional
TRK-CTT3-1,Functional,0,1.11000001430511,3.9492403659946618,Functional
TRK-CTT4-1,Functional,0,1.18099999427795,2.950034972188784,Functional
TRK-CTT5-1,Functional,0,0.196999996900558,3.6637531106215535,Functional
TRK-CTT6-1,Functional,0,0.136999994516373,1.5701799045520943,Functional
TRK-CTT7-1,Functional,0,0.194999992847443,1.2846926491789863,Functional
TRK-CTT8-1,Functional,0,0.254999995231628,1.8556671599252024,Functional
TRK-CTT9-1,Functional,0,0.105999998748302,1.379855067636689,Functional
TRK-TTT1-1,Functional,0,0.347000002861023,3.330684646019594,Functional
TRK-TTT10-1,Pseudogene,0,-0.337000012397766,1.379855067636689,Pseudogene
TRK-TTT13-1,Pseudogene,0,0.436000004410744,1.9714052364278136,Pseudogene
TRK-TTT14-1,Functional,0,-0.130999997258186,1.808085950696351,Functional
TRK-TTT15-1,Pseudogene,0,0.26800000667572,1.094367812263581,Pseudogene
TRK-TTT17-1,Functional,0,0.305000007152557,1.3397509055723715,Functional
TRK-TTT2-1,Functional,0,0.186000004410744,2.759710135273378,Functional
TRK-TTT3-1,Functional,0,2.63299989700317,3.9016591567658105,Functional
TRK-TTT3-2,Functional,0,2.62199997901917,3.378265855248445,Functional
TRK-TTT3-3,Functional,0,2.33999991416931,3.758915529079256,Functional
TRK-TTT3-4,Functional,0,2.33999991416931,3.806496738308107,Functional
TRK-TTT3-5,Functional,0,3.58599996566772,4.425052458283175,Functional
TRK-TTT4-1,Functional,0,0.681999981403351,3.711334319850405,Functional
TRK-TTT5-1,Functional,0,2.25500011444092,3.1403598091041887,Functional
TRK-TTT6-1,Functional,0,1.39199995994568,3.330684646019594,Functional
TRK-TTT7-1,Functional,0,1.19700002670288,3.283103436790743,Functional
TRK-TTT8-1,Functional,0,-0.179000005125999,0.9516241845770268,Functional
TRK-TTT9-1,Functional,0,0.84799998998642,3.18794101833304,Functional
TRL-AAG1-1,Functional,0,0.0690000001341105,0.0423588813866603,Functional
TRL-AAG1-2,Functional,0,0.0259999996051192,0.2117944069333017,Functional
TRL-AAG1-3,Functional,0,0.214000001549721,3.0074805784528844,Functional
TRL-AAG2-1,Functional,0,3.11899995803833,3.5157871550928084,Functional
TRL-AAG2-2,Functional,0,3.54200005531311,2.753327290132922,Functional
TRL-AAG2-3,Functional,0,3.11899995803833,3.897017087572752,Functional
TRL-AAG2-4,Functional,0,3.54200005531311,3.5157871550928084,Functional
TRL-AAG3-1,Functional,0,1.57400000095367,3.473428273706148,Functional
TRL-AAG4-1,Functional,0,0.572000026702881,1.736714136853074,Functional
TRL-AAG7-1,Pseudogene,0,0.0405000001192093,1.1860486788264897,Pseudogene
TRL-CAA1-1,Functional,0,1.7849999666214,3.4078918911833904,Functional
TRL-CAA1-2,Functional,0,1.90100002288818,3.572669081526324,Functional
TRL-CAA2-1,Functional,0,1.51300001144409,2.8945235614217903,Functional
TRL-CAA3-1,Functional,0,0.30799999833107,3.181270755357033,Functional
TRL-CAA4-1,Functional,0,1.71399998664856,3.3095873173992545,Functional
TRL-CAA5-1,Functional,0,0.194000001996756,1.5958994771082302,Functional
TRL-CAA6-1,Functional,0,2.56599998474121,1.4472617807108952,Functional
TRL-CAA7-1,Functional,0,-0.0645000003278255,1.3280755164170566,Functional
TRL-CAG1-1,Functional,0,0.0199999995529652,0.1673941336725854,Functional
TRL-CAG1-2,Functional,0,0.0820000022649765,0,Functional
TRL-CAG1-3,Functional,0,0.184000000357628,0.1255456002544391,Functional
TRL-CAG1-4,Functional,0,0.0209999997168779,0,Functional
TRL-CAG1-5,Functional,0,0.0179999992251396,0,Functional
TRL-CAG1-6,Functional,0,2.57299995422363,3.640822407378733,Functional
TRL-CAG1-7,Functional,0,1.68599998950958,3.891913607887612,Functional
TRL-CAG2-1,Functional,0,2.90499997138977,4.017459208142051,Functional
TRL-CAG2-2,Functional,0,2.88499999046326,4.477793075741661,Functional
TRL-TAA1-1,Functional,0,2.53099989891052,3.473428273706148,Functional
TRL-TAA2-1,Functional,0,2.89299988746643,3.0967914729428307,Functional
TRL-TAA3-1,Functional,0,3.1029999256134,2.7201546721795133,Functional
TRL-TAA4-1,Functional,0,1.51199996471405,4.1848533418146365,Functional
TRL-TAA5-1,Pseudogene,0,2.89400005340576,NA,Pseudogene
TRL-TAG1-1,Functional,0,3.06699991226196,3.431069392319488,Functional
TRL-TAG2-1,Functional,0,2.18700003623962,3.897017087572752,Functional
TRL-TAG3-1,Functional,0,2.9760000705719,3.7699404434127706,Functional
TRL-TAG4-1,Pseudogene,0,0.361000001430511,0.8895365091198673,Pseudogene
TRM-CAT1-1,Functional,0,1.83899998664856,3.378265855248445,Functional
TRM-CAT2-1,Functional,0,1.04299998283386,4.044402784452364,Functional
TRM-CAT3-1,Functional,0,1.96700000762939,4.3298900398254725,Functional
TRM-CAT3-2,Functional,0,1.79900002479553,3.9016591567658105,Functional
TRM-CAT4-1,Functional,0,1.35599994659424,0.3806496738308107,Functional
TRM-CAT4-2,Functional,0,0.57700002193450906,3.854077947536959,Functional
TRM-CAT4-3,Functional,0,1.25300002098083,0.0951624184577026,Functional
TRM-CAT5-1,Functional,0,0.382999986410141,2.379060461442567,Functional
TRM-CAT5-2,Functional,0,0.321999996900558,0,Functional
TRM-CAT6-1,Functional,0,0.32600000500679,3.9016591567658105,Functional
TRM-CAT7-1,Functional,0,0.237000003457069,1.4750174860943916,Functional
TRN-GTT1-1,Functional,0,2.70600008964539,3.3326136139613043,Functional
TRN-GTT10-1,Functional,0,0.711000025272369,2.675478535152033,Functional
TRN-GTT2-1,Functional,0,0.736000001430511,3.1448607343015125,Functional
TRN-GTT2-2,Functional,0,1.39200001955032,3.2387371741314084,Functional
TRN-GTT2-3,Functional,0,3.56299996376038,4.177501572430368,Functional
TRN-GTT2-4,Functional,0,2.73499989509583,3.2856753940463563,Functional
TRN-GTT2-5,Functional,0,3.06699991226196,3.4264900537912,Functional
TRN-GTT2-6,Functional,0,3.58599996566772,4.036686912685523,Functional
TRN-GTT2-7,Functional,0,0.165000006556511,3.0040460745566686,Functional
TRN-GTT2-8,Functional,0,0.167999997735023,2.487725655492241,Functional
TRN-GTT22-1,Pseudogene,0,0.158500000834465,1.3612083775334904,Pseudogene
TRN-GTT23-1,Pseudogene,0,-0.247499994933605,1.4705024808390992,Pseudogene
TRN-GTT24-1,Functional,0,0.273999989032745,1.9714052364278136,Functional
TRN-GTT25-1,Functional,0,0.731000006198883,1.6672455713789511,Functional
TRN-GTT26-1,Functional,0,0.568000018596649,NA,Functional
TRN-GTT27-1,Functional,0,0.571999996900558,2.112219896172657,Functional
TRN-GTT3-1,Functional,0,0.238000005483627,2.722416755066981,Functional
TRN-GTT4-1,Functional,0,0.439999997615814,2.581602095322137,Functional
TRN-GTT5-1,Functional,0,0.439999997615814,2.2060963360025534,Functional
TRN-GTT6-1,Functional,0,0.816999971866608,1.6428376970231782,Functional
TRN-GTT7-1,Functional,0,0.565999984741211,2.816293194896877,Functional
TRN-GTT8-1,Functional,0,0.295999988913536,2.393849215662345,Functional
TRN-GTT9-1,Functional,0,0.486000001430511,2.112219896172657,Functional
TRN-GTT9-2,Functional,0,0.410999998450279,1.6428376970231782,Functional
TRP-AGG1-1,Functional,0,0.503499984741211,4.004090926633476,Functional
TRP-AGG2-1,Functional,0,2.84100008010864,3.5699123924202074,Functional
TRP-AGG2-2,Functional,0,2.80999994277954,3.473428273706148,Functional
TRP-AGG2-3,Functional,0,2.5550000667572,2.749797383350701,Functional
TRP-AGG2-4,Functional,0,2.80999994277954,4.004090926633476,Functional
TRP-AGG2-5,Functional,0,2.5550000667572,4.004090926633476,Functional
TRP-AGG2-6,Functional,0,2.53999996185303,5.065416232488133,Functional
TRP-AGG2-7,Functional,0,1.11099994182587,3.473428273706148,Functional
TRP-AGG2-8,Functional,0,0.829499989748001,3.666396511134268,Functional
TRP-AGG4-1,Pseudogene,0,NA,0.9165991277835668,Pseudogene
TRP-AGG5-1,Functional,0,-0.189999997615814,1.3208811745079718,Functional
TRP-AGG6-1,Pseudogene,0,-0.269500002264977,2.1226506117093127,Pseudogene
TRP-CGG1-1,Functional,0,2.74249994754791,1.881440314924164,Functional
TRP-CGG1-2,Functional,0,0.869000017642975,3.03924973949288,Functional
TRP-CGG1-3,Functional,0,3.28600001335144,3.1357338582069394,Functional
TRP-CGG2-1,Functional,0,1.61000001430511,3.3769441549920884,Functional
TRP-GGG1-1,Functional,0,-0.119999997317791,1.2846926491789863,Functional
TRP-TGG1-1,Functional,0,2.08550000190735,4.390027401489715,Functional
TRP-TGG2-1,Functional,0,2.87250006198883,3.9076068079194166,Functional
TRP-TGG3-1,Functional,0,2.87400007247925,3.666396511134268,Functional
TRP-TGG3-2,Functional,0,2.87400007247925,4.245301223418625,Functional
TRP-TGG3-3,Functional,0,1.4375,4.3417853421326855,Functional
TRP-TGG3-4,Functional,0,0.259999997913837,3.5699123924202074,Functional
TRP-TGG3-5,Functional,0,0.515999972820282,2.460345027208522,Functional
TRP-TGG4-1,Pseudogene,0,0.26800000667572,1.5654887994168556,Pseudogene
TRP-TGG5-1,Pseudogene,0,-0.10700000077486,0.9472986201016766,Pseudogene
TRQ-CTG1-1,Functional,0,1.18099999427795,1.6884720774960442,Functional
TRQ-CTG1-2,Functional,0,3.06699991226196,3.666396511134268,Functional
TRQ-CTG1-3,Functional,0,0.0214999988675117,2.79803944270773,Functional
TRQ-CTG1-4,Functional,0,3.85800004005432,2.94276562077882,Functional
TRQ-CTG1-5,Functional,0,3.06699991226196,3.4251862143491185,Functional
TRQ-CTG11-1,Pseudogene,0,0.46000000834465,1.2542935432827758,Pseudogene
TRQ-CTG13-1,Pseudogene,0,0.114000000059605,0.8201150090695072,Pseudogene
TRQ-CTG16-1,Pseudogene,0,0.0945000015199184,0.5484360432167602,Pseudogene
TRQ-CTG2-1,Functional,0,1.85500001907349,4.052332985990506,Functional
TRQ-CTG3-1,Functional,0,0.545000016689301,2.5568291459225816,Functional
TRQ-CTG3-2,Functional,0,0.714999973773956,1.9779244336382231,Functional
TRQ-CTG4-1,Functional,0,0.607999980449677,2.2191347304233724,Functional
TRQ-CTG4-2,Functional,0,0.980000019073486,2.79803944270773,Functional
TRQ-CTG5-1,Functional,0,0.343500003218651,2.701555323993671,Functional
TRQ-CTG6-1,Functional,0,1.04449999332428,3.811122689205357,Functional
TRQ-CTG7-1,Functional,0,0.819999992847443,0.8201150090695072,Functional
TRQ-CTG9-1,Pseudogene,0,0.623499989509583,1.9779244336382231,Pseudogene
TRQ-TTG1-1,Functional,0,3.28200006484985,3.4251862143491185,Functional
TRQ-TTG10-1,Pseudogene,0,0.994500011205673,NA,Pseudogene
TRQ-TTG2-1,Functional,0,0.486000001430511,3.232217976920999,Functional
TRQ-TTG3-1,Functional,0,2.58299994468689,3.2804600362780287,Functional
TRQ-TTG3-2,Functional,0,2.37100005149841,3.666396511134268,Functional
TRQ-TTG3-3,Functional,0,2.1065000295639,3.859364748562387,Functional
TRQ-TTG4-1,Functional,0,2.3125,1.2542935432827758,Functional
TRQ-TTG5-1,Pseudogene,0,0.112000003457069,1.2846926491789863,Pseudogene
TRQ-TTG6-1,Pseudogene,0,0.287999987602234,NA,Pseudogene
TRQ-TTG7-1,Functional,0,2.59350001811981,0.7612993476616214,Functional
TRQ-TTG8-1,Functional,0,0.003000000026077,1.4274362768655402,Functional
TRQ-TTG9-1,Functional,0,-0.0650000013411045,1.5489612571932825,Functional
TRR-ACG1-1,Functional,0,4.73400020599365,3.711334319850405,Functional
TRR-ACG1-2,Functional,0,2.14499998092651,3.711334319850405,Functional
TRR-ACG1-3,Functional,0,4.73400020599365,3.9492403659946618,Functional
TRR-ACG2-1,Functional,0,3.09299993515015,4.091983993681216,Functional
TRR-ACG2-2,Functional,0,0.279000014066696,3.568590692163851,Functional
TRR-ACG2-3,Functional,0,0.550000011920929,3.283103436790743,Functional
TRR-ACG2-4,Functional,0,1.64800000190735,3.283103436790743,Functional
TRR-CCG1-1,Functional,0,2.12899994850159,2.9976161814176345,Functional
TRR-CCG1-2,Functional,0,1.35899996757507,3.521009482935,Functional
TRR-CCG1-3,Functional,0,2.12899994850159,3.9492403659946618,Functional
TRR-CCG2-1,Functional,0,2.88100004196167,3.092778599875337,Functional
TRR-CCT1-1,Functional,0,2.37299990653992,3.330684646019594,Functional
TRR-CCT2-1,Functional,0,1.4099999666214,3.9492403659946618,Functional
TRR-CCT3-1,Functional,0,1.6599999666214,4.3298900398254725,Functional
TRR-CCT4-1,Functional,0,4.21600008010864,2.379060461442567,Functional
TRR-CCT6-2,Functional,0,0.0070000002160668,1.2719596495261951,Functional
TRR-CCT7-1,Pseudogene,0,0.323000013828278,1.2719596495261951,Pseudogene
TRR-CCT8-1,Functional,0,0.199000000953674,1.3208811745079718,Functional
TRR-CCT9-1,Pseudogene,0,0.214000001549721,1.6108652863564743,Pseudogene
TRR-TCG1-1,Functional,0,3.54699993133545,3.616171901392702,Functional
TRR-TCG2-1,Functional,0,1.82299995422363,3.378265855248445,Functional
TRR-TCG3-1,Functional,0,0.940999984741211,3.854077947536959,Functional
TRR-TCG4-1,Functional,0,2.29299998283386,3.9492403659946618,Functional
TRR-TCG5-1,Functional,0,1.99800002574921,3.092778599875337,Functional
TRR-TCT1-1,Functional,0,3.50799989700317,1.3893713094824591,Functional
TRR-TCT2-1,Functional,0,3.5090000629425,4.381256117970255,Functional
TRR-TCT3-1,Functional,0,1.99699997901917,2.519189736973689,Functional
TRR-TCT3-2,Functional,0,1.99699997901917,3.715760478848437,Functional
TRR-TCT4-1,Functional,0,4.84499979019165,1.3612083775334904,Functional
TRR-TCT5-1,Functional,0,1.72599995136261,2.555165626634408,Functional
TRS-ACT1-1,Pseudogene,0,0.625499993562698,3.379551833876252,Pseudogene
TRS-AGA1-1,Functional,0,1.26550000905991,2.41445623903964,Functional
TRS-AGA2-1,Functional,0,3.06699991226196,3.939375968959411,Functional
TRS-AGA2-2,Functional,0,2.14499998092651,3.7699404434127706,Functional
TRS-AGA2-3,Functional,0,2.06399989128113,3.2192749853861864,Functional
TRS-AGA2-4,Functional,0,1.41799998283386,3.261633866772846,Functional
TRS-AGA2-5,Functional,0,1.92200005054474,3.5157871550928084,Functional
TRS-AGA2-6,Functional,0,3.06699991226196,3.939375968959411,Functional
TRS-AGA3-1,Functional,0,1.94200003147125,2.37209735765298,Functional
TRS-AGA4-1,Functional,0,1.54100000858307,2.6686095273596018,Functional
TRS-AGA5-1,Functional,0,0.707500010728836,1.9779244336382231,Functional
TRS-AGA7-1,Functional,0,0.0580000001937151,1.3025356026398056,Functional
TRS-CGA1-1,Functional,0,3.02800011634827,2.795686171519583,Functional
TRS-CGA2-1,Functional,0,1.26999998092651,3.2192749853861864,Functional
TRS-CGA3-1,Functional,0,1.13999998569489,3.0074805784528844,Functional
TRS-CGA4-1,Functional,0,3.47099995613098,3.473428273706148,Functional
TRS-GCT1-1,Functional,0,1.35099995136261,2.0755851879463565,Functional
TRS-GCT2-1,Functional,0,1.19599997997284,3.558146036479469,Functional
TRS-GCT3-1,Functional,0,3.84699988365173,2.6686095273596018,Functional
TRS-GCT4-1,Functional,0,3.55550003051758,2.49917400181296,Functional
TRS-GCT4-2,Functional,0,3.55550003051758,3.431069392319488,Functional
TRS-GCT4-3,Functional,0,3.08800005912781,3.431069392319488,Functional
TRS-GCT5-1,Functional,0,1.87600004673004,3.0498394598395446,Functional
TRS-GCT6-1,Functional,0,2.28500008583069,4.424486015316164,Functional
TRS-TGA1-1,Functional,0,3.4779999256134,2.329738476266319,Functional
TRS-TGA2-1,Functional,0,3.49750006198883,3.473428273706148,Functional
TRS-TGA3-1,Functional,0,3.51699995994568,3.473428273706148,Functional
TRS-TGA4-1,Functional,0,0.653999984264374,3.854658206186092,Functional
TRSUP-CTA2-1,Functional,0,-0.107499998062849,1.685634309298572,Functional
TRSUP-CTA3-1,Functional,0,-0.0260000005364418,1.379855067636689,Functional
TRSUP-TTA3-1,Functional,0,0.88850000500679,1.5919879587819843,Functional
TRT-AGT1-1,Functional,0,1.43550002574921,4.036686912685523,Functional
TRT-AGT1-2,Functional,0,3.06699991226196,3.89587225294068,Functional
TRT-AGT1-3,Functional,0,2.85199999809265,4.036686912685523,Functional
TRT-AGT2-1,Functional,0,2.9539999961853,3.755057593195836,Functional
