Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,UMAP_sup1,UMAP_sup2
RNY1P5,Pseudogene,RNY,1.3893713094824591,-0.0419999994337559,0,0,4.046112636216661,7.736794218195138
RNY1P6,Pseudogene,RNY,1.083454690880817,-0.284000009298325,0.15,0,1.6927720104537212,-15.110494390355887
RNY1P7,Pseudogene,RNY,1.0104518614417886,0.219999998807907,0,0,-11.940225025526503,-3.619371667730155
RNY1P8,Pseudogene,RNY,1.0359347482983248,0.294999986886978,0,0,-0.14879608701846958,9.983802065027414
RNY1P9,Pseudogene,RNY,1.4339841496951988,0.300999999046326,3.42,0,1.9543148075423442,7.2652585355169155
RNY3P1,Pseudogene,RNY,0.9875433327203754,0.239999994635582,0,0,-12.638118168226699,-3.37662817560369
RNY3P10,Pseudogene,RNY,1.3280755164170566,0.344999998807907,0,0,1.5352331196150981,8.159689649713693
RNY3P11,Pseudogene,RNY,1.0215965510900435,0.30799999833107,9.19,0,-0.2532029504694736,10.029605135095773
RNY3P12,Pseudogene,RNY,1.123756206199048,-0.197999998927116,0,0,4.194524863847276,9.766346201074777
RNY3P13,Pseudogene,RNY,0.8513304592417029,0.29899999499321,0,0,5.34425888408043,-0.4242644461267612
RNY3P14,Pseudogene,RNY,1.2599690796777203,0.30799999833107,0,0,-12.26008453022621,-3.1236522348993443
RNY3P15,Pseudogene,RNY,1.0742561671256128,-0.150999993085861,0,0,4.146697143205186,10.003508791101632
RNY3P16,Pseudogene,RNY,0.5846364421089557,0.261999994516373,0,0,5.4447117840132915,-0.403134122716727
RNY3P2,Pseudogene,RNY,0.9194368959810392,-0.0879999995231628,13.19,0,2.936240533479234,10.874737009180246
RNY3P3,Pseudogene,RNY,1.4983416082653973,-0.110500000417233,0,0,4.175304511674424,7.410061105859933
RNY3P4,Pseudogene,RNY,1.2380536421130823,0.296999990940094,0,0,1.257160404809495,8.584038004053292
RNY3P5,Pseudogene,RNY,1.157809424568716,0.300000011920929,0,0,0.15766255009986996,8.714057191980539
RNY3P7,Pseudogene,RNY,1.0317113684275687,-0.13400000333786,0,0,4.121802428849717,10.272065385950265
RNY3P8,Pseudogene,RNY,1.2680769888133556,0.230000004172325,5.12,0,0.5864888225875103,7.7841207829839565
RNY3P9,Pseudogene,RNY,1.1468866941482565,-0.0689999982714653,0,0,3.9742690121016704,9.526769861353097
RNY4P10,Pseudogene,RNY,1.157809424568716,0.0115000000223517,0,0,4.525343516953965,9.65681098378962
RNY4P13,Pseudogene,RNY,1.3025356026398056,-0.12050000205636,0,0,7.921641448625108,-1.315525070058646
RNY4P14,Pseudogene,RNY,1.1939909690864885,0.305000007152557,0,0,1.3806859051070415,9.02557490743464
RNY4P16,Pseudogene,RNY,0.5912218338223231,0.306500002741814,0,0,5.428901771195909,-1.563604846822562
RNY4P17,Pseudogene,RNY,1.157809424568716,0.0690000001341105,0.86,0,8.176393130906602,-1.1574988516443394
RNY4P18,Pseudogene,RNY,1.2879003711494708,0.231000006198883,0,0,8.175542453416368,0.4191760567552426
RNY4P19,Pseudogene,RNY,0.8321755239087647,0.12049999833107,0,0,3.4338706528029643,-15.573752179967704
RNY4P20,Pseudogene,RNY,1.2698554979140757,0.30799999833107,0,0,7.3829723392806255,0.10024110950296905
RNY4P23,Pseudogene,RNY,0.7877878558921161,0.24600000679493,0,0,4.758896449693223,-13.141553655492606
RNY4P24,Pseudogene,RNY,1.0854463355331714,0.111999999731779,0.25,0,4.177737811692735,10.01067946828669
RNY4P25,Pseudogene,RNY,0.8321755239087647,0.30799999833107,0.61,0,0.8884029780707562,11.242677911890206
RNY4P27,Pseudogene,RNY,1.049264791015399,0.284000009298325,0,0,0.5003462230048382,9.530687555444894
RNY4P28,Pseudogene,RNY,1.120460733453596,-0.208000004291534,0,0,3.490982869752427,9.83396457113093
RNY4P29,Pseudogene,RNY,1.2891074005507357,0.118000000715256,0,0,7.78048239100792,0.34257005132502105
RNY4P3,Pseudogene,RNY,1.4624961152446938,0.30799999833107,0.44,0,-12.611862560621718,-4.188747182714286
RNY4P30,Pseudogene,RNY,1.0968720864335204,0.19200000166893,0,0,7.560155490525743,-0.21770198665791962
RNY4P34,Pseudogene,RNY,1.1334344893146375,-0.0790000036358833,0,0,8.0309549366317,-1.4269099386804722
RNY4P36,Pseudogene,RNY,1.049264791015399,0.30799999833107,0,0,-12.521724125257949,-3.2201211603754185
RNY4P37,Pseudogene,RNY,1.230172513604261,0.214000001549721,0,0,8.364154437669297,0.020177408827004695
RNY4P6,Pseudogene,RNY,1.230172513604261,0.214000001549721,0.43,0,6.206504920609971,-0.12564934812718842
RNY4P7,Pseudogene,RNY,0.9045386129443096,-0.415500000119209,0,0,3.3729480301223003,10.891155466211496
RNY4P9,Pseudogene,RNY,0.8952134726046772,0.211999997496605,0,0,5.367576697953721,-0.15359152876073334
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,9.106214145310899,0.9469101277715543
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,9.101849177964707,0.9154403505451062
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,9.094400981553575,0.934202879441438
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,9.092096904405137,0.937191068900285
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,4.142985919602891,-16.147648588048757
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,4.126462558396836,-16.134808317052663
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,4.133004287370225,-16.1313808115595
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,4.137000182755967,-16.127999082433522
RN7SL100P,Pseudogene,RN7SL,1.4818380007278789,0.301999986171722,0.19,0,-11.043190380445937,-1.0603501947992466
RN7SL101P,Pseudogene,RN7SL,1.3694520075543952,0.305000007152557,0.39,0,8.053258517869493,0.7701841516024449
RN7SL104P,Pseudogene,RN7SL,1.17361569657648,-0.298000007867813,0.03,0,7.510459045060655,-1.475681081640067
RN7SL105P,Pseudogene,RN7SL,1.1384480629538545,0.289000004529953,4.67,0,7.544414142259141,-0.08625282369786713
RN7SL106P,Pseudogene,RN7SL,1.5570540537303423,-0.0515000000596046,0,0,8.758424380906602,-0.9169712217920444
RN7SL107P,Pseudogene,RN7SL,1.165991823328919,0.0509999990463257,2.05,0,8.074986079820176,-1.091036454068961
RN7SL108P,Pseudogene,RN7SL,1.2513697821096226,0.44200000166893,0.17,0,-12.756428142897109,-4.752283826696219
RN7SL110P,Pseudogene,RN7SL,0.7364158884182647,-0.17399999499321,0.49,0,-13.5286153758683,-3.031969562398734
RN7SL111P,Pseudogene,RN7SL,0.7312480576223469,0.30799999833107,0.21,0,5.111718753465196,-0.3103783281915805
RN7SL113P,Pseudogene,RN7SL,0.6737753841971793,0.30799999833107,2.05,0,-13.200964352003554,-2.7527942808740757
RN7SL116P,Pseudogene,RN7SL,1.0818874950888002,-0.0160000007599592,1.86,0,7.273992160447618,-1.4531345518701695
RN7SL117P,Pseudogene,RN7SL,1.3729429325122275,-0.0614999998360872,0.17,0,7.712854007371446,-1.0393580349558018
RN7SL118P,Pseudogene,RN7SL,1.012124794987222,0.282999992370605,4.36,0,-12.971803089491347,-3.188138023244681
RN7SL11P,Pseudogene,RN7SL,1.126196880553188,0.30799999833107,1.58,0,-11.33201064716957,-3.193313375341239
RN7SL120P,Pseudogene,RN7SL,1.1734554978736986,-0.137000001966953,0,0,7.959758380540391,-1.4743263872736119
RN7SL121P,Pseudogene,RN7SL,1.730352546608191,0.153999999165535,0,0,-10.452091595045546,-0.18782670818501923
RN7SL122P,Pseudogene,RN7SL,1.14242325281365,0.293000012636185,0.1,0,5.948117354997178,0.05006067432230499
RN7SL124P,Pseudogene,RN7SL,0.840935266265699,0.229000002145767,2.21,0,5.452712634690782,-1.316996589528861
RN7SL125P,Pseudogene,RN7SL,1.016036841968465,0.282999992370605,0.9,0,5.5984598194442,0.026006802690682673
RN7SL126P,Pseudogene,RN7SL,0.697009018135013,0.301999986171722,0,0,-11.530474087110976,-1.853054777013602
RN7SL127P,Pseudogene,RN7SL,1.0536065763575315,0.30799999833107,2.82,0,5.842326263078233,0.1849907485372403
RN7SL12P,Pseudogene,RN7SL,1.0899378376112396,-0.100999999791384,0.99,0,7.536973098405381,-1.5926261099451207
RN7SL130P,Pseudogene,RN7SL,1.3324298623725224,0.30799999833107,4.36,0,7.700665572770616,0.900858625543771
RN7SL131P,Pseudogene,RN7SL,1.4924887113581105,0.157000005245209,0,0,-10.813417812696914,-0.6962202938669345
RN7SL132P,Pseudogene,RN7SL,1.2555973827248577,-0.0720000006258488,0.07,0,-13.000690838209609,-3.8796694429987095
RN7SL135P,Pseudogene,RN7SL,1.2369402845212545,0.303000003099442,0,0,-12.678237339369277,-4.335345521795096
RN7SL138P,Pseudogene,RN7SL,1.1134334535922146,0.307000011205673,5.74,0,5.5204940830550395,0.7983257991797307
RN7SL140P,Pseudogene,RN7SL,1.016036841968465,0.29899999499321,0.07,0,-11.825650593153457,-2.19138909898931
RN7SL141P,Pseudogene,RN7SL,1.2013360946652842,0.30799999833107,9.23,0,8.017485240586778,-0.07993133388692353
RN7SL143P,Pseudogene,RN7SL,1.286454916187462,0.214000001549721,0.19,0,-12.654137035719375,-4.114671960698905
RN7SL144P,Pseudogene,RN7SL,0.9066236511029606,0.237000003457069,0.71,0,5.224387267716905,-0.13802291475469086
RN7SL146P,Pseudogene,RN7SL,1.473575631269275,0.239999994635582,2.91,0,-12.536010166517714,-3.924087301122489
RN7SL147P,Pseudogene,RN7SL,0.7925943711812687,0.305000007152557,0.19,0,-13.358775516859511,-2.9024121912592076
RN7SL148P,Pseudogene,RN7SL,0.9586164052880768,0.293999999761581,0.08,0,-13.117406269422988,-3.0140922220819615
RN7SL149P,Pseudogene,RN7SL,1.0877640145414271,0.305000007152557,0,0,6.3390413318953716,0.40935514844721343
RN7SL14P,Pseudogene,RN7SL,1.165579957619513,0.214000001549721,0.55,0,8.071050265916368,-0.12440772377187226
RN7SL150P,Pseudogene,RN7SL,1.45830958056365,-0.238500006496906,0,0,-11.454059978834609,-3.362599149572196
RN7SL151P,Pseudogene,RN7SL,1.7428509359232265,0.130999997258186,0.53,0,-12.090448757521132,-3.9437158259027623
RN7SL152P,Pseudogene,RN7SL,1.177235757195708,-0.136500000953674,0.2,0,6.956723788865586,-1.0524223002069615
RN7SL153P,Pseudogene,RN7SL,0.8445664638121113,0.109499998390675,13.02,0,-13.642824550978164,-3.4699776323907994
RN7SL154P,Pseudogene,RN7SL,1.3936594925364174,0.0719999969005585,0.29,0,-10.611709019056777,-0.3914501818292758
RN7SL155P,Pseudogene,RN7SL,1.3999368707712991,0.305000007152557,0.15,0,-10.693512340895156,-0.49256624303990815
RN7SL156P,Pseudogene,RN7SL,0.9940403283303778,0.281999990344048,0.13,0,-12.238996883741835,-3.0440881403558873
RN7SL159P,Pseudogene,RN7SL,1.260902044564561,0.165999993681908,0,0,-12.384737392775039,-4.262313142644706
RN7SL15P,Pseudogene,RN7SL,1.234740283344046,0.215000003576279,7.01,0,-12.53728522907875,-4.723337903844657
RN7SL160P,Pseudogene,RN7SL,0.9417393558992022,0.277999997138977,1.18,0,5.728655437119981,-0.45538105093175385
RN7SL162P,Pseudogene,RN7SL,1.1062631145707935,0.293000012636185,0.35,0,-12.610329052320937,-4.888878122197928
RN7SL163P,Pseudogene,RN7SL,1.5227710910088548,0.123000003397465,0.2,0,-10.572420498243789,-0.32134832464391205
RN7SL164P,Pseudogene,RN7SL,1.3526882386050345,-0.090999998152256,0.21,0,7.801025966294786,-1.0720498713129185
RN7SL165P,Pseudogene,RN7SL,0.7161707780837419,0.143999993801117,13.77,0,5.4689451252303325,-1.3879704626672886
RN7SL166P,Pseudogene,RN7SL,1.3769662085049372,0.306999996304512,3.26,0,6.639710525163194,1.2513320890790798
RN7SL167P,Pseudogene,RN7SL,1.230651739359463,0.30799999833107,0,0,-12.019074818006972,-3.9045975359552525
RN7SL168P,Pseudogene,RN7SL,1.1329102971586362,0.294999986886978,0.6,0,-11.895384212843398,-2.9259526880853794
RN7SL169P,Pseudogene,RN7SL,1.2499534272160533,0.159999996423721,0.41,0,7.765853503831407,0.3892412332422116
RN7SL16P,Pseudogene,RN7SL,1.4203610041177557,0.29899999499321,3.74,0,8.01531944621422,0.8067205322510579
RN7SL170P,Pseudogene,RN7SL,1.295176644432801,0.30799999833107,0.1,0,-11.85995139729164,-3.7188985499017857
RN7SL172P,Pseudogene,RN7SL,1.1234190456211304,0.30799999833107,5.87,0,-12.973528286329726,-5.086080327855887
RN7SL173P,Pseudogene,RN7SL,1.094367812263581,-0.0850000008940697,3.16,0,-13.3770679439225,-3.9178216608636998
RN7SL174P,Pseudogene,RN7SL,1.4302351715260608,-0.100000001490116,2.83,0,6.948978999742051,-0.871595397817435
RN7SL176P,Pseudogene,RN7SL,1.0525540223351963,-0.0379999987781048,0.3,0,-13.36059894215248,-3.761574521886649
RN7SL177P,Pseudogene,RN7SL,1.277849866580857,0.30799999833107,1.68,0,6.931275466569444,0.9239372757799008
RN7SL178P,Pseudogene,RN7SL,1.79384289135482,-0.190999999642372,1.16,0,-13.156315227858046,-4.486189618932547
RN7SL180P,Pseudogene,RN7SL,0.909707405018277,0.28999999165535,1.1,0,5.271326163896104,-0.10904271923238251
RN7SL181P,Pseudogene,RN7SL,1.2288663206613808,0.30799999833107,2.69,0,-11.63260879170082,-1.992937818395438
RN7SL182P,Pseudogene,RN7SL,1.076762764848906,0.187000006437302,0.38,0,-12.013155361525039,-3.110285297262015
RN7SL183P,Pseudogene,RN7SL,1.2937937529576593,0.299000009894371,0,0,8.1304422413192,0.36717985547846343
RN7SL184P,Pseudogene,RN7SL,0.760177905019864,0.282999992370605,0,0,5.364204982408067,-1.3138976248376988
RN7SL185P,Pseudogene,RN7SL,1.618143292168326,-0.156000003218651,0,0,8.730002025254747,-0.9548114689462802
RN7SL186P,Pseudogene,RN7SL,1.0993342011056495,0.28600001335144,0.05,0,-11.636675258985976,-2.4938707502954625
RN7SL187P,Pseudogene,RN7SL,1.146345964919521,0.23199999332428,0.15,0,-12.16499461781166,-3.9543082865350865
RN7SL188P,Pseudogene,RN7SL,1.157809424568716,0.101000003516674,0,0,8.273645022996446,-0.3639927061670444
RN7SL189P,Pseudogene,RN7SL,1.1177468147220475,0.30799999833107,0.02,0,8.247644046433946,-0.22123898588353608
RN7SL18P,Pseudogene,RN7SL,0.8474687540657612,0.30799999833107,0.41,0,-13.19660033833168,-2.8119554670923375
RN7SL190P,Pseudogene,RN7SL,1.459650792063284,0.0850000008940697,0.15,0,-10.554542919508437,-0.2852927001588962
RN7SL191P,Pseudogene,RN7SL,1.0021694691348888,0.138999998569489,0.36,0,7.429723361619493,-0.6150175484293124
RN7SL193P,Pseudogene,RN7SL,1.145224539519056,-0.146999999880791,0,0,7.804195502885362,-1.5062306078546666
RN7SL196P,Pseudogene,RN7SL,0.6445537002753677,-0.0219999998807907,0.26,0,3.82554231036522,-15.044059530126395
RN7SL197P,Pseudogene,RN7SL,1.196532147798439,0.30799999833107,0,0,-11.552787205091933,-4.06947018228704
RN7SL198P,Pseudogene,RN7SL,1.1308836239973503,0.32600000500679,0.24,0,-10.865334888807753,-0.774570718633475
RN7SL19P,Pseudogene,RN7SL,1.2145647885181627,0.30799999833107,2.19,0,-12.553394695631484,-4.828446164953055
RN7SL200P,Pseudogene,RN7SL,1.206051483925746,0.305000007152557,3.95,0,6.380964378007432,0.04842834152048614
RN7SL201P,Pseudogene,RN7SL,0.8566225134478,0.294999986886978,0,0,5.695903876908799,-0.4483490141504428
RN7SL202P,Pseudogene,RN7SL,1.2727065430373672,0.257999986410141,0.18,0,-10.57257690083168,-0.3307786139124057
RN7SL203P,Pseudogene,RN7SL,1.044375393107592,-0.126999996602535,0.37,0,-13.580024143568496,-4.035167947637381
RN7SL204P,Pseudogene,RN7SL,1.140132944804308,0.319999992847443,0.42,0,-10.905711552015761,-0.8330620678537509
RN7SL205P,Pseudogene,RN7SL,1.2964204120170837,-0.0299999993294477,0,0,-13.082271000257949,-3.9658854158991
RN7SL208P,Pseudogene,RN7SL,1.1851900528524355,0.206000000238419,0.61,0,-11.8383077586808,-4.286808744298758
RN7SL209P,Pseudogene,RN7SL,1.5982804013068146,-0.1875,0.53,0,0.3980179523310864,-12.52183605753118
RN7SL20P,Pseudogene,RN7SL,1.2279796927243958,0.30799999833107,1.09,0,6.442285636552354,0.9574387816316464
RN7SL210P,Pseudogene,RN7SL,0.7839334645517348,0.185000002384186,0.12,0,-13.097872158400039,-2.85848476015264
RN7SL211P,Pseudogene,RN7SL,1.0319605740721165,-0.037499999627471,0.21,0,7.254492381700059,-1.4983949812524937
RN7SL213P,Pseudogene,RN7SL,1.2052905681630166,0.44200000166893,1.35,0,-12.682733913771132,-4.518031850683036
RN7SL214P,Pseudogene,RN7SL,1.3500494799688048,-0.118000000715256,0,0,4.533821204789659,8.131849512232003
RN7SL215P,Pseudogene,RN7SL,1.0490219618575616,0.305000007152557,0,0,7.6704808269820415,-0.279984012471976
RN7SL216P,Pseudogene,RN7SL,1.5618771432101473,0.29899999499321,0,0,8.691289523728868,0.5768155229813435
RN7SL217P,Pseudogene,RN7SL,0.8622846413746033,0.259500004351139,0.24,0,-12.05755939137123,-2.456264749395194
RN7SL218P,Pseudogene,RN7SL,1.1500648799227715,0.214000001549721,0,0,6.522945502885362,-0.025539234506430364
RN7SL219P,Pseudogene,RN7SL,1.3729429325122275,0.194999992847443,1.54,0,6.7660571132979594,-0.08977676950627778
RN7SL220P,Pseudogene,RN7SL,1.2041218015514648,0.306500002741814,14.93,0,6.507616618760606,0.10147933639353302
RN7SL221P,Pseudogene,RN7SL,1.359705018176784,0.30799999833107,0.2,0,8.328554729112168,0.5093010661727765
RN7SL222P,Pseudogene,RN7SL,1.3475507683943586,-0.0320000015199184,0,0,-13.12108363758705,-4.442777887212577
RN7SL223P,Pseudogene,RN7SL,1.205066952102133,0.305000007152557,0,0,7.654265025743028,0.4729884711629727
RN7SL225P,Pseudogene,RN7SL,1.2355147550766834,0.29899999499321,0.08,0,-12.899289509169082,-5.02346541010076
RN7SL228P,Pseudogene,RN7SL,1.1921998035163015,-0.0879999995231628,0,0,8.078451732285997,-1.4055292757623814
RN7SL229P,Pseudogene,RN7SL,1.2197657817362726,-0.116999998688698,0.67,0,-13.187390705458144,-3.9763634356134556
RN7SL22P,Pseudogene,RN7SL,1.1492011760589116,0.301999986171722,0.09,0,-12.5662769282975,-3.785941854345145
RN7SL230P,Pseudogene,RN7SL,1.3068344000082537,-0.0500000007450581,3.07,0,-11.487553020826796,-2.970756545888724
RN7SL231P,Pseudogene,RN7SL,1.1748360337535502,0.27700001001358,1.06,0,8.11622104991295,-0.1098047050111911
RN7SL233P,Pseudogene,RN7SL,1.2539452251646743,0.25,0.48,0,6.194117168077012,1.0337501016980983
RN7SL234P,Pseudogene,RN7SL,1.295176644432801,-0.0654999986290932,0.12,0,-11.582636257521132,-3.2352790983789586
RN7SL236P,Pseudogene,RN7SL,1.137425455826309,0.291999995708466,0.25,0,5.8815661465010844,0.6413718832260945
RN7SL237P,Pseudogene,RN7SL,0.9682030031236648,0.0590000003576279,2.04,0,-13.564573665968398,-3.7561252268427037
RN7SL238P,Pseudogene,RN7SL,1.1378471931106346,-0.046000000089407,0,0,8.056030849107286,-1.4305725248926304
RN7SL239P,Pseudogene,RN7SL,1.2620122727799006,-0.074499998241663,2.53,0,-13.481196781507949,-4.448189512121024
RN7SL23P,Pseudogene,RN7SL,1.1367583441220122,0.136999994516373,6.1,0,8.082356074937364,-0.3204127701395175
RN7SL240P,Pseudogene,RN7SL,1.457382492464118,0.207000002264977,0,0,8.07830772746422,0.773138679338155
RN7SL241P,Pseudogene,RN7SL,1.30989456084681,-0.0135000003501773,0.09,0,1.2180609499297343,-13.424692884313407
RN7SL242P,Pseudogene,RN7SL,0.760177905019864,0.305000007152557,5.47,0,5.589119533189317,-0.53128327451879
RN7SL244P,Pseudogene,RN7SL,1.1344193351834897,0.365000009536743,1.3,0,7.175659278520127,0.27681441582506683
RN7SL248P,Pseudogene,RN7SL,0.9185053489739664,0.296000003814697,0,0,-11.799193760267714,-2.2608332785242222
RN7SL250P,Pseudogene,RN7SL,1.2924384274255434,0.30799999833107,0.1,0,-11.078418156019668,-3.1172673853510044
RN7SL251P,Pseudogene,RN7SL,0.760177905019864,0.419999986886978,0.16,0,-12.259953876844863,-2.636762157308402
RN7SL252P,Pseudogene,RN7SL,1.356625184343142,0.30799999833107,0.12,0,8.261042216905137,0.576440505457578
RN7SL253P,Pseudogene,RN7SL,1.1851900528524355,0.284000009298325,0.17,0,-12.969503780714492,-5.010842100011649
RN7SL254P,Pseudogene,RN7SL,1.1129646933354207,0.347000002861023,0.84,0,-12.131096264235,-2.869668260442557
RN7SL255P,Pseudogene,RN7SL,1.2203937177886468,0.282000005245209,0.08,0,-12.56500568043373,-3.96256567560369
RN7SL258P,Pseudogene,RN7SL,1.1346532360773416,-0.0940000005066395,1.26,0,7.624479869493028,-1.4766097220056675
RN7SL259P,Pseudogene,RN7SL,1.139504137223756,-0.104000002145767,0,0,7.2748323475203716,-1.3419988306635044
RN7SL25P,Pseudogene,RN7SL,1.416089988510968,0.28099998831749,1.91,0,-10.90621604572914,-0.823431506978812
RN7SL260P,Pseudogene,RN7SL,1.2932977614863317,0.282000005245209,0.44,0,-13.038056751600722,-5.040704980718436
RN7SL261P,Pseudogene,RN7SL,0.8868327507334846,-0.187000006437302,0,0,-13.689167400709609,-3.7323610933893345
RN7SL262P,Pseudogene,RN7SL,0.8860786412515684,0.204999998211861,0.71,0,-12.705241581312636,-2.832764640676322
RN7SL263P,Pseudogene,RN7SL,1.5929860703548886,0.471999987959862,0.46,0,-11.710653683058242,-4.374672666417899
RN7SL265P,Pseudogene,RN7SL,1.2041218015514648,0.305000007152557,0.51,0,5.436408141740342,1.0899446455365993
RN7SL267P,Pseudogene,RN7SL,0.6787158695747646,0.30799999833107,0.07,0,-13.644560238234023,-3.170117870199027
RN7SL268P,Pseudogene,RN7SL,1.0839893605861468,0.202000007033348,1.66,0,5.899269202836534,0.5196592805511334
RN7SL269P,Pseudogene,RN7SL,0.7174622335852044,0.44200000166893,1.06,0,-13.043404957167128,-2.7457161100977086
RN7SL26P,Pseudogene,RN7SL,1.0522111708621231,0.160999998450279,0.14,0,-11.601704975477675,-1.971178785192313
RN7SL270P,Pseudogene,RN7SL,1.100124969252125,0.20100000500679,0.42,0,8.294049838670274,-0.3016236575716159
RN7SL271P,Pseudogene,RN7SL,0.8477519854469243,0.0949999988079071,0.13,0,-13.642782589308242,-3.3331844957941197
RN7SL272P,Pseudogene,RN7SL,1.201878295400051,0.146999999880791,0.38,0,-12.04122867237709,-3.6724994333856724
RN7SL273P,Pseudogene,RN7SL,1.312700317487608,0.30799999833107,2.77,0,7.874135116227647,0.7689504248625615
RN7SL274P,Pseudogene,RN7SL,1.4174652146374354,0.163000002503395,0.78,0,-10.539091488234023,-0.28797908149892304
RN7SL277P,Pseudogene,RN7SL,0.8924780981050519,0.305000007152557,1.82,0,5.541344741471788,-1.2273707541101597
RN7SL278P,Pseudogene,RN7SL,1.1851900528524355,0.305000007152557,0.1,0,-11.5789083446183,-4.08210159860784
RN7SL279P,Pseudogene,RN7SL,1.4064938432260812,-0.113500002771616,0.07,0,-10.891457935682753,-0.8063767107599399
RN7SL280P,Pseudogene,RN7SL,1.073385820693914,0.194999992847443,9.18,0,-12.171589275709609,-3.08740641199285
RN7SL282P,Pseudogene,RN7SL,1.4969657206545015,0.305000007152557,0.26,0,-12.502110859266738,-4.009785428869071
RN7SL283P,Pseudogene,RN7SL,0.7909787157944694,0.214000001549721,0,0,5.585287192948838,-1.5591690691583775
RN7SL284P,Pseudogene,RN7SL,1.0483438062458557,0.303000003099442,1.68,0,6.266512015946885,-0.25032784067326996
RN7SL285P,Pseudogene,RN7SL,1.3683202290357552,0.30799999833107,1.37,0,6.560094455369493,1.263473793638406
RN7SL286P,Pseudogene,RN7SL,0.9548943707783226,-0.034000001847744,0.29,0,3.705842116960069,-14.670031324254813
RN7SL28P,Pseudogene,RN7SL,1.0606777614337566,0.44200000166893,0,0,-12.749405285231093,-4.9502751978510044
RN7SL290P,Pseudogene,RN7SL,0.6715294662498553,0.277999997138977,0.02,0,-13.050647159925918,-2.770908132421317
RN7SL291P,Pseudogene,RN7SL,0.6850706283780292,-0.150999993085861,0.1,0,6.262261012681504,-1.8103976400964878
RN7SL292P,Pseudogene,RN7SL,1.331916104954989,0.319999992847443,0,0,7.889400104173204,0.7440367301530221
RN7SL294P,Pseudogene,RN7SL,1.4011456426136666,0.293000012636185,0,0,7.585749248155137,0.938719406498132
RN7SL296P,Pseudogene,RN7SL,1.1849153308295222,0.279000014066696,15,0,6.494439700730821,-0.14000071607762787
RN7SL297P,Pseudogene,RN7SL,0.7468463523668509,0.189999997615814,1.75,0,5.430616477616807,-1.380825773107352
RN7SL299P,Pseudogene,RN7SL,0.8063315635389272,0.30799999833107,0,0,-13.543325802198867,-3.215080037938895
RN7SL300P,Pseudogene,RN7SL,1.288882189614231,0.291999995708466,6.17,0,-12.188875576368789,-4.132228628026786
RN7SL301P,Pseudogene,RN7SL,1.5968445419387325,0.209999993443489,6.21,0,6.171718696244737,1.6064814773923732
RN7SL302P,Pseudogene,RN7SL,1.227277990042839,0.30799999833107,0,0,8.44167099345543,0.03094761051004913
RN7SL303P,Pseudogene,RN7SL,1.3423208866513798,0.301999986171722,0.12,0,-11.755587955824355,-3.088117137777152
RN7SL304P,Pseudogene,RN7SL,0.9693288205691576,0.266999989748001,0.37,0,-11.208249470106582,-2.8765030058496617
RN7SL305P,Pseudogene,RN7SL,1.1990126069377094,0.211999997496605,0,0,-12.853635212294082,-4.96140600763494
RN7SL306P,Pseudogene,RN7SL,1.3377392675760165,-0.0139999999664724,0.66,0,4.058071712144395,8.005205377710519
RN7SL307P,Pseudogene,RN7SL,1.2834023113015938,0.214000001549721,0,0,7.2761117016158305,-0.05922515712911103
RN7SL308P,Pseudogene,RN7SL,1.1811995139539426,0.305000007152557,4.14,0,6.64919576991417,0.6389117536670544
RN7SL309P,Pseudogene,RN7SL,1.117326577555824,-0.214500002563,0,0,7.878422359117051,-1.542479530202689
RN7SL30P,Pseudogene,RN7SL,1.4983416082653973,0.305000007152557,3.57,0,-12.43230476032875,-3.985096708165946
RN7SL310P,Pseudogene,RN7SL,1.1866516522270114,0.197999998927116,0.24,0,-11.91443194996498,-3.7510726603143834
RN7SL311P,Pseudogene,RN7SL,0.5448514939146899,0.270000010728836,0.24,0,-13.54206695210121,-2.8341999205225132
RN7SL313P,Pseudogene,RN7SL,0.735691405194705,0.184000000357628,0.18,0,-13.632400890699843,-2.996660724508109
RN7SL314P,Pseudogene,RN7SL,1.2014255330284964,-0.175499998033047,0.19,0,4.542076209672471,9.45444796956843
RN7SL316P,Pseudogene,RN7SL,1.2259158613080523,0.277999997138977,0.59,0,8.096742252000352,0.09909217037027862
RN7SL319P,Pseudogene,RN7SL,1.4616689115596009,-0.0659999996423721,0,0,4.212374786027452,7.532005056513009
RN7SL320P,Pseudogene,RN7SL,1.1185616474646918,-0.0949999988079071,0.39,0,-13.497264286390761,-4.092694059240165
RN7SL321P,Pseudogene,RN7SL,0.6273081163215116,-0.118000000715256,5.77,0,-13.494455715528945,-3.034760728704276
