Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,PC1,PC2
RNU6-862P,Pseudogene,RNU6,1.4886121173026348,-0.216000005602837,0.31,0,0.44499147886452406,0.5822616026551259
RNU6-863P,Pseudogene,RNU6,1.60312074171053,0.20100000500679,0,0,0.3578423643934407,0.6231780719007588
RNU6-864P,Pseudogene,RNU6,1.093486678759343,0.282999992370605,0,0,0.5776437942426382,0.7000804578102745
RNU6-865P,Pseudogene,RNU6,0.8440106085641107,-0.254999995231628,0,0,0.7387492244166614,0.6575407073564649
RNU6-866P,Pseudogene,RNU6,1.4520069013033898,0.206000000238419,0,0,-1.4336602427380047,-2.1989564286669983
RNU6-867P,Pseudogene,RNU6,1.136168126913226,0.158000007271767,0,0,0.4845414430585829,0.4955805080005178
RNU6-869P,Pseudogene,RNU6,1.4932495382288111,0.305000007152557,0,0,0.20395480643550837,0.1771484937383257
RNU6-86P,Pseudogene,RNU6,1.266015912846166,0.118000000715256,0,0,0.3992742929761158,0.37024014864994254
RNU6-871P,Pseudogene,RNU6,1.146231330323029,-5.000000819563e-4,0,0,0.5523163440025154,0.5783365872662308
RNU6-873P,Pseudogene,RNU6,1.3634017522958712,0.284000009298325,0.67,0,0.38937032681297595,0.47578475459522374
RNU6-874P,Pseudogene,RNU6,1.0916488860219322,0.30799999833107,0,0,0.48342511427420803,0.4345830798201703
RNU6-875P,Pseudogene,RNU6,1.1468866941482565,0.293000012636185,0,0,0.43867184021808486,0.40964984962852813
RNU6-876P,Pseudogene,RNU6,1.502925695353622,0.214000001549721,7.04,0,0.32740495114325846,0.4494629358340333
RNU6-877P,Pseudogene,RNU6,1.4283256452623412,0.187000006437302,0.67,0,-1.0142148586485473,-1.9753468689246179
RNU6-878P,Pseudogene,RNU6,1.105181723451956,0.293000012636185,0.29,0,0.4403673957380674,0.37222476861778864
RNU6-879P,Pseudogene,RNU6,1.1256480516640297,0.232999995350838,0,0,0.44430453752385335,0.4001201848583372
RNU6-87P,Pseudogene,RNU6,1.3507776619968357,0.26800000667572,0,0,-1.0698052386242316,-1.9836070225584002
RNU6-880P,Pseudogene,RNU6,1.201092019879696,0.146999999880791,0,0,0.3651651279867875,0.2182972242926317
RNU6-881P,Pseudogene,RNU6,1.3280755164170566,-0.125500001013279,2.85,0,0.1819853985084366,-0.00824155033813548
RNU6-882P,Pseudogene,RNU6,0.6070068827835987,0.30799999833107,1.92,0,0.6392669919532934,0.4319200423882706
RNU6-883P,Pseudogene,RNU6,0.6817008761479356,0.0219999998807907,0.79,0,0.7219870317663544,0.5381652384092304
RNU6-884P,Pseudogene,RNU6,0.6492389296647005,0.168999999761581,0.42,0,0.05770941792551337,-0.7035936565374874
RNU6-885P,Pseudogene,RNU6,1.3359339514254416,-0.028999999165535,0,0,0.01443855749880132,-0.35754177075038257
RNU6-886P,Pseudogene,RNU6,1.2901305016622835,0.197999998927116,0.31,0,0.05238265581062315,-0.24661719609482005
RNU6-887P,Pseudogene,RNU6,0.5557485237929837,0.200000002980232,0,0,0.45062664069548314,0.10164254396648925
RNU6-888P,Pseudogene,RNU6,1.3068344000082537,0.214000001549721,0,0,0.09295713506044717,-0.14088321562984438
RNU6-889P,Pseudogene,RNU6,1.41634939316173,0.284000009298325,0,0,0.6427151987041275,1.099911440848644
RNU6-88P,Pseudogene,RNU6,0.868357068426537,0.30799999833107,0.9,0,0.07355498360197003,-0.37035747895117327
RNU6-890P,Pseudogene,RNU6,1.201092019879696,-0.103000000119209,2,0,-0.03834263576276955,-0.6307485265331432
RNU6-891P,Pseudogene,RNU6,1.0952251313487855,0.284000009298325,0,0,0.027515257964576108,-0.4444226510464573
RNU6-892P,Pseudogene,RNU6,1.2630648268022358,0.30799999833107,0.68,0,0.418429298743606,0.4797331523532573
RNU6-893P,Pseudogene,RNU6,1.3199027440083362,0.202999994158745,0.4,0,0.41009263795866724,0.4543227489414632
RNU6-894P,Pseudogene,RNU6,0.7608461932880134,0.284999996423721,0,0,0.9139182368097246,1.141986937796556
RNU6-895P,Pseudogene,RNU6,1.1802911609681086,0.307000011205673,0,0,0.5820415078855228,0.7974677052738073
RNU6-896P,Pseudogene,RNU6,1.266015912846166,0.30799999833107,0,0,0.42999093207428285,0.5022699032850207
RNU6-897P,Pseudogene,RNU6,1.356291040209067,-0.162000000476837,0,0,0.5026640632897564,0.6190436454585839
RNU6-898P,Pseudogene,RNU6,0.9017554172121732,0.194999992847443,0,0,0.5632423853782779,0.4572724610982748
RNU6-899P,Pseudogene,RNU6,1.330939805812636,0.30799999833107,0,0,-0.8911038030494504,-1.8927317220255577
RNU6-89P,Pseudogene,RNU6,0.5210142410559222,0.30799999833107,0.33,0,0.672920972707258,0.3916305668896104
RNU6-900P,Pseudogene,RNU6,1.2599690796777203,0.146999999880791,0.28,0,0.3889677674122106,0.3488201565533184
RNU6-901P,Pseudogene,RNU6,1.1468866941482565,0.284000009298325,0,0,0.4385786092670883,0.4263283927968268
RNU6-902P,Pseudogene,RNU6,1.1069167026096516,0.0900000035762787,0,0,0.6572203970763941,0.8338901131548213
RNU6-903P,Pseudogene,RNU6,1.1790536341938302,-0.096000000834465,0,0,0.4663475442106615,0.3733213875004427
RNU6-904P,Pseudogene,RNU6,1.1692728842179114,-0.0670000016689301,0,0,0.7900135223421749,1.0963433631921553
RNU6-905P,Pseudogene,RNU6,1.3958636987791062,0.0299999993294477,0,0,0.42200861343485885,0.4842123997660493
RNU6-906P,Pseudogene,RNU6,1.6870937329429865,0.293000012636185,1.24,0,0.24467855786140538,0.42073840682034563
RNU6-907P,Pseudogene,RNU6,1.0215965510900435,0.30799999833107,0.26,0,0.5222215653847762,0.5152982618743742
RNU6-908P,Pseudogene,RNU6,1.6997627722391788,0.124499998986721,0,0,-0.016883912169020455,-0.019382577355715754
RNU6-909P,Pseudogene,RNU6,1.136168126913226,-0.0590000003576279,0.67,0,0.6002353015771504,0.6997220568300648
RNU6-90P,Pseudogene,RNU6,1.376264032977908,-0.0525000002235174,4.58,0,0.4121409884999963,0.46855864936763864
RNU6-910P,Pseudogene,RNU6,1.103706180429991,-0.172000005841255,0,0,0.2884310190170201,-0.07680090349140059
RNU6-911P,Pseudogene,RNU6,1.0687471611403534,0.208000004291534,0,0,-1.234120059897832,-2.0171072917934825
RNU6-912P,Pseudogene,RNU6,1.77011248563871,0.284000009298325,0,0,0.1308435977356111,0.24798611470687967
RNU6-913P,Pseudogene,RNU6,1.279684100839107,0.270000010728836,0,0,0.46119944348212416,0.5409240930184926
RNU6-914P,Pseudogene,RNU6,0.9878557475678036,-0.0230000000447035,5.81,0,0.7191778364852925,0.8102715489550948
RNU6-915P,Pseudogene,RNU6,1.0454007425717533,-0.243000000715256,1,0,0.5888233869011682,0.4370171346525061
RNU6-916P,Pseudogene,RNU6,1.3383852063821855,0.263999998569489,0,0,0.5134794087195176,0.7728975715896599
RNU6-917P,Pseudogene,RNU6,1.4695273465679857,0.256999999284744,0,0,-0.4756482050227257,-0.6165601417656424
RNU6-918P,Pseudogene,RNU6,1.1796548854096351,0.421999990940094,0,0,0.07894628003604254,-0.1725242731056031
RNU6-919P,Pseudogene,RNU6,1.60312074171053,0.226999998092651,0,0,-0.08379476979579768,-0.22523301803853812
RNU6-91P,Pseudogene,RNU6,1.0387822874635209,0.30799999833107,0.09,0,0.45250459744039073,0.3529240370872693
RNU6-920P,Pseudogene,RNU6,0.9816210338734764,-0.185500003397465,0.27,0,0.6292918077396982,0.5402978281193521
RNU6-921P,Pseudogene,RNU6,1.3634017522958712,0.284000009298325,0.21,0,0.19223143036434143,0.008716581261375984
RNU6-922P,Pseudogene,RNU6,1.1928945586465558,-0.296000003814697,0,0,0.5241080707875886,0.4588381706672891
RNU6-923P,Pseudogene,RNU6,1.298477859329401,-0.068000003695488,0,0,-1.037365264919631,-2.0742715411703525
RNU6-924P,Pseudogene,RNU6,1.1256480516640297,-0.121500000357628,0.21,0,0.5198256239861316,0.41714182135924693
RNU6-925P,Pseudogene,RNU6,1.1689422074972615,0.303000003099442,0.76,0,-0.8311104446913026,-1.7483421013499536
RNU6-926P,Pseudogene,RNU6,1.298477859329401,0.27700001001358,0,0,-0.260335077682333,-0.7614645113851316
RNU6-928P,Pseudogene,RNU6,1.135543858711625,-0.250500001013279,0.69,0,0.8275115287186465,1.0883619291283069
RNU6-929P,Pseudogene,RNU6,1.0387822874635209,0.305000007152557,0,0,0.4764875213543203,0.38296152188475596
RNU6-92P,Pseudogene,RNU6,1.1021455099259891,0.30799999833107,0,0,0.592337862247416,0.7664501801411425
RNU6-930P,Pseudogene,RNU6,0.8336227856894756,-0.0325000006705523,3.21,0,-0.2697770929178631,-1.0977091672656105
RNU6-931P,Pseudogene,RNU6,1.266015912846166,-0.314999997615814,0.3,0,0.5949181264979925,0.7174020611636337
RNU6-932P,Pseudogene,RNU6,0.7864365902730902,0.209000006318092,0,0,0.7087444462353019,0.7423134695393664
RNU6-933P,Pseudogene,RNU6,1.6555592706449864,0.29899999499321,0.09,0,-0.39974175645287824,-0.9308833972752605
RNU6-934P,Pseudogene,RNU6,0.8115486620808757,0.186000004410744,0,0,0.6463960740754552,0.5572142287353952
RNU6-935P,Pseudogene,RNU6,0.7988885029524141,0.233500003814697,0,0,0.7660032590246486,0.8505748020245961
RNU6-936P,Pseudogene,RNU6,0.7790867155976406,0.0070000002160668,0,0,0.5903320938296566,0.3112073620554433
RNU6-937P,Pseudogene,RNU6,0.950277546579984,0.019000000320375,0,0,0.5776692232822125,0.4751743483455696
RNU6-938P,Pseudogene,RNU6,1.079123347170842,0.282000005245209,0,0,-0.1815139395207754,-0.9659244431548618
RNU6-939P,Pseudogene,RNU6,1.0712442339467558,-0.204999998211861,0,0,0.5768195790734251,0.5078112550593205
RNU6-940P,Pseudogene,RNU6,0.9685521147834452,-0.235999993979931,0,0,0.5426267279395808,0.27426600423143604
RNU6-942P,Pseudogene,RNU6,1.201092019879696,-0.120999999344349,0,0,-0.36421091404850936,-0.9247264668232907
RNU6-943P,Pseudogene,RNU6,1.0632943695018822,0.0405000001192093,0.34,0,0.5540016096637119,0.5255737342616638
RNU6-944P,Pseudogene,RNU6,0.9738583944970508,-0.108000002801418,2.02,0,0.5652220587070366,0.37699872550044383
RNU6-945P,Pseudogene,RNU6,0.9089345015305808,0.184000000357628,0.64,0,0.5417414872153583,0.41504022950318065
RNU6-946P,Pseudogene,RNU6,1.330939805812636,0.282999992370605,0,0,0.3143274964463618,0.28012688490794174
RNU6-947P,Pseudogene,RNU6,0.7536683990117115,-0.126999996602535,0,0,-0.6124027319410598,-1.3323302606584047
RNU6-948P,Pseudogene,RNU6,0.9089345015305808,-0.0379999987781048,0.24,0,0.6107544333004159,0.46639985305499226
RNU6-949P,Pseudogene,RNU6,0.7141628226311706,0.174999997019768,0,0,-0.15168781948438073,-1.124596562505027
RNU6-94P,Pseudogene,RNU6,0.9738583944970508,-0.116999998688698,4.06,0,0.5311464223560378,0.33674945311727056
RNU6-950P,Pseudogene,RNU6,1.4607875917455764,0.159999996423721,0,0,-1.6766689029683568,-2.639638886822283
RNU6-951P,Pseudogene,RNU6,0.9413964480138156,0.214000001549721,0,0,0.5628049473199742,0.4828127196856541
RNU6-952P,Pseudogene,RNU6,1.1256480516640297,-0.108000002801418,0.26,0,0.6148123367296267,0.6772373847717733
RNU6-953P,Pseudogene,RNU6,0.9738583944970508,0.277999997138977,0,0,0.23698867541832883,-0.10695164427521388
RNU6-954P,Pseudogene,RNU6,1.201092019879696,-0.0240000002086162,0.67,0,0.544982723686083,0.5849797351176009
RNU6-955P,Pseudogene,RNU6,1.1021455099259891,0.252000004053116,0,0,0.5466163293755523,0.63726182094413375
RNU6-956P,Pseudogene,RNU6,1.079123347170842,0.0649999976158142,0.7,0,0.672425741695065,0.8253760011896889
RNU6-957P,Pseudogene,RNU6,0.9823837541795166,0.26800000667572,0,0,0.5126323542875028,0.43586322545563283
RNU6-958P,Pseudogene,RNU6,1.1141185028868776,0.248499989509583,0,0,0.587009560246988,0.7111858197878528
RNU6-959P,Pseudogene,RNU6,0.7466247691144057,0.30799999833107,0,0,0.582625152960761,0.39532087237478925
RNU6-95P,Pseudogene,RNU6,1.3958636987791062,0.194999992847443,0,0,0.3554862192659141,0.427470811813903
RNU6-960P,Pseudogene,RNU6,1.157809424568716,-0.0230000000447035,0,0,0.40761229638511615,0.22888407954712336
RNU6-961P,Pseudogene,RNU6,0.8931672703815808,0.282999992370605,0,0,0.26778536022112925,-0.10107276601433486
RNU6-964P,Pseudogene,RNU6,1.0571303441714364,0.284000009298325,0,0,0.5038144274439256,0.47384043911016993
RNU6-965P,Pseudogene,RNU6,0.868357068426537,-0.0450000017881393,0,0,0.6919505696584708,0.6525866411779909
RNU6-966P,Pseudogene,RNU6,1.3025356026398056,-0.132500000298023,0,0,0.5109464544934087,0.577494893128804
RNU6-967P,Pseudogene,RNU6,1.318616289092149,0.216500014066696,0,0,0.5191972478852793,0.7392963952655338
RNU6-968P,Pseudogene,RNU6,0.8440106085641107,0.214000001549721,0,0,0.2484108774429933,-0.1830263423963248
RNU6-969P,Pseudogene,RNU6,1.720174002216378,0.284000009298325,1.37,0,-1.4677606225361979,-2.4950875464013027
RNU6-970P,Pseudogene,RNU6,0.7141628226311706,-0.0379999987781048,0,0,0.7099154928557689,0.5266413338132574
RNU6-971P,Pseudogene,RNU6,1.2451912679323929,-0.0765000022947788,0,0,0.017723641832810645,-0.46775590483624946
RNU6-972P,Pseudogene,RNU6,0.7790867155976406,-0.193000003695488,0,0,0.7138417080004593,0.5318362954199731
RNU6-973P,Pseudogene,RNU6,1.266015912846166,-0.270000010728836,0,0,0.250377152342564,0.06414476095273242
RNU6-974P,Pseudogene,RNU6,1.4151004078062084,-0.0175000009476207,0,0,0.42531870588180304,0.5140859240756664
RNU6-975P,Pseudogene,RNU6,1.1247291552953242,0.29899999499321,0,0,-0.9582801438229837,-1.5392910321262034
RNU6-976P,Pseudogene,RNU6,1.8149445033779872,-0.226999998092651,0,0,0.07732226968653698,0.17476312941871763
RNU6-977P,Pseudogene,RNU6,1.079123347170842,-0.0320000015199184,0,0,0.8228391571879353,1.1040574175319273
RNU6-979P,Pseudogene,RNU6,0.8764725550473457,-0.0759999975562096,7.87,0,0.1004145278276842,-0.5770403054997081
RNU6-97P,Pseudogene,RNU6,1.1021455099259891,0.239999994635582,1.51,0,0.41652072471103474,0.2975182500708767
RNU6-980P,Pseudogene,RNU6,1.3489041839635527,0.298000007867813,0,0,0.07837086899620428,-0.10062313713354694
RNU6-982P,Pseudogene,RNU6,1.4983416082653973,0.298000007867813,0,0,0.09659956011072726,0.12128002981304524
RNU6-983P,Pseudogene,RNU6,1.0116781379726645,0.214000001549721,0,0,0.6133131740432415,0.7241426706279797
RNU6-984P,Pseudogene,RNU6,1.115321005318488,-0.188999995589256,0,0,0.6533680267490244,0.7451557506957442
RNU6-985P,Pseudogene,RNU6,1.001950463569081,0.203999996185303,0,0,0.17390322367653274,-0.22744575458260566
RNU6-986P,Pseudogene,RNU6,0.8172772408720348,-0.124499995261431,0,0,0.7119354544480334,0.6120144969570166
RNU6-987P,Pseudogene,RNU6,1.2357389050685337,0.0439999997615814,0,0,0.5221537657557164,0.6482872138976594
RNU6-988P,Pseudogene,RNU6,1.103706180429991,0.284000009298325,0,0,0.5635743312331869,0.6540739126700466
RNU6-989P,Pseudogene,RNU6,0.8440106085641107,0.204999998211861,0,0,0.6581237435907697,0.6476785951947069
RNU6-98P,Pseudogene,RNU6,1.006320340980286,0.0570000000298023,0,0,0.441791565088093,0.18577394101924047
RNU6-990P,Pseudogene,RNU6,1.703315788067438,-0.0780000016093254,0,0,0.26358522107696364,0.3425718599781454
RNU6-991P,Pseudogene,RNU6,1.136168126913226,0.421000003814697,0,0,0.5829867049121243,0.789462394240187
RNU6-992P,Pseudogene,RNU6,1.2221321703780892,0.30799999833107,0,0,0.37582979388259913,0.31876680107187494
RNU6-993P,Pseudogene,RNU6,1.0968720864335204,0.214000001549721,0,0,-0.8963900939487507,-1.3189228089207712
RNU6-994P,Pseudogene,RNU6,1.3768544508384732,-0.0949999988079071,0.63,0,0.3581871234660671,0.27293331713909047
RNU6-995P,Pseudogene,RNU6,1.3634017522958712,0.305999994277954,0,0,0.41238959158200617,0.5435613416803692
RNU6-996P,Pseudogene,RNU6,1.201092019879696,0.28099998831749,0,0,0.40261679653836174,0.3664654204406351
RNU6-997P,Pseudogene,RNU6,1.5581734311952813,-0.143999993801117,0,0,0.3562018669438492,0.47140835609416326
RNU6-998P,Pseudogene,RNU6,1.10049212632274,-0.156000003218651,1.45,0,0.6268713934338859,0.6543958594611065
RNU6-999P,Pseudogene,RNU6,0.8931672703815808,-0.319999992847443,0,0,0.9367563470642788,1.100054529487467
RNU6-99P,Pseudogene,RNU6,1.103706180429991,0.379000008106232,0,0,0.5545573752926299,0.6878821304063008
RNU4ATAC14P,Pseudogene,RNU4ATAC,1.1708185192267917,0.003000000026077,0,0,0.6311246361226799,0.8464858706518403
RNU4ATAC17P,Pseudogene,RNU4ATAC,1.186754660182934,0.0480000004172325,3.52,0,0.7680107250313887,1.1015913509398467
RNU4ATAC3P,Pseudogene,RNU4ATAC,1.2680769888133556,0.306000009179115,0,0,0.7012671756756392,1.1106326252977428
RNU4ATAC6P,Pseudogene,RNU4ATAC,1.3783445530579952,0.344999998807907,0,0,0.6506213834503998,1.1057203507494362
RNU4ATAC7P,Pseudogene,RNU4ATAC,1.1114970475859671,0.157000005245209,0,0,0.7851937995959009,1.1124318534280522
RNU4ATAC8P,Pseudogene,RNU4ATAC,1.46585046413287,-0.112000003457069,0,0,0.6730242839702167,1.0748436039486822
RNU6ATAC12P,Pseudogene,RNU6ATAC,1.147741516528988,-0.119999997317791,1.72,0,0.805717796570309,1.0947983175222873
RNU6ATAC13P,Pseudogene,RNU6ATAC,1.16664766445092,0.0750000029802322,0,0,0.77288437963212,1.10436275538189
RNU6ATAC14P,Pseudogene,RNU6ATAC,0.91606899526316,-0.0359999984502792,0,0,0.890845086361558,1.1142886539509194
RNU6ATAC19P,Pseudogene,RNU6ATAC,0.8209921374214532,0.405000001192093,0,0,0.8736284991300125,1.144766095018942
RNU6ATAC22P,Pseudogene,RNU6ATAC,1.7172004948659607,0.282999992370605,0,0,-0.25157015570799274,-0.3891543984176091
RNU6ATAC28P,Pseudogene,RNU6ATAC,1.295176644432801,0.239999994635582,0,0,-0.8522269354993841,-1.2325875013422605
RNU6ATAC32P,Pseudogene,RNU6ATAC,1.005466079230727,0.27700001001358,0,0,0.34785252960236906,0.20135673278947036
RNU6ATAC35P,Pseudogene,RNU6ATAC,0.8057727752066064,0.0720000006258488,0.99,0,0.9226415046358156,1.127333227308811
RNU6ATAC36P,Pseudogene,RNU6ATAC,1.2156998957971517,0.282999992370605,0,0,0.7258979838685716,1.1127185341036079
RNU6ATAC39P,Pseudogene,RNU6ATAC,1.165579957619513,0.212999999523163,1.55,0,-0.9017675775296128,-1.2999003065903743
RNU6ATAC40P,Pseudogene,RNU6ATAC,1.5212094629369992,0.330000013113022,0,0,0.5934097578649998,1.0957328340449954
RNU6ATAC42P,Pseudogene,RNU6ATAC,1.4990585181258114,-0.125,0.44,0,0.5095520791333678,0.7635625482342704
RNU6ATAC9P,Pseudogene,RNU6ATAC,1.1378471931106346,-0.0540000014007092,0.26,0,0.8013528003915621,1.0990773949268953
RNU11-2P,Pseudogene,RNU11,1.1985773620535298,0.0500000007450581,0.16,0,0.7628741279592542,1.1009341755016
RNU11-5P,Pseudogene,RNU11,1.4001416297110054,0.305000007152557,0,0,0.21606499580998587,0.30860413748431387
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA2-2P,Pseudogene,VTRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
VTRNA3-1P,Pseudogene,VTRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
RNY1P1,Pseudogene,RNY,1.3955738599712202,-0.200000002980232,0,0,-0.30031581037596494,0.09228976148588908
RNY1P10,Pseudogene,RNY,1.4754385587424346,-0.193000003695488,0,0,0.30112028834252363,0.32891987153112556
RNY1P11,Pseudogene,RNY,1.198793828978228,-0.308999985456467,2.4,0,0.6389783076988758,0.7454861373558657
RNY1P12,Pseudogene,RNY,1.5547726558494188,0.30799999833107,3.48,0,0.02455204028262312,0.0931830596874411
RNY1P13,Pseudogene,RNY,0.7277659240146215,0.30799999833107,2.18,0,0.7097212676402627,0.6630769429026672
RNY1P14,Pseudogene,RNY,0.9326798142359102,0.30799999833107,7.13,0,0.13344837374932964,-0.28661574301258425
RNY1P15,Pseudogene,RNY,1.330939805812636,-0.104000002145767,0.28,0,0.7278402366972886,1.083935020810601
RNY1P16,Pseudogene,RNY,1.126517277958751,-0.0879999995231628,6.87,0,0.482548300814062,0.38597237189153566
RNY1P2,Pseudogene,RNY,1.2171842668542912,0.30799999833107,0,0,0.5117171717526785,0.6536676742623769
RNY1P3,Pseudogene,RNY,1.0596899818086554,-0.166999995708466,0,0,0.7083866781454524,0.829425099924546
RNY1P4,Pseudogene,RNY,1.4195750336016433,0.305000007152557,0,0,0.48270556176716184,0.7908064545663228
RNY1P5,Pseudogene,RNY,1.3893713094824591,-0.0419999994337559,0,0,0.4769605544970182,0.5914917050612359
RNY1P6,Pseudogene,RNY,1.083454690880817,-0.284000009298325,0.15,0,0.8533723020821923,1.0898472547814342
RNY1P7,Pseudogene,RNY,1.0104518614417886,0.219999998807907,0,0,-1.1502438008847067,-1.491982181231984
RNY1P8,Pseudogene,RNY,1.0359347482983248,0.294999986886978,0,0,0.5185191347587981,0.5151121140196664
RNY1P9,Pseudogene,RNY,1.4339841496951988,0.300999999046326,3.42,0,0.46349806806140725,0.7236848849985944
RNY3P1,Pseudogene,RNY,0.9875433327203754,0.239999994635582,0,0,-1.7032859248000805,-1.238051411946983
RNY3P10,Pseudogene,RNY,1.3280755164170566,0.344999998807907,0,0,0.4746465704284676,0.6835795596321322
RNY3P11,Pseudogene,RNY,1.0215965510900435,0.30799999833107,9.19,0,0.49562039408550423,0.4774776864961842
RNY3P12,Pseudogene,RNY,1.123756206199048,-0.197999998927116,0,0,0.6007681453416233,0.5942465735768594
RNY3P13,Pseudogene,RNY,0.8513304592417029,0.29899999499321,0,0,0.24112009226411926,-0.21589025341033022
RNY3P14,Pseudogene,RNY,1.2599690796777203,0.30799999833107,0,0,-1.950734208358344,-2.689566118344336
RNY3P15,Pseudogene,RNY,1.0742561671256128,-0.150999993085861,0,0,0.6228077653848504,0.6195431633705565
RNY3P16,Pseudogene,RNY,0.5846364421089557,0.261999994516373,0,0,0.19306491466666165,-0.5451345659364377
RNY3P2,Pseudogene,RNY,0.9194368959810392,-0.0879999995231628,13.19,0,0.6069309962756607,0.4887436732546784
RNY3P3,Pseudogene,RNY,1.4983416082653973,-0.110500000417233,0,0,0.4768479368937025,0.7045738887230423
RNY3P4,Pseudogene,RNY,1.2380536421130823,0.296999990940094,0,0,0.5230999607068317,0.6792721694287037
RNY3P5,Pseudogene,RNY,1.157809424568716,0.300000011920929,0,0,0.46204571626807356,0.5038999774285571
RNY3P7,Pseudogene,RNY,1.0317113684275687,-0.13400000333786,0,0,0.6436304366830171,0.677883821292306
RNY3P8,Pseudogene,RNY,1.2680769888133556,0.230000004172325,5.12,0,0.41437872839506135,0.454488440194095
RNY3P9,Pseudogene,RNY,1.1468866941482565,-0.0689999982714653,0,0,0.5501853128589279,0.5470799870431149
RNY4P10,Pseudogene,RNY,1.157809424568716,0.0115000000223517,0,0,0.617030349453227,0.7612767333471193
RNY4P13,Pseudogene,RNY,1.3025356026398056,-0.12050000205636,0,0,0.2504006723699425,0.16635031102311987
RNY4P14,Pseudogene,RNY,1.1939909690864885,0.305000007152557,0,0,0.5856312364076125,0.8196735752590605
RNY4P16,Pseudogene,RNY,0.5912218338223231,0.306500002741814,0,0,0.5324513587631915,0.46454796992006653
RNY4P17,Pseudogene,RNY,1.157809424568716,0.0690000001341105,0.86,0,0.4133553047628862,0.4477593710111457
RNY4P18,Pseudogene,RNY,1.2879003711494708,0.231000006198883,0,0,0.3155420684199375,0.4199793448380479
RNY4P19,Pseudogene,RNY,0.8321755239087647,0.12049999833107,0,0,0.9054951092772728,1.1283193421552173
RNY4P20,Pseudogene,RNY,1.2698554979140757,0.30799999833107,0,0,0.095652660441285,-0.11357823145727837
RNY4P23,Pseudogene,RNY,0.7877878558921161,0.24600000679493,0,0,0.9077692487938573,1.1381035874293877
RNY4P24,Pseudogene,RNY,1.0854463355331714,0.111999999731779,0.25,0,0.5914295602935714,0.681966370169275
RNY4P25,Pseudogene,RNY,0.8321755239087647,0.30799999833107,0.61,0,0.6761123291785034,0.7117022454573926
RNY4P27,Pseudogene,RNY,1.049264791015399,0.284000009298325,0,0,0.5585902817467138,0.5968685700777916
RNY4P28,Pseudogene,RNY,1.120460733453596,-0.208000004291534,0,0,0.5628696157882135,0.4996524562041487
RNY4P29,Pseudogene,RNY,1.2891074005507357,0.118000000715256,0,0,0.19186493265688906,0.055556963301245287
RNY4P3,Pseudogene,RNY,1.4624961152446938,0.30799999833107,0.44,0,-1.268123617484832,-0.7382107714714735
RNY4P30,Pseudogene,RNY,1.0968720864335204,0.19200000166893,0,0,0.2402930285116482,0.04434916528938882
RNY4P34,Pseudogene,RNY,1.1334344893146375,-0.0790000036358833,0,0,0.44980901239371907,0.40529604542686043
RNY4P36,Pseudogene,RNY,1.049264791015399,0.30799999833107,0,0,-0.8141053159776482,-1.5624104606862215
RNY4P37,Pseudogene,RNY,1.230172513604261,0.214000001549721,0,0,0.27877230620753923,0.40137658430639167
RNY4P6,Pseudogene,RNY,1.230172513604261,0.214000001549721,0.43,0,-0.2535042252664642,-0.7643059916699012
RNY4P7,Pseudogene,RNY,0.9045386129443096,-0.415500000119209,0,0,0.5977606175029262,0.3778461338019393
RNY4P9,Pseudogene,RNY,0.8952134726046772,0.211999997496605,0,0,0.13797570221073938,-0.38809733019137027
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.10645716938663354,-0.12166733682605592
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.9478553895269854,1.1384494441065984
