Gene,Gene_Type,Gene_group,enrichment_intergenic_dbsnp,PhyloP100_median,ENCODE_max,functional_probability,LD1,LD2,Match_Group
RNY3P1,Pseudogene,RNY,0.9875433327203754,0.239999994635582,0,0,-0.025144686671459075,0.0772973950160209,True Pseudogene
RNY3P10,Pseudogene,RNY,1.3280755164170566,0.344999998807907,0,0,-0.4466818388024871,0.10004616316843923,True Pseudogene
RNY3P11,Pseudogene,RNY,1.0215965510900435,0.30799999833107,9.19,0,0.03366102338972577,0.2222123541691208,True Pseudogene
RNY3P12,Pseudogene,RNY,1.123756206199048,-0.197999998927116,0,0,0.9901258193688655,-0.28856242723687464,True Pseudogene
RNY3P13,Pseudogene,RNY,0.8513304592417029,0.29899999499321,0,0,0.1552673999582554,0.5320657759964916,True Pseudogene
RNY3P14,Pseudogene,RNY,1.2599690796777203,0.30799999833107,0,0,0.09078205036970936,0.4025158817266662,True Pseudogene
RNY3P15,Pseudogene,RNY,1.0742561671256128,-0.150999993085861,0,0,0.915679664702467,-0.23036494185121592,True Pseudogene
RNY3P16,Pseudogene,RNY,0.5846364421089557,0.261999994516373,0,0,0.518123315094195,0.6811766045591896,True Pseudogene
RNY3P2,Pseudogene,RNY,0.9194368959810392,-0.0879999995231628,13.19,0,0.9937236197060847,-0.09137215352898705,True Pseudogene
RNY3P3,Pseudogene,RNY,1.4983416082653973,-0.110500000417233,0,0,0.3979124014728965,-0.4037842258873322,True Pseudogene
RNY3P4,Pseudogene,RNY,1.2380536421130823,0.296999990940094,0,0,-0.25857130312059495,0.10397622147152552,True Pseudogene
RNY3P5,Pseudogene,RNY,1.157809424568716,0.300000011920929,0,0,-0.08729270590366049,0.15844524294299117,True Pseudogene
RNY3P7,Pseudogene,RNY,1.0317113684275687,-0.13400000333786,0,0,0.8846160424983603,-0.2272219118153884,True Pseudogene
RNY3P8,Pseudogene,RNY,1.2680769888133556,0.230000004172325,5.12,0,-0.0029106694983901905,0.0630887375148751,True Pseudogene
RNY3P9,Pseudogene,RNY,1.1468866941482565,-0.0689999982714653,0,0,0.7120623942761551,-0.1730281845116197,True Pseudogene
RNY4,Functional,RNY,2.7136158388329283,2.55200004577637,0,0.98,-7.4353288718210155,-3.0824724018598446,True Functional
RNY4P10,Pseudogene,RNY,1.157809424568716,0.0115000000223517,0,0,0.3991612795668258,-0.15553278142982804,True Pseudogene
RNY4P13,Pseudogene,RNY,1.3025356026398056,-0.12050000205636,0,0,0.5762232842836214,-0.28945900582057527,True Pseudogene
RNY4P14,Pseudogene,RNY,1.1939909690864885,0.305000007152557,0,0,-0.31748070594876554,0.08805723433133598,True Pseudogene
RNY4P16,Pseudogene,RNY,0.5912218338223231,0.306500002741814,0,0,0.06640081691213255,0.2050542909145158,True Pseudogene
RNY4P17,Pseudogene,RNY,1.157809424568716,0.0690000001341105,0.86,0,0.22000325934214068,-0.11557954322362453,True Pseudogene
RNY4P18,Pseudogene,RNY,1.2879003711494708,0.231000006198883,0,0,-0.21436107990771097,-0.0631188299168892,True Pseudogene
RNY4P19,Pseudogene,RNY,0.8321755239087647,0.12049999833107,0,0,0.2297918354643474,0.03287817114071702,True Pseudogene
RNY4P20,Pseudogene,RNY,1.2698554979140757,0.30799999833107,0,0,-0.35086093551447695,0.29037738426238874,True Pseudogene
RNY4P23,Pseudogene,RNY,0.7877878558921161,0.24600000679493,0,0,-0.013911553675989225,0.1645724915065955,True Pseudogene
RNY4P24,Pseudogene,RNY,1.0854463355331714,0.111999999731779,0.25,0,0.2890651542427209,-0.021605295182309393,True Pseudogene
RNY4P25,Pseudogene,RNY,0.8321755239087647,0.30799999833107,0.61,0,0.06413308183473465,0.2635725485889034,True Pseudogene
RNY4P27,Pseudogene,RNY,1.049264791015399,0.284000009298325,0,0,-0.011413873078375188,0.18451418207321219,True Pseudogene
RNY4P28,Pseudogene,RNY,1.120460733453596,-0.208000004291534,0,0,1.071019150380359,-0.27767878148207287,True Pseudogene
RNY4P29,Pseudogene,RNY,1.2891074005507357,0.118000000715256,0,0,0.04604475607343743,0.0597365999705333,True Pseudogene
RNY4P3,Pseudogene,RNY,1.4624961152446938,0.30799999833107,0.44,0,-0.7157154807771009,-1.2401586290850575,True Pseudogene
RNY4P30,Pseudogene,RNY,1.0968720864335204,0.19200000166893,0,0,0.02597230028188649,0.19333163866414285,True Pseudogene
RNY4P34,Pseudogene,RNY,1.1334344893146375,-0.0790000036358833,0,0,0.5656831813337377,-0.14869687727074615,True Pseudogene
RNY4P36,Pseudogene,RNY,1.049264791015399,0.30799999833107,0,0,-0.23858571918165772,-0.14591113722372162,True Pseudogene
RNY4P37,Pseudogene,RNY,1.230172513604261,0.214000001549721,0,0,-0.17267178228492336,-0.14942273110033694,True Pseudogene
RNY4P6,Pseudogene,RNY,1.230172513604261,0.214000001549721,0.43,0,-0.09610333468085332,0.2491860519405688,True Pseudogene
RNY4P7,Pseudogene,RNY,0.9045386129443096,-0.415500000119209,0,0,1.5721525606130518,-0.3275927872133681,True Pseudogene
RNY4P9,Pseudogene,RNY,0.8952134726046772,0.211999997496605,0,0,0.3728230333496443,0.41115137018592385,True Pseudogene
MT-TA,Functional,TRNA,0,1.93099999427795,848.15,1,-3.1214676708274998,2.0114751466124834,True Functional
MT-TC,Functional,TRNA,0,1.03649997711182,850.15,1,-1.1129887305846995,1.203522210494773,True Functional
MT-TD,Functional,TRNA,0,1.89650005102158,16.51,0.95,-3.043872656630696,1.980813461462764,True Functional
MT-TE,Functional,TRNA,0,1.73800003528595,134.35,1,-2.688000655689346,1.8375784069095986,True Functional
MT-TF,Functional,TRNA,0,1.69700002670288,0,0.89,-2.5959196534199123,1.8006262002213473,True Functional
MT-TG,Functional,TRNA,0,0.828999996185303,306.57,1,-0.6469904867854613,1.016426036826174,True Functional
MT-TH,Functional,TRNA,0,1.03799998760223,1153.94,1,-1.1164043045582734,1.2046943749994168,True Functional
MT-TI,Functional,TRNA,0,3.79900002479553,415.64,1,-7.315742392784989,3.69899501011876,True Functional
MT-TK,Functional,TRNA,0,1.44749999046326,31.43,1,-2.0357058572418727,1.5752478975169477,True Functional
MT-TL1,Functional,TRNA,0,3.49600005149841,0,0.96,-6.635331790438708,3.4255620976399466,True Functional
MT-TL2,Functional,TRNA,0,4.61299991607666,112.81,1,-9.143422108195319,4.434417624801364,True Functional
MT-TM,Functional,TRNA,0,5.76999998092651,34.77,1,-11.741297643032926,5.479517875532118,True Functional
MT-TN,Functional,TRNA,0,1.98199999332428,656.69,1,-3.235951358429943,2.057655738808459,True Functional
MT-TP,Functional,TRNA,0,0.754499971866608,300.57,1,-0.4797097829988074,0.9491379488429553,True Functional
MT-TQ,Functional,TRNA,0,2.08150005340576,363.47,1,-3.4593194857675815,2.147704920299655,True Functional
MT-TR,Functional,TRNA,0,2.04900002479553,400.09,1,-3.386350777101023,2.118327441254575,True Functional
MT-TS1,Functional,TRNA,0,3.55900001525879,2004.02,1,-6.777103081077685,3.481261139939116,True Functional
MT-TS2,Functional,TRNA,0,1.0900000333786,99.13,1,-1.2329984634092004,1.2522975050075433,True Functional
MT-TT,Functional,TRNA,0,1.18999999761581,229.69,1,-1.4575553231156397,1.3425433444356003,True Functional
MT-TV,Functional,TRNA,0,1.23300004005432,31.01,1,-1.5540750571991642,1.3815023665690265,True Functional
MT-TW,Functional,TRNA,0,2.15200006961823,136.41,1,-3.617582267608758,2.211520196322132,True Functional
MT-TY,Functional,TRNA,0,2.32850003242493,1314.03,1,-4.0140732905790735,2.3702344551589207,True Functional
NMTRQ-TTG12-1,Functional,TRNA,1.9779244336382231,2.12349998950958,0,0.91,-5.250865380218792,1.3687501340041963,True Functional
NMTRS-TGA3-1,Functional,TRNA,0.9564512637741568,3.51699995994568,0,0.78,-7.503234705333335,3.0494060995934156,True Functional
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.6431439270067609,-0.04150051599439183,True Pseudogene
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.6431439270067609,-0.04150051599439183,True Pseudogene
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.6431439270067609,-0.04150051599439183,True Pseudogene
VTRNA2-2P,Pseudogene,TRNA,1.5512398115580857,0.300999999046326,0,0,-0.6431439270067609,-0.04150051599439183,True Pseudogene
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.223586805587571,0.12414060875299864,True Pseudogene
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.223586805587571,0.12414060875299864,True Pseudogene
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.223586805587571,0.12414060875299864,True Pseudogene
VTRNA3-1P,Pseudogene,TRNA,0.7151175857630304,0.167999997735023,0,0,0.223586805587571,0.12414060875299864,True Pseudogene
RN7SL1,Functional,RN7SL,3.1597742155453923,0.28600001335144,2362115.65,1,-11.737344531632504,-18.003839727627863,True Functional
RN7SL100P,Pseudogene,RN7SL,1.4818380007278789,0.301999986171722,0.19,0,-0.12592739140858486,0.5006928279479647,True Pseudogene
RN7SL101P,Pseudogene,RN7SL,1.3694520075543952,0.305000007152557,0.39,0,-0.37324632292263676,0.057684543382427865,True Pseudogene
RN7SL104P,Pseudogene,RN7SL,1.17361569657648,-0.298000007867813,0.03,0,1.1597665697440203,-0.6330259452543487,True Pseudogene
RN7SL105P,Pseudogene,RN7SL,1.1384480629538545,0.289000004529953,4.67,0,-0.255875323338459,0.010778573283227318,True Pseudogene
RN7SL106P,Pseudogene,RN7SL,1.5570540537303423,-0.0515000000596046,0,0,0.09797091158481298,-0.652396449107754,True Pseudogene
RN7SL107P,Pseudogene,RN7SL,1.165991823328919,0.0509999990463257,2.05,0,0.219902297193652,0.027493766317661483,True Pseudogene
RN7SL108P,Pseudogene,RN7SL,1.2513697821096226,0.44200000166893,0.17,0,-0.8788943482247331,-0.24105842433903826,True Pseudogene
RN7SL110P,Pseudogene,RN7SL,0.7364158884182647,-0.17399999499321,0.49,0,1.2019493003207617,-0.39705817485009764,True Pseudogene
RN7SL111P,Pseudogene,RN7SL,0.7312480576223469,0.30799999833107,0.21,0,0.3745350400587659,0.3651489993928745,True Pseudogene
RN7SL113P,Pseudogene,RN7SL,0.6737753841971793,0.30799999833107,2.05,0,0.44339837217101,0.06088599168442841,True Pseudogene
RN7SL116P,Pseudogene,RN7SL,1.0818874950888002,-0.0160000007599592,1.86,0,0.5150766949435682,-0.5398492423940419,True Pseudogene
RN7SL117P,Pseudogene,RN7SL,1.3729429325122275,-0.0614999998360872,0.17,0,0.40786163193245073,-0.5214473511146677,True Pseudogene
RN7SL118P,Pseudogene,RN7SL,1.012124794987222,0.282999992370605,4.36,0,0.12251577290126671,-0.2543773655223687,True Pseudogene
RN7SL11P,Pseudogene,RN7SL,1.126196880553188,0.30799999833107,1.58,0,0.21926737025141577,-0.25043963562260957,True Pseudogene
RN7SL120P,Pseudogene,RN7SL,1.1734554978736986,-0.137000001966953,0,0,0.6879502112374969,-0.44095047692831246,True Pseudogene
RN7SL121P,Pseudogene,RN7SL,1.730352546608191,0.153999999165535,0,0,0.04205916696194309,1.9574698819827383,True Pseudogene
RN7SL122P,Pseudogene,RN7SL,1.14242325281365,0.293000012636185,0.1,0,-0.02882939100024453,0.34556218110832654,True Pseudogene
RN7SL123P,Pseudogene,RN7SL,1.9151436714612664,0.25,0.23,0.49,-0.16698666222056543,0.9880737723701343,True Pseudogene
RN7SL124P,Pseudogene,RN7SL,0.840935266265699,0.229000002145767,2.21,0,0.2861335471778857,0.24074225362478435,True Pseudogene
RN7SL125P,Pseudogene,RN7SL,1.016036841968465,0.282999992370605,0.9,0,0.07396881771308705,0.17436047801511423,True Pseudogene
RN7SL126P,Pseudogene,RN7SL,0.697009018135013,0.301999986171722,0,0,0.47093217446261615,0.7072490378657288,True Pseudogene
RN7SL127P,Pseudogene,RN7SL,1.0536065763575315,0.30799999833107,2.82,0,0.0025921146463501613,0.12831395590981134,True Pseudogene
RN7SL128P,Pseudogene,RN7SL,1.355206441216497,0.211999997496605,53.07,0.08,-0.19844724472652547,-0.05432382215427019,True Pseudogene
RN7SL12P,Pseudogene,RN7SL,1.0899378376112396,-0.100999999791384,0.99,0,0.639936924786691,-0.45549917149639485,True Pseudogene
RN7SL130P,Pseudogene,RN7SL,1.3324298623725224,0.30799999833107,4.36,0,-0.3615378517195435,-0.10268374129581602,True Pseudogene
RN7SL131P,Pseudogene,RN7SL,1.4924887113581105,0.157000005245209,0,0,0.14738492122421323,0.8710041635888511,True Pseudogene
RN7SL132P,Pseudogene,RN7SL,1.2555973827248577,-0.0720000006258488,0.07,0,0.7837183684817156,-0.5700279582690028,True Pseudogene
RN7SL134P,Pseudogene,RN7SL,2.5219611228229457,0.152999997138977,0.43,0.62,-0.15942235347466116,1.4708375506736002,False Pseudogene
RN7SL135P,Pseudogene,RN7SL,1.2369402845212545,0.303000003099442,0,0,-0.42756072129091854,-0.25837283041835163,True Pseudogene
RN7SL138P,Pseudogene,RN7SL,1.1134334535922146,0.307000011205673,5.74,0,0.06380046084766487,0.48898329388108425,True Pseudogene
RN7SL140P,Pseudogene,RN7SL,1.016036841968465,0.29899999499321,0.07,0,-0.27072733072309463,-0.3955953629674811,True Pseudogene
RN7SL141P,Pseudogene,RN7SL,1.2013360946652842,0.30799999833107,9.23,0,-0.4382683386843811,0.04097294740470352,True Pseudogene
RN7SL143P,Pseudogene,RN7SL,1.286454916187462,0.214000001549721,0.19,0,-0.1816454488624488,-0.3998504759674269,True Pseudogene
RN7SL144P,Pseudogene,RN7SL,0.9066236511029606,0.237000003457069,0.71,0,0.30485542976999075,0.08130049951637762,True Pseudogene
RN7SL145P,Pseudogene,RN7SL,1.1851900528524355,-0.028999999165535,18.37,0.04,0.6297480970873697,-0.2443339071269781,True Pseudogene
RN7SL146P,Pseudogene,RN7SL,1.473575631269275,0.239999994635582,2.91,0,-0.4659408047539155,0.18254763220862058,True Pseudogene
RN7SL147P,Pseudogene,RN7SL,0.7925943711812687,0.305000007152557,0.19,0,0.16510926276909627,0.2863607605929158,True Pseudogene
RN7SL148P,Pseudogene,RN7SL,0.9586164052880768,0.293999999761581,0.08,0,0.14558352798719387,-0.11945938110899858,True Pseudogene
RN7SL149P,Pseudogene,RN7SL,1.0877640145414271,0.305000007152557,0,0,-0.07465537372105287,0.0946958835914744,True Pseudogene
RN7SL14P,Pseudogene,RN7SL,1.165579957619513,0.214000001549721,0.55,0,-0.22266523463682755,-0.3949670968441911,True Pseudogene
RN7SL150P,Pseudogene,RN7SL,1.45830958056365,-0.238500006496906,0,0,1.169778654697652,-0.2453048608722274,True Pseudogene
RN7SL151P,Pseudogene,RN7SL,1.7428509359232265,0.130999997258186,0.53,0,-0.36461619073206025,-0.10161370307747869,True Pseudogene
RN7SL152P,Pseudogene,RN7SL,1.177235757195708,-0.136500000953674,0.2,0,0.91026985363508806,-0.489241544218402,True Pseudogene
RN7SL153P,Pseudogene,RN7SL,0.8445664638121113,0.109499998390675,13.02,0,0.4412148604739187,-0.2225082350439106,True Pseudogene
RN7SL154P,Pseudogene,RN7SL,1.3936594925364174,0.0719999969005585,0.29,0,0.4311484364729678,1.8297634274011476,True Pseudogene
RN7SL155P,Pseudogene,RN7SL,1.3999368707712991,0.305000007152557,0.15,0,-0.2855194229254386,2.0371385342568082,True Pseudogene
RN7SL156P,Pseudogene,RN7SL,0.9940403283303778,0.281999990344048,0.13,0,0.3736689137046375,-0.344907607977153,True Pseudogene
RN7SL159P,Pseudogene,RN7SL,1.260902044564561,0.165999993681908,0,0,0.1058922751659845,0.16815837059685088,True Pseudogene
RN7SL15P,Pseudogene,RN7SL,1.234740283344046,0.215000003576279,7.01,0,-0.054772591078718624,-0.43923308792830634,True Pseudogene
RN7SL160P,Pseudogene,RN7SL,0.9417393558992022,0.277999997138977,1.18,0,0.0333129098448521,0.13492718801796363,True Pseudogene
RN7SL162P,Pseudogene,RN7SL,1.1062631145707935,0.293000012636185,0.35,0,-0.09327561663654456,-0.3735632341101542,True Pseudogene
RN7SL163P,Pseudogene,RN7SL,1.5227710910088548,0.123000003397465,0.2,0,0.6285164094483741,0.9058344602578426,True Pseudogene
RN7SL164P,Pseudogene,RN7SL,1.3526882386050345,-0.090999998152256,0.21,0,0.4372821588838995,-0.646638739587999,True Pseudogene
RN7SL165P,Pseudogene,RN7SL,0.7161707780837419,0.143999993801117,13.77,0,0.49379630088749177,0.022231386889445558,True Pseudogene
RN7SL166P,Pseudogene,RN7SL,1.3769662085049372,0.306999996304512,3.26,0,-0.28689556370542035,0.03048631522302404,True Pseudogene
RN7SL167P,Pseudogene,RN7SL,1.230651739359463,0.30799999833107,0,0,-0.1900989509804632,0.23145426472428424,True Pseudogene
RN7SL168P,Pseudogene,RN7SL,1.1329102971586362,0.294999986886978,0.6,0,-0.2122271939289932,-0.044488437101252186,True Pseudogene
RN7SL169P,Pseudogene,RN7SL,1.2499534272160533,0.159999996423721,0.41,0,0.010078155180397744,-0.24877693625899588,True Pseudogene
RN7SL16P,Pseudogene,RN7SL,1.4203610041177557,0.29899999499321,3.74,0,-0.4907441504901344,-0.13348983204495607,True Pseudogene
RN7SL170P,Pseudogene,RN7SL,1.295176644432801,0.30799999833107,0.1,0,-0.10733076747409155,0.24763173751123443,True Pseudogene
RN7SL172P,Pseudogene,RN7SL,1.1234190456211304,0.30799999833107,5.87,0,-0.31514059399817723,-0.5063471007153034,True Pseudogene
RN7SL173P,Pseudogene,RN7SL,1.094367812263581,-0.0850000008940697,3.16,0,0.7987083288427641,-0.46836549512544584,True Pseudogene
RN7SL174P,Pseudogene,RN7SL,1.4302351715260608,-0.100000001490116,2.83,0,0.6931193125072229,-0.40918748740278194,True Pseudogene
RN7SL176P,Pseudogene,RN7SL,1.0525540223351963,-0.0379999987781048,0.3,0,0.8046643704641859,0.025441157463071712,True Pseudogene
RN7SL177P,Pseudogene,RN7SL,1.277849866580857,0.30799999833107,1.68,0,-0.24596353202870688,-0.008155585958959804,True Pseudogene
RN7SL178P,Pseudogene,RN7SL,1.79384289135482,-0.190999999642372,1.16,0,0.2356666332761896,-1.0247379277476143,True Pseudogene
RN7SL180P,Pseudogene,RN7SL,0.909707405018277,0.28999999165535,1.1,0,0.18652928706964916,0.2623873204651944,True Pseudogene
RN7SL181P,Pseudogene,RN7SL,1.2288663206613808,0.30799999833107,2.69,0,-0.1586718299525673,0.5891881412503369,True Pseudogene
RN7SL182P,Pseudogene,RN7SL,1.076762764848906,0.187000006437302,0.38,0,0.23525091212718507,-0.015274117268491988,True Pseudogene
RN7SL183P,Pseudogene,RN7SL,1.2937937529576593,0.299000009894371,0,0,-0.41921339152033105,-0.059437407257545774,True Pseudogene
RN7SL184P,Pseudogene,RN7SL,0.760177905019864,0.282999992370605,0,0,0.16339028056412835,0.17932545694392735,True Pseudogene
RN7SL185P,Pseudogene,RN7SL,1.618143292168326,-0.156000003218651,0,0,0.20646627416222474,-0.81041358711374345,True Pseudogene
RN7SL186P,Pseudogene,RN7SL,1.0993342011056495,0.28600001335144,0.05,0,-0.2198876460528199,0.026489488656681732,True Pseudogene
RN7SL187P,Pseudogene,RN7SL,1.146345964919521,0.23199999332428,0.15,0,0.15592672656949727,-0.08262347722643969,True Pseudogene
RN7SL188P,Pseudogene,RN7SL,1.157809424568716,0.101000003516674,0,0,0.0091986021511844,-0.18073601310250295,True Pseudogene
RN7SL189P,Pseudogene,RN7SL,1.1177468147220475,0.30799999833107,0.02,0,-0.36187684698640754,0.05015114227667812,True Pseudogene
RN7SL18P,Pseudogene,RN7SL,0.8474687540657612,0.30799999833107,0.41,0,0.20026164036332675,0.28089857707883553,True Pseudogene
RN7SL190P,Pseudogene,RN7SL,1.459650792063284,0.0850000008940697,0.15,0,0.6629058403297836,1.8216289400701997,True Pseudogene
RN7SL191P,Pseudogene,RN7SL,1.0021694691348888,0.138999998569489,0.36,0,0.23167519134836628,-0.059872019427648894,True Pseudogene
RN7SL192P,Pseudogene,RN7SL,1.1732985138606051,0.30799999833107,21.5,0.12,-0.3376830626368775,-0.06277693496989009,True Pseudogene
RN7SL193P,Pseudogene,RN7SL,1.145224539519056,-0.146999999880791,0,0,0.7308293817368149,-0.5669776756665228,True Pseudogene
RN7SL196P,Pseudogene,RN7SL,0.6445537002753677,-0.0219999998807907,0.26,0,0.5587538712415636,-0.2959124157127384,True Pseudogene
RN7SL197P,Pseudogene,RN7SL,1.196532147798439,0.30799999833107,0,0,-0.03088203478708451,0.42093017725202236,True Pseudogene
RN7SL198P,Pseudogene,RN7SL,1.1308836239973503,0.32600000500679,0.24,0,0.07782267756450738,1.795841308878621,True Pseudogene
RN7SL199P,Pseudogene,RN7SL,0.024721909421396,0.231000006198883,1.55,0.23,0.8906166326299401,0.5157201025491676,True Pseudogene
RN7SL19P,Pseudogene,RN7SL,1.2145647885181627,0.30799999833107,2.19,0,-0.1874609726871321,-0.5840385296587246,True Pseudogene
RN7SL2,Functional,RN7SL,2.8945235614217903,0.305000007152557,3901077.06,1,-10.986307919322211,-15.480267675681526,True Functional
RN7SL200P,Pseudogene,RN7SL,1.206051483925746,0.305000007152557,3.95,0,-0.23712221902020647,0.06014426843566456,True Pseudogene
RN7SL201P,Pseudogene,RN7SL,0.8566225134478,0.294999986886978,0,0,0.023401738821157887,0.04084381340714857,True Pseudogene
RN7SL202P,Pseudogene,RN7SL,1.2727065430373672,0.257999986410141,0.18,0,0.27467290302087655,2.5951886595558116,True Pseudogene
RN7SL203P,Pseudogene,RN7SL,1.044375393107592,-0.126999996602535,0.37,0,0.8495929610157501,-0.7093217648860375,True Pseudogene
RN7SL204P,Pseudogene,RN7SL,1.140132944804308,0.319999992847443,0.42,0,0.32402639324121085,1.1908485560691713,True Pseudogene
RN7SL205P,Pseudogene,RN7SL,1.2964204120170837,-0.0299999993294477,0,0,0.6337971588661612,-0.39802371345029364,True Pseudogene
RN7SL208P,Pseudogene,RN7SL,1.1851900528524355,0.206000000238419,0.61,0,0.19020873906696045,-0.6401955177787954,True Pseudogene
RN7SL209P,Pseudogene,RN7SL,1.5982804013068146,-0.1875,0.53,0,0.26395393395444583,-0.5618104400135124,True Pseudogene
RN7SL20P,Pseudogene,RN7SL,1.2279796927243958,0.30799999833107,1.09,0,-0.0663799291708584,-0.009105131911217292,True Pseudogene
RN7SL210P,Pseudogene,RN7SL,0.7839334645517348,0.185000002384186,0.12,0,0.4959147688591732,-0.06421243582047319,True Pseudogene
RN7SL211P,Pseudogene,RN7SL,1.0319605740721165,-0.037499999627471,0.21,0,0.5551217406844855,-0.35236434995093396,True Pseudogene
RN7SL213P,Pseudogene,RN7SL,1.2052905681630166,0.44200000166893,1.35,0,-0.7007345343970641,-0.0266374462853416,True Pseudogene
RN7SL214P,Pseudogene,RN7SL,1.3500494799688048,-0.118000000715256,0,0,0.5089879562815433,-0.371755221973406,True Pseudogene
RN7SL215P,Pseudogene,RN7SL,1.0490219618575616,0.305000007152557,0,0,-0.3479198284177136,0.03654482877052548,True Pseudogene
RN7SL216P,Pseudogene,RN7SL,1.5618771432101473,0.29899999499321,0,0,-0.7160374203110185,-0.1506306984939793,True Pseudogene
RN7SL217P,Pseudogene,RN7SL,0.8622846413746033,0.259500004351139,0.24,0,-0.1646465373927541,0.7672693995517389,True Pseudogene
RN7SL218P,Pseudogene,RN7SL,1.1500648799227715,0.214000001549721,0,0,-0.02483719840454322,-0.06419202560054414,True Pseudogene
RN7SL219P,Pseudogene,RN7SL,1.3729429325122275,0.194999992847443,1.54,0,-0.2014570064196564,-0.04264775549123994,True Pseudogene
RN7SL220P,Pseudogene,RN7SL,1.2041218015514648,0.306500002741814,14.93,0,-0.23305530520731893,0.07308571288714752,True Pseudogene
RN7SL221P,Pseudogene,RN7SL,1.359705018176784,0.30799999833107,0.2,0,-0.4827129428943278,-0.1076336708024204,True Pseudogene
RN7SL222P,Pseudogene,RN7SL,1.3475507683943586,-0.0320000015199184,0,0,0.23815505642072624,-0.40962315963131796,True Pseudogene
RN7SL223P,Pseudogene,RN7SL,1.205066952102133,0.305000007152557,0,0,-0.27108136042327474,-0.11573573675540395,True Pseudogene
RN7SL225P,Pseudogene,RN7SL,1.2355147550766834,0.29899999499321,0.08,0,-0.38426268626239085,-0.42779276113359643,True Pseudogene
RN7SL228P,Pseudogene,RN7SL,1.1921998035163015,-0.0879999995231628,0,0,0.5166011780194262,-0.3412302588871748,True Pseudogene
RN7SL229P,Pseudogene,RN7SL,1.2197657817362726,-0.116999998688698,0.67,0,0.72917550114819,-0.3653300932301855,True Pseudogene
RN7SL22P,Pseudogene,RN7SL,1.1492011760589116,0.301999986171722,0.09,0,-0.27838691281149397,-0.5552004292888271,True Pseudogene
RN7SL230P,Pseudogene,RN7SL,1.3068344000082537,-0.0500000007450581,3.07,0,0.5089940943306553,-0.5417339788478087,True Pseudogene
RN7SL231P,Pseudogene,RN7SL,1.1748360337535502,0.27700001001358,1.06,0,-0.3038396971935165,-0.05287988827739707,True Pseudogene
RN7SL233P,Pseudogene,RN7SL,1.2539452251646743,0.25,0.48,0,0.04788877086816698,0.010547119673149991,True Pseudogene
RN7SL234P,Pseudogene,RN7SL,1.295176644432801,-0.0654999986290932,0.12,0,0.9691517007030375,-0.292543290814862,True Pseudogene
RN7SL236P,Pseudogene,RN7SL,1.137425455826309,0.291999995708466,0.25,0,-0.042146255779409746,0.05446461920109349,True Pseudogene
RN7SL237P,Pseudogene,RN7SL,0.9682030031236648,0.0590000003576279,2.04,0,0.5035806940254083,0.09664721305007888,True Pseudogene
RN7SL238P,Pseudogene,RN7SL,1.1378471931106346,-0.046000000089407,0,0,0.40651494759506585,-0.5270737644484786,True Pseudogene
RN7SL239P,Pseudogene,RN7SL,1.2620122727799006,-0.074499998241663,2.53,0,0.47168779997296156,-0.4089964190214527,True Pseudogene
RN7SL23P,Pseudogene,RN7SL,1.1367583441220122,0.136999994516373,6.1,0,-0.0038002381804308765,-0.26997324087776514,True Pseudogene
RN7SL240P,Pseudogene,RN7SL,1.457382492464118,0.207000002264977,0,0,-0.31384314154183796,-0.12741654587217063,True Pseudogene
RN7SL241P,Pseudogene,RN7SL,1.30989456084681,-0.0135000003501773,0.09,0,0.12073025606786521,-0.2855093091692678,True Pseudogene
RN7SL242P,Pseudogene,RN7SL,0.760177905019864,0.305000007152557,5.47,0,0.049155256262330624,0.3040580002175291,True Pseudogene
RN7SL244P,Pseudogene,RN7SL,1.1344193351834897,0.365000009536743,1.3,0,-0.36744710900595606,-0.10438504360940437,True Pseudogene
RN7SL246P,Pseudogene,RN7SL,1.2203937177886468,0.206000000238419,16.36,0.05,-0.250589275264013,-0.19394456883827668,True Pseudogene
RN7SL248P,Pseudogene,RN7SL,0.9185053489739664,0.296000003814697,0,0,-0.2792521179023473,0.9847820174497279,True Pseudogene
RN7SL250P,Pseudogene,RN7SL,1.2924384274255434,0.30799999833107,0.1,0,0.10066835298699614,0.08826189434922413,True Pseudogene
RN7SL251P,Pseudogene,RN7SL,0.760177905019864,0.419999986886978,0.16,0,0.11831775400817243,0.6716034783270587,True Pseudogene
RN7SL252P,Pseudogene,RN7SL,1.356625184343142,0.30799999833107,0.12,0,-0.4737164148331295,-0.09944176296953186,True Pseudogene
RN7SL253P,Pseudogene,RN7SL,1.1851900528524355,0.284000009298325,0.17,0,-0.22096227345739325,-0.08958673184143098,True Pseudogene
RN7SL254P,Pseudogene,RN7SL,1.1129646933354207,0.347000002861023,0.84,0,-0.5251886380271087,0.6544506722752077,True Pseudogene
RN7SL255P,Pseudogene,RN7SL,1.2203937177886468,0.282000005245209,0.08,0,-0.2455931988943665,-0.32854084042003906,True Pseudogene
