Gene,PhastCons30_median,PhyloP100_median,PhyloP447_median,GTEX_max,ENCODE_max,Gene_Type,Gene_group,snp_density_1000genomes,snp_density_gnomad,snp_density_pangenome,snp_density_dbsnp,enrichment_intergenic_1000genomes,enrichment_intergenic_gnomad,enrichment_intergenic_pangenome,enrichment_intergenic_dbsnp
TRK-CTT2-2,0.857999980449677,0.644999980926514,0.232999995350838,25.0,,Functional,TRNA,0.0958904109589041,1.2602739726027397,0.0273972602739726,1.0410958904109588,4.486863003249637,5.948366769355303,3.858044537266138,3.616171901392702
TRK-CTT2-3,0.995000004768372,2.29999995231628,3.83500003814697,9.0,,Functional,TRNA,0.2328767123287671,1.63013698630137,0.0410958904109589,1.1369863013698631,10.89666729360626,7.694083103840012,5.787066805899206,3.9492403659946618
TRK-CTT2-4,0.981000006198883,0.685999989509583,1.43700003623962,2.0,,Functional,TRNA,0.2054794520547945,1.4246575342465753,0.0273972602739726,1.273972602739726,9.614706435534934,6.724240695792951,3.858044537266138,4.425052458283175
TRK-CTT2-5,0.857999980449677,0.644999980926514,0.232999995350838,25.0,,Functional,TRNA,0.1232876712328767,1.3013698630136987,0.0136986301369863,1.0410958904109588,5.7688238613209615,6.142335250964716,1.929022268633069,3.616171901392702
TRK-CTT3-1,0.554000020027161,1.11000001430511,1.28199994564056,10.0,,Functional,TRNA,0.273972602739726,1.6986301369863013,0.0410958904109589,1.1369863013698631,12.819608580713249,8.017363906522364,5.787066805899206,3.9492403659946618
TRK-CTT4-1,0.209999993443489,1.18099999427795,-0.159999996423721,8.0,,Functional,TRNA,0.1095890410958904,0.9726027397260274,0.0,0.8493150684931506,5.127843432285299,4.5905873980894185,0.0,2.950034972188784
TRK-CTT5-1,0.0230000000447035,0.196999996900558,-0.472000002861023,2.0,,Functional,TRNA,0.2328767123287671,1.452054794520548,0.0273972602739726,1.0547945205479452,10.89666729360626,6.853553016865893,3.858044537266138,3.6637531106215535
TRK-CTT6-1,0.163000002503395,0.136999994516373,0.214000001549721,62.0,,Functional,TRNA,0.0136986301369863,0.3150684931506849,0.0,0.4520547945205479,0.6409804290356623,1.4870916923388258,0.0,1.5701799045520943
TRK-CTT7-1,0.0109999999403954,0.194999992847443,0.41100001335144,1.0,,Functional,TRNA,0.0410958904109589,0.3150684931506849,0.0136986301369863,0.3698630136986301,1.922941287106987,1.4870916923388258,1.929022268633069,1.2846926491789863
TRK-CTT8-1,0.145999997854233,0.254999995231628,-0.0089999996125698,1.0,,Functional,TRNA,0.0684931506849315,0.4931506849315068,0.0273972602739726,0.5342465753424658,3.204902145178312,2.327621779312945,3.858044537266138,1.8556671599252024
TRK-CTT9-1,0.0430000014603138,0.105999998748302,0.128000006079674,0.0,,Functional,TRNA,0.0547945205479452,0.3561643835616438,0.0273972602739726,0.3972602739726027,2.5639217161426493,1.6810601739482378,3.858044537266138,1.379855067636689
TRK-TTT1-1,0.503000020980835,0.347000002861023,0.0489999987185001,1.0,,Functional,TRNA,0.1917808219178082,1.3424657534246576,0.0136986301369863,0.958904109589041,8.973726006499273,6.336303732574128,1.929022268633069,3.330684646019594
TRK-TTT10-1,0.0130000002682209,-0.337000012397766,-0.034000001847744,24.0,,Pseudogene,TRNA,0.0273972602739726,0.4383561643835616,0.0273972602739726,0.3972602739726027,1.2819608580713246,2.0689971371670617,3.858044537266138,1.379855067636689
TRK-TTT13-1,0.0020000000949949,0.436000004410744,0.555500000715256,2.0,,Pseudogene,TRNA,0.054054054054054,0.4459459459459459,0.0,0.5675675675675675,2.529274125383965,2.104820145031863,0.0,1.9714052364278136
TRK-TTT14-1,0.003000000026077,-0.130999997258186,0.446000009775162,5.0,,Functional,TRNA,0.0684931506849315,0.3835616438356164,0.0,0.5205479452054794,3.204902145178312,1.810372495021179,0.0,1.808085950696351
TRK-TTT15-1,0.0140000004321337,0.26800000667572,-0.300999999046326,1.0,,Pseudogene,TRNA,0.0684931506849315,0.2328767123287671,0.0136986301369863,0.3150684931506849,3.204902145178312,1.0991547291200017,1.929022268633069,1.094367812263581
TRK-TTT17-1,0.003000000026077,0.305000007152557,-0.0654999986290932,1.0,,Functional,TRNA,0.0571428571428571,0.1428571428571428,0.0,0.3857142857142857,2.673804075405906,0.6742713884517657,0.0,1.3397509055723715
TRK-TTT2-1,0.0160000007599592,0.186000004410744,-0.34799998998642,2.0,,Functional,TRNA,0.0958904109589041,0.5753424657534246,0.0273972602739726,0.7945205479452054,4.486863003249637,2.7155587425317687,3.858044537266138,2.759710135273378
TRK-TTT3-1,1.0,2.63299989700317,4.90199995040894,14.0,,Functional,TRNA,0.1506849315068493,2.0821917808219177,0.0,1.1232876712328768,7.0507847193922855,9.827736401543545,0.0,3.9016591567658105
TRK-TTT3-2,1.0,2.62199997901917,7.26599979400635,2.0,,Functional,TRNA,0.1643835616438356,1.5205479452054795,0.0136986301369863,0.9726027397260274,7.691765148427948,7.176833819548246,1.929022268633069,3.378265855248445
TRK-TTT3-3,1.0,2.33999991416931,5.7649998664856,24.0,,Functional,TRNA,0.2465753424657534,1.4383561643835616,0.0136986301369863,1.082191780821918,11.537647722641925,6.788896856329422,1.929022268633069,3.758915529079256
TRK-TTT3-4,1.0,2.33999991416931,5.7649998664856,24.0,,Functional,TRNA,0.0684931506849315,1.5890410958904109,0.0,1.095890410958904,3.204902145178312,7.500114622230599,0.0,3.806496738308107
TRK-TTT3-5,1.0,3.58599996566772,8.10400009155273,4.0,,Functional,TRNA,0.2054794520547945,1.808219178082192,0.0136986301369863,1.273972602739726,9.614706435534934,8.534613190814131,1.929022268633069,4.425052458283175
TRK-TTT4-1,0.996999979019165,0.681999981403351,1.4210000038147,0.0,,Functional,TRNA,0.2876712328767123,1.4383561643835616,0.0410958904109589,1.0684931506849316,13.46058900974891,6.788896856329422,5.787066805899206,3.711334319850405
TRK-TTT5-1,1.0,2.25500011444092,3.14800000190735,5.0,,Functional,TRNA,0.1506849315068493,1.0136986301369864,0.0273972602739726,0.9041095890410958,7.0507847193922855,4.784555879698831,3.858044537266138,3.1403598091041887
TRK-TTT6-1,0.603999972343445,1.39199995994568,0.0379999987781048,0.0,,Functional,TRNA,0.1780821917808219,1.3013698630136987,0.0410958904109589,0.958904109589041,8.33274557746361,6.142335250964716,5.787066805899206,3.330684646019594
TRK-TTT7-1,0.284000009298325,1.19700002670288,0.400999993085861,0.0,,Functional,TRNA,0.1780821917808219,1.178082191780822,0.0958904109589041,0.9452054794520548,8.33274557746361,5.560429806136479,13.503155880431482,3.283103436790743
TRK-TTT8-1,0.0189999993890524,-0.179000005125999,0.137999996542931,1.0,,Functional,TRNA,0.0684931506849315,0.3150684931506849,0.0273972602739726,0.273972602739726,3.204902145178312,1.4870916923388258,3.858044537266138,0.9516241845770268
TRK-TTT9-1,0.78600001335144,0.84799998998642,1.15799999237061,0.0,,Functional,TRNA,0.1643835616438356,0.863013698630137,0.0,0.9178082191780822,7.691765148427948,4.073338113797654,0.0,3.18794101833304
TRL-AAG1-1,0.0175000000745058,0.0690000001341105,0.668999999761581,2.0,,Functional,TRNA,0.0,0.0,0.0,0.0121951219512195,0.0,0.0,0.0,0.0423588813866603
TRL-AAG1-2,0.0099999997764825,0.0259999996051192,0.773499995470047,1.0,,Functional,TRNA,0.0,0.048780487804878,0.1341463414634146,0.0609756097560975,0.0,0.2302390106908468,18.89030343551652,0.2117944069333017
TRL-AAG1-3,0.0145000000484288,0.214000001549721,0.668999999761581,1.0,,Functional,TRNA,0.0853658536585365,0.7682926829268293,0.0121951219512195,0.8658536585365854,3.994402429722238,3.626264418380838,1.7173003123196835,3.0074805784528844
TRL-AAG2-1,1.0,3.11899995803833,6.91099977493286,1.0,,Functional,TRNA,0.1463414634146341,1.1097560975609757,0.0365853658536585,1.0121951219512195,6.8475470223809785,5.237937493216766,5.15190093695905,3.5157871550928084
TRL-AAG2-2,1.0,3.54200005531311,7.91200017929077,3.0,,Functional,TRNA,0.0975609756097561,0.8414634146341463,0.0,0.7926829268292683,4.565031348253986,3.971622934417108,0.0,2.753327290132922
TRL-AAG2-3,1.0,3.11899995803833,6.91099977493286,1.0,,Functional,TRNA,0.1341463414634146,1.2926829268292683,0.0121951219512195,1.1219512195121952,6.276918103849231,6.1013337833074415,1.7173003123196835,3.897017087572752
TRL-AAG2-4,1.0,3.54200005531311,7.91200017929077,3.0,,Functional,TRNA,0.073170731707317,1.1219512195121952,0.0,1.0121951219512195,3.423773511190489,5.295497245889478,0.0,3.5157871550928084
TRL-AAG3-1,0.92399999499321,1.57400000095367,2.38100004196167,10.0,,Functional,TRNA,0.1219512195121951,0.8780487804878049,0.024390243902439,1.0,5.706289185317482,4.1443021924352434,3.434600624639367,3.473428273706148
TRL-AAG4-1,0.0549999997019768,0.572000026702881,1.55099999904633,2.0,,Functional,TRNA,0.0609756097560975,0.3292682926829268,0.0,0.5,2.853144592658741,1.5541133221632162,0.0,1.736714136853074
TRL-AAG7-1,0.0010000000474974,0.0405000001192093,-0.285999998450279,1.0,,Pseudogene,TRNA,0.0121951219512195,0.1829268292682926,0.0121951219512195,0.3414634146341463,0.5706289185317482,0.8633962900906756,1.7173003123196835,1.1860486788264897
TRL-CAA1-1,0.996499985456467,1.7849999666214,4.12099981307983,4.0,,Functional,TRNA,0.0660377358490566,0.981132075471698,0.0094339622641509,0.981132075471698,3.090009426766259,4.630845007480051,1.3284776000963587,3.4078918911833904
TRL-CAA1-2,0.995999991893768,1.90100002288818,2.47900009155273,1.0,,Functional,TRNA,0.1523809523809524,1.1238095238095238,0.0095238095238095,1.0285714285714285,7.130144201082416,5.304268255820557,1.3411297677163243,3.572669081526324
TRL-CAA2-1,0.0740000009536743,1.51300001144409,-0.188000001013279,2.0,,Functional,TRNA,0.1111111111111111,0.8333333333333334,0.0277777777777777,0.8333333333333334,5.199063479955928,3.933249765968634,3.911628489172612,2.8945235614217903
TRL-CAA3-1,0.284999996423721,0.30799999833107,0.814000010490417,6.0,,Functional,TRNA,0.1401869158878504,0.9065420560747663,0.02803738317757,0.9158878504672896,6.559566072841591,4.278787595876159,3.948185764772356,3.181270755357033
TRL-CAA4-1,0.991499990224838,1.71399998664856,4.5550000667572,7.0,,Functional,TRNA,0.1320754716981132,1.179245283018868,0.0188679245283018,0.9528301886792452,6.180018853532518,5.565919480144293,2.656955200192717,3.3095873173992545
TRL-CAA5-1,0.0384999997913837,0.194000001996756,0.028999999165535,3.0,,Functional,TRNA,0.0135135135135135,0.2567567567567567,0.0,0.4594594594594595,0.6323185313459913,1.2118661441092546,0.0,1.5958994771082302
TRL-CAA6-1,0.934000015258789,2.56599998474121,4.54349994659424,31.0,,Functional,TRNA,0.0238095238095238,0.4285714285714285,0.0833333333333333,0.4166666666666667,1.1140850314191273,2.022814165355297,11.734885467517836,1.4472617807108952
TRL-CAA7-1,0.0010000000474974,-0.0645000003278255,-0.501499980688095,3.0,,Functional,TRNA,0.0147058823529411,0.2058823529411764,0.0,0.3823529411764705,0.6881113429353434,0.9717440598275446,0.0,1.3280755164170566
TRL-CAG1-1,0.879000008106232,0.0199999995529652,1.94000005722046,2.0,,Functional,TRNA,0.0,0.1566265060240964,0.0481927710843373,0.0481927710843373,0.0,0.7392614017965142,6.78643978844405,0.1673941336725854
TRL-CAG1-2,0.939000010490418,0.0820000022649765,1.94000005722046,0.0,,Functional,TRNA,0.0,0.0,0.036144578313253,0.0,0.0,0.0,5.089829841333037,0.0
TRL-CAG1-3,0.977999985218048,0.184000000357628,1.94000005722046,0.0,,Functional,TRNA,0.0,0.3493975903614458,0.0120481927710843,0.036144578313253,0.0,1.6491215886229933,1.6966099471110123,0.1255456002544391
TRL-CAG1-4,0.996999979019165,0.0209999997168779,1.94000005722046,0.0,,Functional,TRNA,0.0,0.0,0.0120481927710843,0.0,0.0,0.0,1.6966099471110123,0.0
TRL-CAG1-5,0.992999970912933,0.0179999992251396,1.94000005722046,3.0,,Functional,TRNA,0.0,0.0,0.036144578313253,0.0,0.0,0.0,5.089829841333037,0.0
TRL-CAG1-6,0.975000023841858,2.57299995422363,4.55399990081787,21.0,,Functional,TRNA,0.1927710843373494,1.7349397590361446,0.072289156626506,1.0481927710843373,9.020061941128358,8.188741681438312,10.179659682666074,3.640822407378733
TRL-CAG1-7,1.0,1.68599998950958,5.51800012588501,5.0,,Functional,TRNA,0.072289156626506,1.4096385542168677,0.0240963855421686,1.120481927710843,3.3825232279231336,6.653352616168628,3.393219894222025,3.891913607887612
TRL-CAG2-1,1.0,2.90499997138977,7.00699996948242,5.0,,Functional,TRNA,0.2650602409638554,1.5060240963855422,0.0240963855421686,1.1566265060240963,12.402585169051491,7.108282709581868,3.393219894222025,4.017459208142051
TRL-CAG2-2,1.0,2.88499999046326,7.04199981689453,1.0,,Functional,TRNA,0.180722891566265,1.6626506024096386,0.0120481927710843,1.289156626506024,8.456308069807834,7.847544111378382,1.6966099471110123,4.477793075741661
TRL-TAA1-1,1.0,2.53099989891052,7.67600011825562,7.0,,Functional,TRNA,0.0481927710843373,0.891566265060241,0.0,1.0,2.2550154852820894,4.208103364072466,0.0,3.473428273706148
TRL-TAA2-1,0.178000003099442,2.89299988746643,0.200000002980232,1.0,,Functional,TRNA,0.072289156626506,0.8313253012048193,0.0481927710843373,0.891566265060241,3.3825232279231336,3.923772055689191,6.78643978844405,3.0967914729428307
TRL-TAA3-1,0.0209999997168779,3.1029999256134,0.400999993085861,1.0,,Functional,TRNA,0.0240963855421686,0.6024096385542169,0.0,0.7831325301204819,1.1275077426410447,2.843313083832747,0.0,2.7201546721795133
TRL-TAA4-1,0.825999975204468,1.51199996471405,1.8639999628067,4.0,,Functional,TRNA,0.1566265060240964,1.2289156626506024,0.0843373493975903,1.2048192771084338,7.328800327166791,5.800358691018804,11.876269629777086,4.1848533418146365
TRL-TAA5-1,0.119999997317791,2.89400005340576,0.12899999320507,1.0,,Pseudogene,TRNA,,,,,,,,
TRL-TAG1-1,1.0,3.06699991226196,8.01099967956543,1.0,,Functional,TRNA,0.073170731707317,0.902439024390244,0.0,0.9878048780487804,3.423773511190489,4.259421697780667,0.0,3.431069392319488
TRL-TAG2-1,1.0,2.18700003623962,1.97850000858307,1.0,,Functional,TRNA,0.1585365853658536,1.5121951219512195,0.0,1.1219512195121952,7.418175940912727,7.137409331416252,0.0,3.897017087572752
TRL-TAG3-1,1.0,2.9760000705719,7.73899984359741,2.0,,Functional,TRNA,0.073170731707317,1.4024390243902438,0.0,1.0853658536585369,3.423773511190489,6.619371557361847,0.0,3.7699404434127706
TRL-TAG4-1,0.0299999993294477,0.361000001430511,0.766500025987625,6.0,,Pseudogene,TRNA,0.0365853658536585,0.1463414634146341,0.0,0.2560975609756097,1.7118867555952446,0.6907170320725404,0.0,0.8895365091198673
TRM-CAT1-1,1.0,1.83899998664856,1.50999999046326,2.0,,Functional,TRNA,0.1780821917808219,0.9315068493150684,0.0,0.9726027397260274,8.33274557746361,4.396618916480007,0.0,3.378265855248445
TRM-CAT2-1,0.991999983787537,1.04299998283386,1.057000041008,0.0,,Functional,TRNA,0.2465753424657534,1.3835616438356164,0.0,1.1643835616438356,11.537647722641925,6.530272214183539,0.0,4.044402784452364
TRM-CAT3-1,1.0,1.96700000762939,3.9210000038147,2.0,,Functional,TRNA,0.1506849315068493,1.5068493150684932,0.0410958904109589,1.2465753424657535,7.0507847193922855,7.112177659011776,5.787066805899206,4.3298900398254725
TRM-CAT3-2,1.0,1.79900002479553,3.08200001716614,1.0,,Functional,TRNA,0.1643835616438356,1.3972602739726028,0.0410958904109589,1.1232876712328768,7.691765148427948,6.59492837472001,5.787066805899206,3.9016591567658105
TRM-CAT4-1,0.58899998664856,1.35599994659424,1.49300003051758,0.0,,Functional,TRNA,0.0,0.0,0.0,0.1095890410958904,0.0,0.0,0.0,0.3806496738308107
TRM-CAT4-2,0.975000023841858,0.577000021934509,1.36600005626678,1.0,,Functional,TRNA,0.0684931506849315,1.178082191780822,0.0,1.1095890410958904,3.204902145178312,5.560429806136479,0.0,3.854077947536959
TRM-CAT4-3,0.819000005722046,1.25300002098083,1.36600005626678,1.0,,Functional,TRNA,0.0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,3.858044537266138,0.0951624184577026
TRM-CAT5-1,0.0049999998882412,0.382999986410141,0.375999987125397,2.0,,Functional,TRNA,0.0,0.0,0.0547945205479452,0.684931506849315,0.0,0.0,7.716089074532276,2.379060461442567
TRM-CAT5-2,0.0049999998882412,0.321999996900558,0.377000004053116,2.0,,Functional,TRNA,0.0,0.0,0.0547945205479452,0.0,0.0,0.0,7.716089074532276,0.0
TRM-CAT6-1,0.90499997138977,0.32600000500679,0.972000002861023,20.0,,Functional,TRNA,0.0136986301369863,1.5205479452054795,0.0136986301369863,1.1232876712328768,0.6409804290356623,7.176833819548246,1.929022268633069,3.9016591567658105
TRM-CAT7-1,0.017000000923872,0.237000003457069,0.377000004053116,0.0,,Functional,TRNA,0.0136986301369863,0.3150684931506849,0.0,0.4246575342465753,0.6409804290356623,1.4870916923388258,0.0,1.4750174860943916
TRN-GTT1-1,1.0,2.70600008964539,4.74699997901917,2.0,,Functional,TRNA,0.1351351351351351,1.4189189189189189,0.1216216216216216,0.9594594594594594,6.323185313459913,6.697155006919565,17.126589601242248,3.3326136139613043
TRN-GTT10-1,0.35699999332428,0.711000025272369,0.0,2.0,,Functional,TRNA,0.081081081081081,1.0,0.027027027027027,0.7702702702702703,3.793911188075948,4.71989971916236,3.8059088002760553,2.675478535152033
TRN-GTT2-1,0.532999992370605,0.736000001430511,0.578500002622604,2.0,,Functional,TRNA,0.0405405405405405,0.9324324324324323,0.027027027027027,0.9054054054054054,1.8969555940379736,4.400987575975714,3.8059088002760553,3.1448607343015125
TRN-GTT2-2,0.987999975681305,1.39200001955032,0.502499997615814,6.0,,Functional,TRNA,0.1351351351351351,1.3783783783783785,0.0,0.9324324324324323,6.323185313459913,6.505807721007577,0.0,3.2387371741314084
TRN-GTT2-3,1.0,3.56299996376038,7.28700017929077,5.0,,Functional,TRNA,0.081081081081081,1.6216216216216215,0.027027027027027,1.2027027027027026,3.793911188075948,7.653891436479503,3.8059088002760553,4.177501572430368
TRN-GTT2-4,1.0,2.73499989509583,6.85099983215332,1.0,,Functional,TRNA,0.0675675675675675,0.9594594594594594,0.0135135135135135,0.945945945945946,3.1615926567299564,4.528552433250373,1.902954400138028,3.2856753940463563
TRN-GTT2-5,1.0,3.06699991226196,8.10900020599365,7.0,,Functional,TRNA,0.0675675675675675,1.027027027027027,0.0,0.9864864864864864,3.1615926567299564,4.847464576437019,0.0,3.4264900537912
TRN-GTT2-6,1.0,3.58599996566772,7.91599988937378,13.0,,Functional,TRNA,0.1756756756756756,1.7162162162162162,0.0135135135135135,1.162162162162162,8.220140907497887,8.100368436940807,1.902954400138028,4.036686912685523
TRN-GTT2-7,0.0329999998211861,0.165000006556511,0.578500002622604,4.0,,Functional,TRNA,0.054054054054054,1.0405405405405406,0.027027027027027,0.8648648648648649,2.529274125383965,4.911247005074348,3.8059088002760553,3.0040460745566686
TRN-GTT2-8,0.0390000008046627,0.167999997735023,1.02400004863739,2.0,,Functional,TRNA,0.0,1.108108108108108,0.0405405405405405,0.7162162162162162,0.0,5.230159148260994,5.708863200414083,2.487725655492241
TRN-GTT22-1,0.0115000000223517,0.158500000834465,0.337500005960464,0.0,,Pseudogene,TRNA,0.0135135135135135,0.4729729729729729,0.0,0.3918918918918919,0.6323185313459913,2.232385002306521,0.0,1.3612083775334904
TRN-GTT23-1,0.0020000000949949,-0.247499994933605,-0.671000003814697,7.0,,Pseudogene,TRNA,0.0291970802919708,0.5182481751824818,0.0218978102189781,0.4233576642335766,1.3661772648059374,2.4460794165002016,3.0836195389097965,1.4705024808390992
TRN-GTT24-1,0.0204999996349216,0.273999989032745,0.578500002622604,7.0,,Functional,TRNA,0.0945945945945946,0.7702702702702703,0.0,0.5675675675675675,4.426229719421939,3.635598432327764,0.0,1.9714052364278136
TRN-GTT25-1,0.0140000004321337,0.731000006198883,0.837000012397766,5.0,,Functional,TRNA,0.0266666666666666,0.6933333333333334,0.0,0.48,1.247775235189423,3.272463805285903,0.0,1.6672455713789511
TRN-GTT26-1,0.003000000026077,0.568000018596649,0.735500007867813,4.0,,Functional,TRNA,,,,,,,,
TRN-GTT27-1,0.0515000000596046,0.571999996900558,0.700499981641769,2.0,,Functional,TRNA,0.054054054054054,0.4864864864864865,0.0135135135135135,0.6081081081081081,2.529274125383965,2.296167430943851,1.902954400138028,2.112219896172657
TRN-GTT3-1,0.0054999999701976,0.238000005483627,0.578500002622604,3.0,,Functional,TRNA,0.0,1.027027027027027,0.0405405405405405,0.7837837837837838,0.0,4.847464576437019,5.708863200414083,2.722416755066981
TRN-GTT4-1,0.883000016212463,0.439999997615814,0.578500002622604,2.0,,Functional,TRNA,0.1756756756756756,1.0405405405405406,0.0675675675675675,0.7432432432432432,8.220140907497887,4.911247005074348,9.514772000690138,2.581602095322137
TRN-GTT5-1,0.948000013828278,0.439999997615814,0.930500030517578,2.0,,Functional,TRNA,0.054054054054054,0.7027027027027027,0.0,0.6351351351351351,2.529274125383965,3.316686289141118,0.0,2.2060963360025534
TRN-GTT6-1,0.487000003457069,0.816999971866608,0.97900003194809,1.0,,Functional,TRNA,0.1081081081081081,0.6891891891891891,0.0,0.4729729729729729,5.05854825076793,3.2529038605037885,0.0,1.6428376970231782
TRN-GTT7-1,0.0010000000474974,0.565999984741211,0.931500017642975,1.0,,Functional,TRNA,0.1216216216216216,0.9864864864864864,0.0405405405405405,0.8108108108108109,5.690866782113922,4.656117290525031,5.708863200414083,2.816293194896877
TRN-GTT8-1,0.198499999940395,0.295999988913536,0.700499981641769,2.0,,Functional,TRNA,0.054054054054054,0.7567567567567568,0.0675675675675675,0.6891891891891891,2.529274125383965,3.5718160036904347,9.514772000690138,2.393849215662345
TRN-GTT9-1,0.0829999968409538,0.486000001430511,0.497500002384186,6.0,,Functional,TRNA,0.0,0.8378378378378378,0.0405405405405405,0.6081081081081081,0.0,3.95451057551441,5.708863200414083,2.112219896172657
TRN-GTT9-2,0.0040000001899898,0.410999998450279,0.497500002384186,4.0,,Functional,TRNA,0.0405405405405405,0.7027027027027027,0.0135135135135135,0.4729729729729729,1.8969555940379736,3.316686289141118,1.902954400138028,1.6428376970231782
TRP-AGG1-1,0.0010000000474974,0.503499984741211,2.13650000095367,1.0,,Functional,TRNA,0.2361111111111111,1.7083333333333333,0.1111111111111111,1.1527777777777777,11.048009894906349,8.063162020235698,15.646513956690448,4.004090926633476
TRP-AGG2-1,1.0,2.84100008010864,7.77099990844727,1.0,,Functional,TRNA,0.1388888888888889,1.7638888888888888,0.0,1.0277777777777777,6.49882934994491,8.325378671300275,0.0,3.5699123924202074
TRP-AGG2-2,0.995000004768372,2.80999994277954,7.96449995040894,2.0,,Functional,TRNA,0.0972222222222222,1.2222222222222223,0.0,1.0,4.5491805449614375,5.768766323420663,0.0,3.473428273706148
TRP-AGG2-3,0.999000012874603,2.5550000667572,2.54350006580353,4.0,,Functional,TRNA,0.125,0.6527777777777778,0.0,0.7916666666666666,5.84894641495042,3.081045650008763,0.0,2.749797383350701
TRP-AGG2-4,0.995000004768372,2.80999994277954,7.96449995040894,2.0,,Functional,TRNA,0.1527777777777778,1.805555555555556,0.0,1.1527777777777777,7.148712284939402,8.522041159598706,0.0,4.004090926633476
TRP-AGG2-5,0.999000012874603,2.5550000667572,2.54350006580353,4.0,,Functional,TRNA,0.1944444444444444,1.6527777777777777,0.0,1.1527777777777777,9.098361089922877,7.800945369171123,0.0,4.004090926633476
TRP-AGG2-6,0.999000012874603,2.53999996185303,6.04500007629395,5.0,,Functional,TRNA,0.3888888888888889,2.180555555555556,0.0277777777777777,1.4583333333333333,18.19672217984575,10.29200355428459,3.911628489172612,5.065416232488133
TRP-AGG2-7,0.78600001335144,1.11099994182587,2.58550000190735,12.0,,Functional,TRNA,0.2222222222222222,1.5694444444444444,0.0833333333333333,1.0,10.398126959911856,7.40762039257426,11.734885467517836,3.473428273706148
TRP-AGG2-8,0.957999974489212,0.829499989748001,1.86000001430511,5.0,,Functional,TRNA,0.1527777777777778,1.2638888888888888,0.0138888888888888,1.0555555555555556,7.148712284939402,5.965428811719094,1.955814244586306,3.666396511134268
TRP-AGG4-1,0.0610000006854534,,-0.0195000004023314,1.0,,Pseudogene,TRNA,0.0555555555555555,0.2638888888888889,0.0,0.2638888888888889,2.599531739977964,1.245529092556734,0.0,0.9165991277835668
TRP-AGG5-1,0.017000000923872,-0.189999997615814,-0.0230000000447035,3.0,,Functional,TRNA,0.0422535211267605,0.1549295774647887,0.0140845070422535,0.380281690140845,1.977108647307184,0.7312520691659994,1.9833609240875216,1.3208811745079718
TRP-AGG6-1,0.0,-0.269500002264977,-0.482999995350838,2.0,,Pseudogene,TRNA,0.0138888888888888,0.3055555555555556,0.0,0.6111111111111112,0.649882934994491,1.4421915808551655,0.0,2.1226506117093127
TRP-CGG1-1,1.0,2.74249994754791,5.60800004005432,2.0,,Functional,TRNA,0.0138888888888888,0.4861111111111111,0.0,0.5416666666666666,0.649882934994491,2.294395696815036,0.0,1.881440314924164
TRP-CGG1-2,0.991999983787537,0.869000017642975,0.296999990940094,26.0,,Functional,TRNA,0.125,0.6944444444444444,0.0138888888888888,0.875,5.84894641495042,3.2777081383071947,1.955814244586306,3.03924973949288
TRP-CGG1-3,1.0,3.28600001335144,6.13899993896484,13.0,,Functional,TRNA,0.0555555555555555,0.8194444444444444,0.0,0.9027777777777778,2.599531739977964,3.8676956032024896,0.0,3.1357338582069394
TRP-CGG2-1,1.0,1.61000001430511,4.2020001411438,1.0,,Functional,TRNA,0.1111111111111111,1.0,0.0,0.9722222222222222,5.199063479955928,4.71989971916236,0.0,3.3769441549920884
TRP-GGG1-1,0.0020000000949949,-0.119999997317791,-0.209999993443489,11.0,,Functional,TRNA,0.0547945205479452,0.3013698630136986,0.0,0.3698630136986301,2.5639217161426493,1.422435531802355,0.0,1.2846926491789863
TRP-TGG1-1,0.0510000009089708,2.08550000190735,0.12899999320507,0.0,,Functional,TRNA,0.1666666666666666,1.5833333333333333,0.0277777777777777,1.2638888888888888,7.798595219933892,7.473174555340403,3.911628489172612,4.390027401489715
TRP-TGG2-1,1.0,2.87250006198883,7.31300020217896,2.0,,Functional,TRNA,0.0138888888888888,1.2916666666666667,0.0,1.125,0.649882934994491,6.096537137251382,0.0,3.9076068079194166
TRP-TGG3-1,1.0,2.87400007247925,5.96950006484985,10.0,,Functional,TRNA,0.1666666666666666,1.3888888888888888,0.0138888888888888,1.0555555555555556,7.798595219933892,6.555416276614389,1.955814244586306,3.666396511134268
TRP-TGG3-2,1.0,2.87400007247925,5.96950006484985,10.0,,Functional,TRNA,0.2361111111111111,1.805555555555556,0.0,1.2222222222222223,11.048009894906349,8.522041159598706,0.0,4.245301223418625
TRP-TGG3-3,0.999000012874603,1.4375,1.89999997615814,4.0,,Functional,TRNA,0.1666666666666666,1.9583333333333333,0.0277777777777777,1.25,7.798595219933892,9.243136950026289,3.911628489172612,4.3417853421326855
TRP-TGG3-4,0.0094999996945261,0.259999997913837,0.300500005483627,1.0,,Functional,TRNA,0.0555555555555555,1.0555555555555556,0.0277777777777777,1.0277777777777777,2.599531739977964,4.982116370226936,3.911628489172612,3.5699123924202074
TRP-TGG3-5,0.0099999997764825,0.515999972820282,0.278499998152256,1.0,,Functional,TRNA,0.0,0.8194444444444444,0.0,0.7083333333333334,0.0,3.8676956032024896,0.0,2.460345027208522
TRP-TGG4-1,0.0070000002160668,0.26800000667572,0.0769999995827675,35.0,,Pseudogene,TRNA,0.028169014084507,0.2816901408450704,0.0,0.4507042253521127,1.3180724315381227,1.3295492166654537,0.0,1.5654887994168556
