"gene_name","gene_group","chromosome","start","end","gene_length","flank_length","snp_count_1000genomes","snp_density_1000genomes","flank_count_1000genomes","flank_density_1000genomes","enrichment_1000genomes","snp_count_gnomad","snp_density_gnomad","flank_count_gnomad","flank_density_gnomad","enrichment_gnomad","snp_count_pangenome","snp_density_pangenome","flank_count_pangenome","flank_density_pangenome","enrichment_pangenome","snp_count_dbsnp","snp_density_dbsnp","flank_count_dbsnp","flank_density_dbsnp","enrichment_dbsnp","intergenic_density_1000genomes","enrichment_intergenic_1000genomes","intergenic_density_gnomad","enrichment_intergenic_gnomad","intergenic_density_pangenome","enrichment_intergenic_pangenome","intergenic_density_dbsnp","enrichment_intergenic_dbsnp","locus_type","gene_type"
"RNU6-638P","RNU6","chr17",78696694,78696797,104,10400,4,0.0384615384615384,27,0.0025961538461538,14.814814814814817,26,0.25,186,0.0178846153846153,13.978494623655914,2,0.0192307692307692,69,0.0066346153846153,2.898550724637681,35,0.3365384615384615,3628,0.3488461538461538,0.9647188533627344,0.0213713703515028,1.7996758199847445,0.2118689081338088,1.17997492979059,0.0071013333333333,2.708050492504116,0.2879,1.1689422074972615,"pseudogene","pseudogene"
"TRX-CAT1-8","TRNA","chr17",82494721,82494792,72,7200,18,0.25,280,0.0388888888888888,6.428571428571429,77,1.0694444444444444,2697,0.3745833333333333,2.8550241008527992,2,0.0277777777777777,112,0.0155555555555555,1.7857142857142856,82,1.1388888888888888,3097,0.4301388888888889,2.6477236034872456,0.0213713703515028,11.69789282990084,0.2118689081338088,5.047670532993079,0.0071013333333333,3.911628489172612,0.2879,3.9558488672764462,"RNA, transfer","functional"
"RN7SKP146","RN7SK","chr18",586517,586850,334,33400,16,0.0479041916167664,99,0.0029640718562874,16.161616161616163,80,0.2395209580838323,802,0.0240119760479041,9.975062344139651,5,0.0149700598802395,450,0.0134730538922155,1.1111111111111112,107,0.3203592814371258,12069,0.3613473053892215,0.8865688955174414,0.0213713703515028,2.241512398543873,0.2118689081338088,1.1305149027933796,0.0071013333333333,2.1080632576379346,0.2879,1.112744985887898,"pseudogene","pseudogene"
"RNU1-109P","RNU1","chr18",797989,798135,147,14699,7,0.0476190476190476,35,0.0023811143615211,19.99863945578231,42,0.2857142857142857,295,0.0200693924756786,14.2363196125908,2,0.0136054421768707,135,0.0091842982515817,1.4813807004283197,62,0.4217687074829932,5401,0.3674399619021702,1.147857476632571,0.0213713703515028,2.2281700628382546,0.2118689081338088,1.3485427769035314,0.0071013333333333,1.9158996681661773,0.2879,1.4649833535359265,"pseudogene","pseudogene"
"RN7SKP72","RN7SK","chr18",1323794,1324085,292,29200,5,0.0171232876712328,73,0.0025,6.849315068493151,57,0.1952054794520548,575,0.0196917808219178,9.913043478260873,1,0.0034246575342465,193,0.0066095890410958,0.5181347150259067,95,0.3253424657534247,9596,0.3286301369863014,0.9899958315964984,0.0213713703515028,0.8012255362945779,0.2118689081338088,0.9213502876447072,0.0071013333333333,0.4822555671582672,0.2879,1.1300537191852196,"pseudogene","pseudogene"
"RNU6-340P","RNU6","chr18",2649761,2649867,107,10699,4,0.0373831775700934,43,0.0040190672025422,9.301456205172787,25,0.2336448598130841,371,0.0346761379568183,6.737914703881906,1,0.0093457943925233,123,0.0114964015328535,0.8129321480130689,39,0.3644859813084112,4041,0.3776988503598467,0.9650174496458032,0.0213713703515028,1.7492176194244242,0.2118689081338088,1.1027803082155048,0.0071013333333333,1.3160619215907854,0.2879,1.266015912846166,"pseudogene","pseudogene"
"RNU7-25P","RNU7","chr18",3093568,3093629,62,6200,3,0.0483870967741935,12,0.0019354838709677,25.0,14,0.2258064516129032,105,0.0169354838709677,13.333333333333332,1,0.0161290322580645,46,0.0074193548387096,2.1739130434782608,19,0.3064516129032258,2095,0.3379032258064516,0.9069212410501194,0.0213713703515028,2.2641082896582265,0.2118689081338088,1.065783807552791,0.0071013333333333,2.2712681550034524,0.2879,1.0644376967809164,"pseudogene","pseudogene"
"RN7SL39P","RN7SL","chr18",3571215,3571511,297,29699,8,0.0269360269360269,85,0.0028620492272467,9.411447811447813,56,0.1885521885521885,1061,0.0357251085895148,5.277861873526342,2,0.0067340067340067,326,0.0109768005656756,0.6134762760529632,102,0.3434343434343434,10696,0.3601468062897741,0.9535954156373004,0.0213713703515028,1.2603790254438614,0.2118689081338088,0.8899474217949231,0.0071013333333333,0.9482735731327544,0.2879,1.1928945586465558,"pseudogene","pseudogene"
"RNU6-831P","RNU6","chr18",3894699,3894805,107,10699,3,0.02803738317757,33,0.0030844004112533,9.090059473237044,23,0.2149532710280373,228,0.021310402841387,10.086776520741104,0,0.0,125,0.0116833348911113,0.0,37,0.3457943925233644,3917,0.3661089821478643,0.9445121791185797,0.0213713703515028,1.3119132145683183,0.2118689081338088,1.0145578835582645,0.0071013333333333,0.0,0.2879,1.201092019879696,"pseudogene","pseudogene"
"RNU5F-3P","RNU5","chr18",6017723,6017839,117,11699,3,0.0256410256410256,40,0.0034190956492007,7.499358974358974,25,0.2136752136752136,244,0.0208564834601247,10.24502592125543,1,0.0085470085470085,101,0.0086332165142319,0.99001438605399,42,0.358974358974359,4139,0.3537909223010513,1.0146511296547538,0.0213713703515028,1.1997838799898295,0.2118689081338088,1.0085255810175984,0.0071013333333333,1.203577996668496,0.2879,1.2468716879970787,"pseudogene","pseudogene"
"RNU6-349P","RNU6","chr18",6454962,6455068,107,10699,7,0.0654205607476635,29,0.0027105336947378,24.135675153077663,31,0.2897196261682243,198,0.0185064024675203,15.655102426130462,2,0.0186915887850467,119,0.0111225348163379,1.6805151967328986,46,0.4299065420560747,3948,0.3690064492008599,1.1650380175931976,0.0213713703515028,3.0611308339927423,0.2118689081338088,1.3674475821872256,0.0071013333333333,2.6321238431815708,0.2879,1.4932495382288111,"pseudogene","pseudogene"
"RN7SL282P","RN7SL","chr18",6601540,6601836,297,29699,10,0.0336700336700336,97,0.0032661032357991,10.308931236766288,86,0.2895622895622896,666,0.0224249974746624,12.912478134700358,0,0.0,288,0.0096972962052594,0.0,128,0.4309764309764309,10541,0.3549277753459712,1.2142651573445615,0.0213713703515028,1.5754737818048268,0.2118689081338088,1.3667049691850606,0.0071013333333333,0.0,0.2879,1.4969657206545015,"pseudogene","pseudogene"
"RNU6-916P","RNU6","chr18",6936912,6937020,109,10899,1,0.0091743119266055,24,0.0022020368841178,4.166284403669725,35,0.3211009174311927,243,0.0222956234516928,14.401970778117567,0,0.0,115,0.0105514267363978,0.0,42,0.3853211009174312,3792,0.3479218276906138,1.1074933224944838,0.0213713703515028,0.4292804708220491,0.2118689081338088,1.5155641300062626,0.0071013333333333,0.0,0.2879,1.3383852063821855,"pseudogene","pseudogene"
"RN7SL50P","RN7SL","chr18",8471831,8472128,298,29800,11,0.0369127516778523,101,0.0033892617449664,10.891089108910892,69,0.2315436241610738,780,0.0261744966442953,8.846153846153845,5,0.0167785234899328,360,0.0120805369127516,1.3888888888888888,111,0.3724832214765101,10989,0.368758389261745,1.0101010101010102,0.0213713703515028,1.7272056527370363,0.2118689081338088,1.0928626866516875,0.0071013333333333,2.362728617621041,0.2879,1.2937937529576593,"pseudogene","pseudogene"
"RNU2-27P","RNU2","chr18",9518119,9518260,142,14200,8,0.056338028169014,34,0.002394366197183,23.529411764705884,33,0.2323943661971831,352,0.0247887323943661,9.375,3,0.0211267605633802,90,0.006338028169014,3.333333333333333,50,0.352112676056338,4661,0.3282394366197183,1.0727311735679037,0.0213713703515028,2.6361448630762454,0.2118689081338088,1.0968781037489992,0.0071013333333333,2.9750413861312826,0.2879,1.2230381245444182,"pseudogene","pseudogene"
"RNU6-903P","RNU6","chr18",9617964,9618072,109,10899,8,0.073394495412844,40,0.0036700614735296,19.99816513761468,26,0.2385321100917431,272,0.0249564180200018,9.557946573124664,5,0.0458715596330275,119,0.0109184328837508,4.201295196977874,37,0.3394495412844037,4233,0.3883842554362786,0.8740043823431882,0.0213713703515028,3.434243766576393,0.2118689081338088,1.1258476394332235,0.0071013333333333,6.45956998211991,0.2879,1.1790536341938302,"pseudogene","pseudogene"
"RN7SL862P","RN7SL","chr18",9830330,9830627,298,29800,8,0.0268456375838926,86,0.0028859060402684,9.30232558139535,59,0.197986577181208,595,0.0199664429530201,9.91596638655462,4,0.0134228187919463,254,0.0085234899328859,1.574803149606299,96,0.3221476510067114,9975,0.3347315436241611,0.962406015037594,0.0213713703515028,1.2561495656269357,0.2118689081338088,0.9344767900355008,0.0071013333333333,1.8901828940968328,0.2879,1.1189567593147325,"pseudogene","pseudogene"
"RNU6-324P","RNU6","chr18",12098427,12098532,106,10600,4,0.0377358490566037,35,0.0033018867924528,11.428571428571429,23,0.2169811320754717,211,0.0199056603773584,10.90047393364929,0,0.0,84,0.0079245283018867,0.0,36,0.3396226415094339,3794,0.3579245283018868,0.948866631523458,0.0213713703515028,1.7657196724378623,0.2118689081338088,1.02412918434655,0.0071013333333333,0.0,0.2879,1.1796548854096351,"pseudogene","pseudogene"
"RNU6-170P","RNU6","chr18",12304091,12304194,104,10400,3,0.0288461538461538,31,0.0029807692307692,9.67741935483871,32,0.3076923076923077,261,0.0250961538461538,12.260536398467435,0,0.0,134,0.0128846153846153,0.0,46,0.4423076923076923,4112,0.3953846153846154,1.1186770428015564,0.0213713703515028,1.3497568649885583,0.2118689081338088,1.4522768366653416,0.0071013333333333,0.0,0.2879,1.5363240441392578,"pseudogene","pseudogene"
"RNU7-129P","RNU7","chr18",12400412,12400473,62,6200,1,0.0161290322580645,10,0.0016129032258064,10.0,11,0.1774193548387097,114,0.0183870967741935,9.649122807017545,0,0.0,52,0.0083870967741935,0.0,24,0.3870967741935484,2254,0.3635483870967742,1.064773735581189,0.0213713703515028,0.7547027632194089,0.2118689081338088,0.8374015630771929,0.0071013333333333,0.0,0.2879,1.3445528801443154,"pseudogene","pseudogene"
"RN7SL362P","RN7SL","chr18",13715102,13715368,267,26699,10,0.0374531835205992,67,0.0025094572830443,14.924814131589246,64,0.2397003745318352,496,0.0185774748117907,12.902742539567477,3,0.0112359550561797,213,0.007977826884902,1.408397953262647,112,0.4194756554307116,9443,0.3536836585639911,1.186019329063282,0.0213713703515028,1.7524933078503129,0.2118689081338088,1.1313617304359216,0.0071013333333333,1.582231748429371,0.2879,1.4570186017044515,"pseudogene","pseudogene"
"RNU6-316P","RNU6","chr18",14190700,14190806,107,10699,3,0.02803738317757,23,0.0021497336199644,13.04225924420967,14,0.1308411214953271,194,0.0181325357510047,7.21582040659023,0,0.0,73,0.006823067576409,0.0,33,0.308411214953271,3831,0.3580708477427797,0.8613133878321708,0.0213713703515028,1.3119132145683183,0.2118689081338088,0.6175569726006825,0.0071013333333333,0.0,0.2879,1.0712442339467558,"pseudogene","pseudogene"
"RNU6-1021P","RNU6","chr18",14531676,14531782,107,10699,0,0.0,7,0.0006542667539022,0.0,24,0.2242990654205607,231,0.0215908028787737,10.388639397985193,2,0.0186915887850467,94,0.0087858678381157,2.127460727778882,36,0.3364485981308411,3985,0.3724647163286288,0.9033032751322132,0.0213713703515028,0.0,0.2118689081338088,1.0586690958868843,0.0071013333333333,2.6321238431815708,0.2879,1.168630073396461,"pseudogene","pseudogene"
"RNU6-1210P","RNU6","chr18",14759188,14759294,107,10699,3,0.02803738317757,22,0.0020562669408355,13.635089209855566,18,0.1682242990654205,196,0.0183194691092625,9.182815182147625,1,0.0093457943925233,71,0.0066361342181512,1.408319073318415,29,0.2710280373831775,4006,0.3744275165903355,0.723846473280733,0.0213713703515028,1.3119132145683183,0.2118689081338088,0.7940018219151633,0.0071013333333333,1.3160619215907854,0.2879,0.9413964480138156,"pseudogene","pseudogene"
"RNU6-721P","RNU6","chr18",15320840,15320944,105,10499,2,0.019047619047619,1,9.524716639679968e-05,199.9809523809524,35,0.3333333333333333,279,0.0265739594247071,12.543608124253286,2,0.019047619047619,144,0.0137155919611391,1.388756613756614,56,0.5333333333333333,5052,0.481188684636632,1.1083663235682235,0.0213713703515028,0.891268025135302,0.2118689081338088,1.573299906387453,0.0071013333333333,2.6822595354326486,0.2879,1.8524950793099453,"pseudogene","pseudogene"
"RNU6-120P","RNU6","chr18",21120404,21120506,103,10299,3,0.029126213592233,18,0.0017477424992717,16.66504854368932,17,0.1650485436893204,236,0.0229148461015632,7.202690472272504,0,0.0,34,0.0033012913875133,0.0,31,0.3009708737864077,3108,0.3017768715409263,0.9973291599505192,0.0213713703515028,1.3628613005709715,0.2118689081338088,0.7790125750073799,0.0071013333333333,0.0,0.2879,1.0454007425717533,"pseudogene","pseudogene"
"RN7SL233P","RN7SL","chr18",21793883,21794159,277,27699,11,0.03971119133574,50,0.0018051193183869,21.999205776173287,61,0.2202166064981949,788,0.0284486804577782,7.740837288570433,2,0.0072202166064981,160,0.0057763818188382,1.2499548736462094,100,0.3610108303249097,9867,0.3562222462904798,1.0134426866494046,0.0213713703515028,1.8581490415726964,0.2118689081338088,1.0394002991657183,0.0071013333333333,1.0167409791351194,0.2879,1.2539452251646743,"pseudogene","pseudogene"
"RNU6-1038P","RNU6","chr18",21879801,21879904,104,10400,3,0.0288461538461538,18,0.0017307692307692,16.666666666666668,26,0.25,240,0.023076923076923,10.833333333333332,1,0.0096153846153846,81,0.0077884615384615,1.234567901234568,36,0.3461538461538461,3627,0.34875,0.9925558312655086,0.0213713703515028,1.3497568649885583,0.2118689081338088,1.17997492979059,0.0071013333333333,1.354025246252058,0.2879,1.2023405562828977,"pseudogene","pseudogene"
"RNU7-17P","RNU7","chr18",22043357,22043418,62,6200,3,0.0483870967741935,18,0.0029032258064516,16.666666666666664,20,0.3225806451612903,155,0.025,12.903225806451612,1,0.0161290322580645,60,0.0096774193548387,1.6666666666666663,24,0.3870967741935484,2122,0.342258064516129,1.131008482563619,0.0213713703515028,2.2641082896582265,0.2118689081338088,1.5225482965039872,0.0071013333333333,2.2712681550034524,0.2879,1.3445528801443154,"pseudogene","pseudogene"
"RNU6ATAC20P","RNU6ATAC","chr18",22130603,22130729,127,12699,2,0.0157480314960629,37,0.0029136152452949,5.404979782932539,16,0.1259842519685039,1160,0.0913457752578943,1.3792017377138202,1,0.0078740157480314,182,0.0143318371525316,0.5494072856277581,38,0.2992125984251969,5169,0.4070399244034963,0.7350939809250484,0.0213713703515028,0.7368751388913913,0.2118689081338088,0.5946330354850218,0.0071013333333333,1.1088080756709766,0.2879,1.0392934992191625,"pseudogene","pseudogene"
"RNU6-702P","RNU6","chr18",22180112,22180218,107,10699,1,0.0093457943925233,21,0.0019628002617067,4.761459724076546,22,0.205607476635514,225,0.0210300028040003,9.77686396677051,0,0.0,74,0.0069165342555379,0.0,34,0.3177570093457944,3827,0.3576969810262641,0.8883413229659405,0.0213713703515028,0.437304404856106,0.2118689081338088,0.970446671229644,0.0071013333333333,0.0,0.2879,1.103706180429991,"pseudogene","pseudogene"
"RNU6-1032P","RNU6","chr18",22647582,22647688,107,10699,3,0.02803738317757,24,0.0022432002990933,12.498831775700934,25,0.2336448598130841,349,0.0326198710159828,7.162654312722599,0,0.0,101,0.0094401345920179,0.0,45,0.4205607476635514,3529,0.3298439106458548,1.2750295945741956,0.0213713703515028,1.3119132145683183,0.2118689081338088,1.1027803082155048,0.0071013333333333,0.0,0.2879,1.4607875917455764,"pseudogene","pseudogene"
"RN7SL745P","RN7SL","chr18",23004564,23004862,299,29899,5,0.0167224080267558,79,0.0026422288370848,6.328902247999661,48,0.1605351170568562,809,0.0270577611291347,5.933052490584602,0,0.0,239,0.0079935783805478,0.0,92,0.3076923076923077,10574,0.3536573129536104,0.8700295354352476,0.0213713703515028,0.782467747819454,0.2118689081338088,0.7577096539123521,0.0071013333333333,0.0,0.2879,1.0687471611403534,"pseudogene","pseudogene"
"RNU5A-6P","RNU5","chr18",24124170,24124285,116,11600,1,0.0086206896551724,37,0.0031896551724137,2.702702702702702,13,0.1120689655172413,210,0.018103448275862,6.19047619047619,0,0.0,79,0.0068103448275862,0.0,36,0.3103448275862069,3822,0.3294827586206896,0.9419152276295134,0.0213713703515028,0.4033756148241668,0.2118689081338088,0.5289542788716438,0.0071013333333333,0.0,0.2879,1.0779604987363909,"pseudogene","pseudogene"
"RNU6-435P","RNU6","chr18",24218300,24218404,105,10499,4,0.0380952380952381,32,0.0030479093246975,12.498809523809523,20,0.1904761904761904,250,0.0238117915991999,7.999238095238095,1,0.0095238095238095,78,0.0074292789789503,1.281929181929182,35,0.3333333333333333,3528,0.3360320030479093,0.9919690098261528,0.0213713703515028,1.782536050270604,0.2118689081338088,0.8990285179356876,0.0071013333333333,1.3411297677163243,0.2879,1.157809424568716,"pseudogene","pseudogene"
"RN7SL97P","RN7SL","chr18",25818234,25818532,299,29899,11,0.0367892976588628,70,0.002341215425265,15.71376015289059,89,0.2976588628762542,579,0.0193651961604067,15.370815787801597,1,0.0033444816053511,239,0.0079935783805478,0.4183960481941198,106,0.354515050167224,9917,0.3316833338907656,1.0688358863517022,0.0213713703515028,1.7214290452027992,0.2118689081338088,1.4049199832958197,0.0071013333333333,0.4709653030441941,0.2879,1.2313825987051896,"pseudogene","pseudogene"
"RNU6-1289P","RNU6","chr18",26366301,26366406,106,10600,2,0.0188679245283018,23,0.0021698113207547,8.695652173913043,16,0.1509433962264151,196,0.0184905660377358,8.16326530612245,0,0.0,80,0.0075471698113207,0.0,25,0.2358490566037736,3534,0.3333962264150943,0.7074136955291453,0.0213713703515028,0.8828598362189312,0.2118689081338088,0.7124376934584694,0.0071013333333333,0.0,0.2879,0.8192047815344689,"pseudogene","pseudogene"
"RNU6-408P","RNU6","chr18",29048620,29048719,100,10000,5,0.05,23,0.0023,21.73913043478261,16,0.16,222,0.0222,7.207207207207207,0,0.0,66,0.0066,0.0,40,0.4,3868,0.3868,1.034126163391934,0.0213713703515028,2.339578565980168,0.2118689081338088,0.7551839550659777,0.0071013333333333,0.0,0.2879,1.3893713094824591,"pseudogene","pseudogene"
"RNU6-857P","RNU6","chr18",30984106,30984215,110,11000,7,0.0636363636363636,26,0.0023636363636363,26.92307692307692,23,0.209090909090909,496,0.045090909090909,4.637096774193548,3,0.0272727272727272,111,0.010090909090909,2.702702702702702,40,0.3636363636363636,4264,0.3876363636363636,0.9380863039399624,0.0213713703515028,2.9776454476111223,0.2118689081338088,0.9868881230975844,0.0071013333333333,3.8405079711876553,0.2879,1.2630648268022358,"pseudogene","pseudogene"
"RNU6-167P","RNU6","chr18",31345362,31345467,106,10600,5,0.0471698113207547,16,0.0015094339622641,31.250000000000004,26,0.2452830188679245,199,0.0187735849056603,13.06532663316583,1,0.0094339622641509,103,0.0097169811320754,0.970873786407767,36,0.3396226415094339,3916,0.3694339622641509,0.919305413687436,0.0213713703515028,2.207149590547328,0.2118689081338088,1.1577112518700128,0.0071013333333333,1.3284776000963587,0.2879,1.1796548854096351,"pseudogene","pseudogene"
"RN7SKP44","RN7SK","chr18",31718893,31719208,316,31600,7,0.0221518987341772,74,0.0023417721518987,9.45945945945946,65,0.2056962025316455,658,0.0208227848101265,9.87841945288754,1,0.0031645569620253,252,0.0079746835443037,0.3968253968253968,104,0.3291139240506329,10591,0.3351582278481013,0.9819658200358794,0.0213713703515028,1.0365221494848844,0.2118689081338088,0.970865448561878,0.0071013333333333,0.4456285620576393,0.2879,1.143153609067846,"pseudogene","pseudogene"
"RNU6-1050P","RNU6","chr18",31937533,31937639,107,10699,4,0.0373831775700934,20,0.0018693335825778,19.99813084112149,25,0.2336448598130841,282,0.0263576035143471,8.864419699078677,1,0.0093457943925233,122,0.0114029348537246,0.819595526275471,37,0.3457943925233644,4709,0.4401345920179456,0.7856560215772939,0.0213713703515028,1.7492176194244242,0.2118689081338088,1.1027803082155048,0.0071013333333333,1.3160619215907854,0.2879,1.201092019879696,"pseudogene","pseudogene"
"RNU4-3P","RNU4","chr18",36264737,36264939,203,20299,9,0.0443349753694581,71,0.0034977092467609,12.67543190175536,45,0.2216748768472906,422,0.0207892014384945,10.66298181308804,5,0.0246305418719211,210,0.0103453372087294,2.380835092657753,71,0.3497536945812808,7096,0.3495738706340214,1.0005144090058369,0.0213713703515028,2.074503161952858,0.2118689081338088,1.046283188976878,0.0071013333333333,3.468439054438769,0.2879,1.2148443715918056,"pseudogene","pseudogene"
"RN7SKP182","RN7SK","chr18",39016047,39016344,298,29800,12,0.0402684563758389,82,0.0027516778523489,14.634146341463415,68,0.2281879194630872,598,0.0200671140939597,11.37123745819398,1,0.0033557046979865,200,0.0067114093959731,0.5,111,0.3724832214765101,10370,0.347986577181208,1.0703953712632597,0.0213713703515028,1.8842243484404035,0.2118689081338088,1.0770240969900688,0.0071013333333333,0.4725457235242081,0.2879,1.2937937529576593,"pseudogene","pseudogene"
"RNU6-706P","RNU6","chr18",39034007,39034110,104,10400,4,0.0384615384615384,27,0.0025961538461538,14.814814814814817,33,0.3173076923076923,229,0.0220192307692307,14.410480349344978,0,0.0,64,0.0061538461538461,0.0,40,0.3846153846153846,3630,0.3490384615384615,1.1019283746556474,0.0213713703515028,1.7996758199847445,0.2118689081338088,1.4976604878111337,0.0071013333333333,0.0,0.2879,1.3359339514254416,"pseudogene","pseudogene"
"RNU6-1242P","RNU6","chr18",39678520,39678622,103,10299,1,0.0097087378640776,31,0.003010000970968,3.2254932665205134,73,0.7087378640776699,230,0.0223322652684726,31.73604896580836,3,0.029126213592233,73,0.0070880668026021,4.1091900518686,44,0.4271844660194174,3539,0.3436255947179338,1.2431683570313592,0.0213713703515028,0.4542871001903237,0.2118689081338088,3.345171645619925,0.0071013333333333,4.101513367287788,0.2879,1.4837946023599078,"pseudogene","pseudogene"
"RNU6-443P","RNU6","chr18",43832159,43832265,107,10699,6,0.0560747663551401,23,0.0021497336199644,26.08451848841934,28,0.2616822429906542,200,0.0186933358257781,13.998691588785045,0,0.0,65,0.0060753341433778,0.0,39,0.3644859813084112,3840,0.3589120478549397,1.015530081775701,0.0213713703515028,2.6238264291366367,0.2118689081338088,1.235113945201365,0.0071013333333333,0.0,0.2879,1.266015912846166,"pseudogene","pseudogene"
"RN7SKP26","RN7SK","chr18",45989653,45989945,293,29299,10,0.0341296928327645,77,0.0026280760435509,12.986569744248923,51,0.1740614334470989,642,0.0219120106488276,7.943654109916749,2,0.0068259385665529,280,0.0095566401583671,0.7142613359336908,101,0.3447098976109215,10195,0.3479640943376907,0.9906478950566344,0.0213713703515028,1.5969819563004557,0.2118689081338088,0.8215525108439603,0.0071013333333333,0.961219287441734,0.2879,1.197325104588126,"pseudogene","pseudogene"
"RNY4P37","RNY","chr18",46077004,46077099,96,9600,4,0.0416666666666666,27,0.0028125,14.814814814814817,24,0.25,243,0.0253125,9.876543209876544,1,0.0104166666666666,111,0.0115625,0.9009009009009008,34,0.3541666666666667,3748,0.3904166666666667,0.9071504802561366,0.0213713703515028,1.949648804983473,0.2118689081338088,1.17997492979059,0.0071013333333333,1.4668606834397295,0.2879,1.230172513604261,"pseudogene","pseudogene"
"TRK-CTT6-1","TRNA","chr18",46089305,46089377,73,7299,1,0.0136986301369863,25,0.0034251267296889,3.99945205479452,23,0.3150684931506849,192,0.0263049732840115,11.977525684931509,0,0.0,69,0.0094533497739416,0.0,33,0.4520547945205479,2926,0.4008768324428003,1.127665053043568,0.0213713703515028,0.6409804290356623,0.2118689081338088,1.4870916923388258,0.0071013333333333,0.0,0.2879,1.5701799045520943,"RNA, transfer","functional"
"RNU6-1278P","RNU6","chr18",46121615,46121721,107,10699,4,0.0373831775700934,31,0.0028974670529956,12.902019897497738,18,0.1682242990654205,226,0.0211234694831292,7.963857414605905,4,0.0373831775700934,93,0.0086924011589868,4.300673299165913,27,0.2523364485981308,3805,0.3556407140854285,0.7095263241922212,0.0213713703515028,1.7492176194244242,0.2118689081338088,0.7940018219151633,0.0071013333333333,5.2642476863631416,0.2879,0.8764725550473457,"pseudogene","pseudogene"
"RNU6-1131P","RNU6","chr18",47234442,47234548,107,10699,1,0.0093457943925233,24,0.0022432002990933,4.166277258566978,29,0.2710280373831775,290,0.0271053369473782,9.999065420560749,1,0.0093457943925233,83,0.0077577343676979,1.2047066771759936,39,0.3644859813084112,3546,0.3314328441910459,1.0997280073374764,0.0213713703515028,0.437304404856106,0.2118689081338088,1.2792251575299851,0.0071013333333333,1.3160619215907854,0.2879,1.266015912846166,"pseudogene","pseudogene"
"RNU6-708P","RNU6","chr18",48169784,48169890,107,10699,7,0.0654205607476635,33,0.0030844004112533,21.21013877088643,33,0.308411214953271,190,0.0177586690344892,17.36679783571077,3,0.02803738317757,98,0.0091597345546312,3.0609383940492085,40,0.3738317757009345,3459,0.3233012431068324,1.1562955097497252,0.0213713703515028,3.0611308339927423,0.2118689081338088,1.455670006844466,0.0071013333333333,3.948185764772356,0.2879,1.298477859329401,"pseudogene","pseudogene"
"SNORD58A","RNU5","chr18",49491283,49491347,65,6499,4,0.0615384615384615,36,0.0055393137405754,11.10940170940171,20,0.3076923076923077,262,0.0403138944452992,7.632413388138579,0,0.0,56,0.0086167102631174,0.0,32,0.4923076923076923,2717,0.4180643175873211,1.177588403499335,0.0213713703515028,2.879481311975592,0.2118689081338088,1.4522768366653416,0.0071013333333333,0.0,0.2879,1.7099954578245653,"RNA, small nucleolar","functional"
"SNORD58B","RNU5","chr18",49491664,49491729,66,6600,1,0.0151515151515151,39,0.0059090909090909,2.5641025641025643,22,0.3333333333333333,260,0.0393939393939393,8.461538461538462,0,0.0,56,0.0084848484848484,0.0,38,0.5757575757575758,2717,0.4116666666666667,1.3986013986013988,0.0213713703515028,0.708963201812172,0.2118689081338088,1.573299906387453,0.0071013333333333,0.0,0.2879,1.9998526424368728,"RNA, small nucleolar","functional"
"RN7SL310P","RN7SL","chr18",50206998,50207278,281,28099,9,0.0320284697508896,84,0.0029894302288337,10.713904422979155,56,0.199288256227758,1011,0.0359799281113206,5.5388731075606055,2,0.0071174377224199,218,0.0077582832129257,0.9173985438636586,96,0.3416370106761566,9900,0.3523257055411224,0.9696624609080126,0.0213713703515028,1.4986624266065132,0.2118689081338088,0.9406205846017516,0.0071013333333333,1.0022677979374663,0.2879,1.1866516522270114,"pseudogene","pseudogene"
"RNU1-46P","RNU1","chr18",51283733,51283896,164,16400,2,0.0121951219512195,35,0.0021341463414634,5.714285714285714,33,0.2012195121951219,429,0.0261585365853658,7.692307692307693,1,0.0060975609756097,155,0.0094512195121951,0.6451612903225807,54,0.3292682926829268,6082,0.3708536585365853,0.887865833607366,0.0213713703515028,0.5706289185317482,0.2118689081338088,0.9497359190997432,0.0071013333333333,0.8586501561598417,0.2879,1.1436897974398292,"pseudogene","pseudogene"
"RNU6-737P","RNU6","chr18",57284602,57284708,107,10699,5,0.0467289719626168,35,0.0032713337695111,14.28437917222964,19,0.1775700934579439,263,0.0245817366108982,7.223659429302441,1,0.0093457943925233,108,0.0100944013459201,0.9258393907926618,38,0.3551401869158878,3505,0.3276007103467613,1.0840641540122922,0.0213713703515028,2.1865220242805306,0.2118689081338088,0.8381130342437836,0.0071013333333333,1.3160619215907854,0.2879,1.2335539663629311,"pseudogene","pseudogene"
"TRG-TCC5-1","TRNA","chr18",57678622,57678693,72,7200,0,0.0,203,0.0281944444444444,0.0,23,0.3194444444444444,2333,0.3240277777777778,0.9858551221603084,2,0.0277777777777777,89,0.0123611111111111,2.2471910112359548,23,0.3194444444444444,2596,0.3605555555555556,0.8859784283513096,0.0213713703515028,0.0,0.2118689081338088,1.5077457436213093,0.0071013333333333,3.911628489172612,0.2879,1.1095673652116862,"pseudogene","pseudogene"
